pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,72.414816485,90.0740578896,2.125,184.0,0.2,,,,False,False
1,0,true,360.212064007,248.261256071,2.125,49.0,0.2,,,,False,False
2,0,true,81.1905116533,221.433488937,2.125,198.0,0.2,,,,False,False
3,0,true,9.49311171161,68.760761572,2.125,221.0,0.2,,,,False,False
4,0,true,258.811133524,10.0481457389,2.125,192.0,0.2,,,,False,False
0,1,true,79.3915815162,88.6282450732,7.125,78.2921709547,0.2,,343,34,False,False
1,1,true,367.299138251,247.527087382,7.125,84.0856754648,0.2,,411,243,False,False
2,1,true,86.0252864529,216.199888108,7.125,42.7315995623,0.2,,113,187,False,False
3,1,true,9.90209037996,75.8740140945,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,1,true,251.69295023,10.3597409929,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,2,true,86.3683465473,87.1824322569,7.125,78.2921709547,0.2,,343,34,False,False
1,2,true,374.386212494,246.792918693,7.125,84.0856754648,0.2,,411,243,False,False
2,2,true,90.8600612526,210.966287279,7.125,42.7315995623,0.2,,113,187,False,False
3,2,true,10.3110690483,82.987266617,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,2,true,244.574766937,10.6713362469,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,3,true,93.3451115785,85.7366194405,7.125,78.2921709547,0.2,,343,34,False,False
1,3,true,381.473286738,246.058750004,7.125,84.0856754648,0.2,,411,243,False,False
2,3,true,95.6948360523,205.732686451,7.125,42.7315995623,0.2,,113,187,False,False
3,3,true,10.7200477167,90.1005191395,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,3,true,237.456583644,10.9829315009,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,4,true,100.32187661,84.2908066242,7.125,78.2921709547,0.2,,343,34,False,False
1,4,true,388.560360982,245.324581315,7.125,84.0856754648,0.2,,411,243,False,False
2,4,true,100.529610852,200.499085622,7.125,42.7315995623,0.2,,113,187,False,False
3,4,true,11.129026385,97.213771662,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,4,true,230.33840035,11.2945267548,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,5,true,107.298641641,82.8449938078,7.125,78.2921709547,0.2,,343,34,False,False
1,5,true,395.647435225,244.590412625,7.125,84.0856754648,0.2,,411,243,False,False
2,5,true,105.364385652,195.265484793,7.125,42.7315995623,0.2,,113,187,False,False
3,5,true,11.5380050533,104.327024184,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,5,true,223.220217057,11.6061220088,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,6,true,114.275406672,81.3991809915,7.125,78.2921709547,0.2,,343,34,False,False
1,6,true,402.734509469,243.856243936,7.125,84.0856754648,0.2,,411,243,False,False
2,6,true,110.199160451,190.031883964,7.125,42.7315995623,0.2,,113,187,False,False
3,6,true,11.9469837217,111.440276707,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,6,true,216.102033764,11.9177172628,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,7,true,121.252171703,79.9533681752,7.125,78.2921709547,0.2,,343,34,False,False
1,7,true,409.821583713,243.122075247,7.125,84.0856754648,0.2,,411,243,False,False
2,7,true,111.64111083,188.470985471,2.125,42.7315995623,0.2,,113,187,False,False
3,7,true,12.35596239,118.553529229,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,7,true,208.98385047,12.2293125168,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,8,true,128.228936734,78.5075553588,7.125,78.2921709547,0.2,,343,34,False,False
1,8,true,402.697245355,243.024977585,7.125,270.780836274,0.2,,34,238,False,False
2,8,true,117.758720579,184.818523841,7.125,59.1610819444,0.2,,228,119,False,False
3,8,true,12.7649410584,125.666781752,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,8,true,201.865667177,12.5409077708,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,9,true,135.205701765,77.0617425425,7.125,78.2921709547,0.2,,343,34,False,False
1,9,true,395.572906996,242.927879923,7.125,270.780836274,0.2,,34,238,False,False
2,9,true,123.876330328,181.166062211,7.125,59.1610819444,0.2,,228,119,False,False
3,9,true,13.1739197267,132.780034274,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,9,true,194.747483884,12.8525030248,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,10,true,142.182466797,75.6159297261,7.125,78.2921709547,0.2,,343,34,False,False
1,10,true,388.448568638,242.830782261,7.125,270.780836274,0.2,,34,238,False,False
2,10,true,129.993940077,177.513600581,7.125,59.1610819444,0.2,,228,119,False,False
3,10,true,13.5828983951,139.893286797,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,10,true,187.62930059,13.1640982788,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,11,true,149.159231828,74.1701169098,7.125,78.2921709547,0.2,,343,34,False,False
1,11,true,381.32423028,242.733684599,7.125,270.780836274,0.2,,34,238,False,False
2,11,true,136.111549826,173.861138951,7.125,59.1610819444,0.2,,228,119,False,False
3,11,true,13.9918770634,147.006539319,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,11,true,180.511117297,13.4756935327,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,12,true,156.135996859,72.7243040934,7.125,78.2921709547,0.2,,343,34,False,False
1,12,true,374.199891921,242.636586937,7.125,270.780836274,0.2,,34,238,False,False
2,12,true,142.229159575,170.208677321,7.125,59.1610819444,0.2,,228,119,False,False
3,12,true,14.4008557318,154.119791842,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,12,true,173.392934003,13.7872887867,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,13,true,163.11276189,71.2784912771,7.125,78.2921709547,0.2,,343,34,False,False
1,13,true,367.075553563,242.539489274,7.125,270.780836274,0.2,,34,238,False,False
2,13,true,148.346769325,166.556215691,7.125,59.1610819444,0.2,,228,119,False,False
3,13,true,14.8098344001,161.233044364,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,13,true,166.27475071,14.0988840407,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,14,true,170.089526921,69.8326784607,7.125,78.2921709547,0.2,,343,34,False,False
1,14,true,359.951215205,242.442391612,7.125,270.780836274,0.2,,34,238,False,False
2,14,true,154.464379074,162.903754061,7.125,59.1610819444,0.2,,228,119,False,False
3,14,true,15.2188130685,168.346296887,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,14,true,159.156567417,14.4104792947,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,15,true,177.066291952,68.3868656444,7.125,78.2921709547,0.2,,343,34,False,False
1,15,true,352.826876846,242.34529395,7.125,270.780836274,0.2,,34,238,False,False
2,15,true,160.581988823,159.251292432,7.125,59.1610819444,0.2,,228,119,False,False
3,15,true,15.6277917368,175.459549409,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,15,true,152.038384123,14.7220745487,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,16,true,184.043056984,66.941052828,7.125,78.2921709547,0.2,,343,34,False,False
1,16,true,345.702538488,242.248196288,7.125,270.780836274,0.2,,34,238,False,False
2,16,true,166.699598572,155.598830802,7.125,59.1610819444,0.2,,228,119,False,False
3,16,true,16.0367704052,182.572801932,7.125,176.70938407,0.2,,20.3047859851,256.80521291,False,False
4,16,true,144.92020083,15.0336698027,7.125,267.493503343,0.2,,15.7416720375,20.6884014709,False,False
0,17,true,191.019822015,65.4952400117,7.125,78.2921709547,0.2,,343,34,False,False
1,17,true,338.57820013,242.151098626,7.125,270.780836274,0.2,,34,238,False,False
2,17,true,172.817208321,151.946369172,7.125,59.1610819444,0.2,,228,119,False,False
