pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,31.1027957953,252.386097171,2.125,53.0,0.2,,,,False,False
1,0,true,40.1325224297,18.0727291703,2.125,290.0,0.2,,,,False,False
2,0,true,331.166600524,7.96307928027,2.125,15.0,0.2,,,,False,False
3,0,true,278.765293399,89.7604390437,2.125,134.0,0.2,,,,False,False
4,0,true,257.92502078,28.565855177,2.125,258.0,0.2,,,,False,False
0,1,true,31.1027957953,259.511097171,7.125,180.0,0.2,,31.1027957953,277.5,False,False
1,1,true,47.2569514582,17.9825292902,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,1,true,324.053473199,8.37422969465,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,1,true,272.272920605,92.695523457,7.125,245.673133903,0.2,,161,143,False,False
4,1,true,265.043811207,28.8632570169,7.125,92.3922557421,0.2,,388,34,False,False
0,2,true,31.1027957953,266.636097171,7.125,180.0,0.2,,31.1027957953,277.5,False,False
1,2,true,54.3813804866,17.8923294101,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,2,true,316.940345875,8.78538010902,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,2,true,265.780547812,95.6306078703,7.125,245.673133903,0.2,,161,143,False,False
4,2,true,272.162601635,29.1606588568,7.125,92.3922557421,0.2,,388,34,False,False
0,3,true,31.1027957953,273.761097171,7.125,180.0,0.2,,31.1027957953,277.5,False,False
1,3,true,61.5058095151,17.80212953,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,3,true,309.82721855,9.1965305234,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,3,true,259.288175019,98.5656922836,7.125,245.673133903,0.2,,161,143,False,False
4,3,true,279.281392062,29.4580606967,7.125,92.3922557421,0.2,,388,34,False,False
0,4,true,31.1027957953,277.5,7.125,180.0,0.2,,31.1027957953,277.5,False,False
1,4,true,68.6302385436,17.7119296498,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,4,true,302.714091225,9.60768093778,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,4,true,252.795802225,101.500776697,7.125,245.673133903,0.2,,161,143,False,False
4,4,true,286.400182489,29.7554625366,7.125,92.3922557421,0.2,,388,34,False,False
0,5,true,24.0155695023,276.767300559,7.125,275.902446458,0.2,,14.9971000644,275.83494321,False,False
1,5,true,75.754667572,17.6217297697,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,5,true,295.600963901,10.0188313522,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,5,true,246.303429432,104.43586111,7.125,245.673133903,0.2,,161,143,False,False
4,5,true,293.518972916,30.0528643765,7.125,92.3922557421,0.2,,388,34,False,False
0,6,true,16.9283432092,276.034601118,7.125,275.902446458,0.2,,14.9971000644,275.83494321,False,False
1,6,true,82.8790966005,17.5315298896,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,6,true,288.487836576,10.4299817665,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,6,true,239.811056639,107.370945523,7.125,245.673133903,0.2,,161,143,False,False
4,6,true,300.637763343,30.3502662165,7.125,92.3922557421,0.2,,388,34,False,False
0,7,true,16.6727792302,268.914185958,7.125,357.944438035,0.2,,7.35914002052,9.42152162432,False,False
1,7,true,90.0035256289,17.4413300095,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,7,true,281.374709251,10.8411321809,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,7,true,233.318683846,110.306029937,7.125,245.673133903,0.2,,161,143,False,False
4,7,true,307.75655377,30.6476680564,7.125,92.3922557421,0.2,,388,34,False,False
0,8,true,16.4172152511,261.793770798,7.125,357.944438035,0.2,,7.35914002052,9.42152162432,False,False
1,8,true,97.1279546574,17.3511301294,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,8,true,274.261581927,11.2522825953,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,8,true,226.826311052,113.24111435,7.125,245.673133903,0.2,,161,143,False,False
4,8,true,314.875344197,30.9450698963,7.125,92.3922557421,0.2,,388,34,False,False
0,9,true,16.1616512721,254.673355638,7.125,357.944438035,0.2,,7.35914002052,9.42152162432,False,False
1,9,true,104.252383686,17.2609302493,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,9,true,267.148454602,11.6634330097,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,9,true,220.333938259,116.176198763,7.125,245.673133903,0.2,,161,143,False,False
4,9,true,321.994134625,31.2424717362,7.125,92.3922557421,0.2,,388,34,False,False
0,10,true,15.9060872931,247.552940478,7.125,357.944438035,0.2,,7.35914002052,9.42152162432,False,False
1,10,true,111.376812714,17.1707303692,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,10,true,260.035327278,12.074583424,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,10,true,213.841565466,119.111283176,7.125,245.673133903,0.2,,161,143,False,False
4,10,true,329.112925052,31.5398735761,7.125,92.3922557421,0.2,,388,34,False,False
0,11,true,15.6505233141,240.432525317,7.125,357.944438035,0.2,,7.35914002052,9.42152162432,False,False
1,11,true,118.501241743,17.0805304891,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,11,true,252.922199953,12.4857338384,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,11,true,207.349192672,122.04636759,7.125,245.673133903,0.2,,161,143,False,False
4,11,true,336.231715479,31.837275416,7.125,92.3922557421,0.2,,388,34,False,False
0,12,true,15.3949593351,233.312110157,7.125,357.944438035,0.2,,7.35914002052,9.42152162432,False,False
1,12,true,125.625670771,16.990330609,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,12,true,245.809072628,12.8968842528,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,12,true,200.856819879,124.981452003,7.125,245.673133903,0.2,,161,143,False,False
4,12,true,343.350505906,32.1346772559,7.125,92.3922557421,0.2,,388,34,False,False
0,13,true,15.139395356,226.191694997,7.125,357.944438035,0.2,,7.35914002052,9.42152162432,False,False
1,13,true,132.7500998,16.9001307289,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,13,true,238.695945304,13.3080346672,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,13,true,194.364447086,127.916536416,7.125,245.673133903,0.2,,161,143,False,False
4,13,true,350.469296333,32.4320790958,7.125,92.3922557421,0.2,,388,34,False,False
0,14,true,14.883831377,219.071279837,7.125,357.944438035,0.2,,7.35914002052,9.42152162432,False,False
1,14,true,139.874528828,16.8099308488,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,14,true,231.582817979,13.7191850815,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,14,true,187.872074293,130.85162083,7.125,245.673133903,0.2,,161,143,False,False
4,14,true,357.58808676,32.7294809357,7.125,92.3922557421,0.2,,388,34,False,False
0,15,true,14.628267398,211.950864677,7.125,357.944438035,0.2,,7.35914002052,9.42152162432,False,False
1,15,true,146.998957857,16.7197309687,7.125,89.2746371232,0.2,,475.001067722,12.5670120821,False,False
2,15,true,224.469690654,14.1303354959,7.125,266.69189095,0.2,,23.0233803316,25.7742623066,False,False
3,15,true,181.379701499,133.786705243,7.125,245.673133903,0.2,,161,143,False,False
