pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,154.483928198,8.69764887833,2.125,30.0,0.2,,,,False,False
1,0,true,333.289626726,273.406110933,2.125,36.0,0.2,,,,False,False
2,0,true,33.804520401,3.65303258054,2.125,92.0,0.2,,,,False,False
3,0,true,392.079575066,6.26587467287,2.125,252.0,0.2,,,,False,False
4,0,true,175.622519201,18.5419561031,2.125,76.0,0.2,,,,False,False
0,1,true,147.424152299,9.65951646875,7.125,262.241440246,0.2,,25.9318974194,26.2123736889,False,False
1,1,true,326.16654703,273.240700418,7.125,271.330270307,0.2,,9.48546302843,265.886805261,False,False
2,1,true,28.813037155,8.73739291439,7.125,224.471874053,0.2,,23.136493332,14.5195608241,False,False
3,1,true,396.036278032,12.1912545456,7.125,146.266777774,0.2,,452,96,False,False
4,1,true,182.042791073,21.6315732468,7.125,115.698180931,0.2,,401,127,False,False
0,2,true,140.364376401,10.6213840592,7.125,262.241440246,0.2,,25.9318974194,26.2123736889,False,False
1,2,true,319.043467333,273.075289902,7.125,271.330270307,0.2,,9.48546302843,265.886805261,False,False
2,2,true,23.821553909,13.8217532482,7.125,224.471874053,0.2,,23.136493332,14.5195608241,False,False
3,2,true,399.992980999,18.1166344183,7.125,146.266777774,0.2,,452,96,False,False
4,2,true,188.463062944,24.7211903905,7.125,115.698180931,0.2,,401,127,False,False
0,3,true,133.304600502,11.5832516496,7.125,262.241440246,0.2,,25.9318974194,26.2123736889,False,False
1,3,true,311.920387637,272.909879387,7.125,271.330270307,0.2,,9.48546302843,265.886805261,False,False
2,3,true,23.502047903,20.9395858476,7.125,182.570173554,0.2,,12.3984821975,268.300575828,False,False
3,3,true,403.949683965,24.042014291,7.125,146.266777774,0.2,,452,96,False,False
4,3,true,194.883334816,27.8108075342,7.125,115.698180931,0.2,,401,127,False,False
0,4,true,126.244824604,12.54511924,7.125,262.241440246,0.2,,25.9318974194,26.2123736889,False,False
1,4,true,304.797307941,272.744468872,7.125,271.330270307,0.2,,9.48546302843,265.886805261,False,False
2,4,true,23.182541897,28.0574184469,7.125,182.570173554,0.2,,12.3984821975,268.300575828,False,False
3,4,true,407.906386931,29.9673941637,7.125,146.266777774,0.2,,452,96,False,False
4,4,true,201.303606687,30.9004246779,7.125,115.698180931,0.2,,401,127,False,False
0,5,true,119.185048705,13.5069868304,7.125,262.241440246,0.2,,25.9318974194,26.2123736889,False,False
1,5,true,297.674228244,272.579058357,7.125,271.330270307,0.2,,9.48546302843,265.886805261,False,False
2,5,true,22.863035891,35.1752510462,7.125,182.570173554,0.2,,12.3984821975,268.300575828,False,False
3,5,true,411.863089898,35.8927740363,7.125,146.266777774,0.2,,452,96,False,False
4,5,true,207.723878559,33.9900418216,7.125,115.698180931,0.2,,401,127,False,False
0,6,true,112.125272806,14.4688544208,7.125,262.241440246,0.2,,25.9318974194,26.2123736889,False,False
1,6,true,290.551148548,272.413647841,7.125,271.330270307,0.2,,9.48546302843,265.886805261,False,False
2,6,true,22.543529885,42.2930836456,7.125,182.570173554,0.2,,12.3984821975,268.300575828,False,False
3,6,true,415.819792864,41.818153909,7.125,146.266777774,0.2,,452,96,False,False
4,6,true,214.144150431,37.0796589653,7.125,115.698180931,0.2,,401,127,False,False
0,7,true,105.065496908,15.4307220112,7.125,262.241440246,0.2,,25.9318974194,26.2123736889,False,False
1,7,true,283.428068851,272.248237326,7.125,271.330270307,0.2,,9.48546302843,265.886805261,False,False
2,7,true,22.224023879,49.4109162449,7.125,182.570173554,0.2,,12.3984821975,268.300575828,False,False
3,7,true,419.776495831,47.7435337817,7.125,146.266777774,0.2,,452,96,False,False
4,7,true,220.564422302,40.169276109,7.125,115.698180931,0.2,,401,127,False,False
0,8,true,98.0057210092,16.3925896017,7.125,262.241440246,0.2,,25.9318974194,26.2123736889,False,False
1,8,true,276.304989155,272.082826811,7.125,271.330270307,0.2,,9.48546302843,265.886805261,False,False
2,8,true,21.904517873,56.5287488443,7.125,182.570173554,0.2,,12.3984821975,268.300575828,False,False
3,8,true,423.733198797,53.6689136544,7.125,146.266777774,0.2,,452,96,False,False
4,8,true,226.984694174,43.2588932527,7.125,115.698180931,0.2,,401,127,False,False
0,9,true,90.9459451106,17.3544571921,7.125,262.241440246,0.2,,25.9318974194,26.2123736889,False,False
1,9,true,269.181909458,271.917416296,7.125,271.330270307,0.2,,9.48546302843,265.886805261,False,False
2,9,true,21.585011867,63.6465814436,7.125,182.570173554,0.2,,12.3984821975,268.300575828,False,False
3,9,true,427.689901763,59.5942935271,7.125,146.266777774,0.2,,452,96,False,False
4,9,true,233.404966046,46.3485103964,7.125,115.698180931,0.2,,401,127,False,False
