pid,tick,latency
5308-240bf628-6f39-49ee-ae5e-e7a6cb9eb1c0,2400,29
1645-1fe0e785-3263-452d-8648-7566e4ae4e98,0,9
2025-5d852fea-1adc-4de2-9573-9aae668bf8f8,0,20.5
4348-3f58a65f-dfb5-49d6-93d1-e1631702e8db,0,21
5308-240bf628-6f39-49ee-ae5e-e7a6cb9eb1c0,0,22
1645-1fe0e785-3263-452d-8648-7566e4ae4e98,1,17.5
2025-5d852fea-1adc-4de2-9573-9aae668bf8f8,1,18.5
4348-3f58a65f-dfb5-49d6-93d1-e1631702e8db,1,21.5
5308-240bf628-6f39-49ee-ae5e-e7a6cb9eb1c0,1,22
1645-1fe0e785-3263-452d-8648-7566e4ae4e98,2,11.5
2025-5d852fea-1adc-4de2-9573-9aae668bf8f8,2,18
4348-3f58a65f-dfb5-49d6-93d1-e1631702e8db,2,23.5
5308-240bf628-6f39-49ee-ae5e-e7a6cb9eb1c0,2,27
1645-1fe0e785-3263-452d-8648-7566e4ae4e98,3,14
2025-5d852fea-1adc-4de2-9573-9aae668bf8f8,3,18
5308-240bf628-6f39-49ee-ae5e-e7a6cb9eb1c0,3,27.5
1645-1fe0e785-3263-452d-8648-7566e4ae4e98,4,9.5
5308-240bf628-6f39-49ee-ae5e-e7a6cb9eb1c0,4,22
2025-5d852fea-1adc-4de2-9573-9aae668bf8f8,4,22
4348-3f58a65f-dfb5-49d6-93d1-e1631702e8db,3,104
4348-3f58a65f-dfb5-49d6-93d1-e1631702e8db,4,41
1645-1fe0e785-3263-452d-8648-7566e4ae4e98,5,7
5308-240bf628-6f39-49ee-ae5e-e7a6cb9eb1c0,5,22
4348-3f58a65f-dfb5-49d6-93d1-e1631702e8db,5,24
2025-5d852fea-1adc-4de2-9573-9aae668bf8f8,5,24.5
1645-1fe0e785-3263-452d-8648-7566e4ae4e98,6,9.5
2025-5d852fea-1adc-4de2-9573-9aae668bf8f8,6,18.5
5308-240bf628-6f39-49ee-ae5e-e7a6cb9eb1c0,6,20.5
4348-3f58a65f-dfb5-49d6-93d1-e1631702e8db,6,21.5
1645-1fe0e785-3263-452d-8648-7566e4ae4e98,7,10.5
2025-5d852fea-1adc-4de2-9573-9aae668bf8f8,7,19.5
5308-240bf628-6f39-49ee-ae5e-e7a6cb9eb1c0,7,20.5
4348-3f58a65f-dfb5-49d6-93d1-e1631702e8db,7,23.5
1645-1fe0e785-3263-452d-8648-7566e4ae4e98,8,6.5
2025-5d852fea-1adc-4de2-9573-9aae668bf8f8,8,20
4348-3f58a65f-dfb5-49d6-93d1-e1631702e8db,8,21
5308-240bf628-6f39-49ee-ae5e-e7a6cb9eb1c0,8,21.5
1645-1fe0e785-3263-452d-8648-7566e4ae4e98,9,9
2025-5d852fea-1adc-4de2-9573-9aae668bf8f8,9,17.5
4348-3f58a65f-dfb5-49d6-93d1-e1631702e8db,9,21.5
5308-240bf628-6f39-49ee-ae5e-e7a6cb9eb1c0,9,22
1645-1fe0e785-3263-452d-8648-7566e4ae4e98,10,8
2025-5d852fea-1adc-4de2-9573-9aae668bf8f8,10,18
5308-240bf628-6f39-49ee-ae5e-e7a6cb9eb1c0,10,21
4348-3f58a65f-dfb5-49d6-93d1-e1631702e8db,10,29.5
