pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
3486-3e8593fd-05d2-407e-b42f-6e01f6a9bc3f,0,visible,73.915,145.345,2.125,10,0.6599999999999999,0.31
8185-932cff0e-358c-4ef1-a3e4-05d8f2546aba,0,visible,93.679,138.637,2.125,254,0.85,0.22
0976-04707135-9cc7-4931-94f9-bbe516977562,0,visible,345.301,130.926,2.125,155,0.13,0.2
9549-ee493b6f-71fd-4782-819b-2c998c5b2eb6,0,visible,291.81,111.715,2.125,35,0.20999999999999996,0.07
0050-524ad716-f72e-4393-b1a9-ff59cd39ef81,0,visible,112.6,224.475,2.125,24,0.44999999999999996,0.01
3486-3e8593fd-05d2-407e-b42f-6e01f6a9bc3f,1,visible,74.284,143.252,2.125,10,0.6699999999999999,0.31
8185-932cff0e-358c-4ef1-a3e4-05d8f2546aba,1,visible,91.636,139.223,2.125,254,0.83,0.22
0976-04707135-9cc7-4931-94f9-bbe516977562,1,visible,346.199,132.852,2.125,155,0.13,0.2
9549-ee493b6f-71fd-4782-819b-2c998c5b2eb6,1,visible,293.029,109.974,2.125,35,0.20999999999999996,0.07
0050-524ad716-f72e-4393-b1a9-ff59cd39ef81,1,visible,112.563,222.35,2.125,359,0.44999999999999996,0.01
3486-3e8593fd-05d2-407e-b42f-6e01f6a9bc3f,2,visible,74.653,141.159,2.125,10,0.6799999999999999,0.31
8185-932cff0e-358c-4ef1-a3e4-05d8f2546aba,2,visible,89.593,139.809,2.125,254,0.81,0.23
0976-04707135-9cc7-4931-94f9-bbe516977562,2,visible,347.097,134.778,2.125,155,0.12,0.2
9549-ee493b6f-71fd-4782-819b-2c998c5b2eb6,2,visible,294.248,108.233,2.125,35,0.21999999999999997,0.07
0050-524ad716-f72e-4393-b1a9-ff59cd39ef81,2,visible,111.169,220.746,2.125,319,0.44999999999999996,0.01
3486-3e8593fd-05d2-407e-b42f-6e01f6a9bc3f,3,visible,75.022,139.066,2.125,10,0.69,0.31
8185-932cff0e-358c-4ef1-a3e4-05d8f2546aba,3,visible,87.55,140.395,2.125,254,0.78,0.23
0976-04707135-9cc7-4931-94f9-bbe516977562,3,visible,346.547,136.831,2.125,195,0.10999999999999999,0.2
9549-ee493b6f-71fd-4782-819b-2c998c5b2eb6,3,visible,295.467,106.492,2.125,35,0.22999999999999998,0.07
0050-524ad716-f72e-4393-b1a9-ff59cd39ef81,3,visible,109.07,220.414,2.125,279,0.47,0.01
3486-3e8593fd-05d2-407e-b42f-6e01f6a9bc3f,4,visible,75.391,136.973,2.125,10,0.69,0.31
8185-932cff0e-358c-4ef1-a3e4-05d8f2546aba,4,visible,85.507,140.981,2.125,254,0.77,0.23
0976-04707135-9cc7-4931-94f9-bbe516977562,4,visible,345.997,138.884,2.125,195,0.10999999999999999,0.2
9549-ee493b6f-71fd-4782-819b-2c998c5b2eb6,4,visible,296.686,104.751,2.125,35,0.26,0.07
0050-524ad716-f72e-4393-b1a9-ff59cd39ef81,4,visible,106.971,220.082,2.125,279,0.45999999999999996,0.01
3486-3e8593fd-05d2-407e-b42f-6e01f6a9bc3f,5,visible,75.76,134.88,2.125,10,0.6799999999999999,0.31
8185-932cff0e-358c-4ef1-a3e4-05d8f2546aba,5,visible,83.464,141.567,2.125,254,0.74,0.23
0976-04707135-9cc7-4931-94f9-bbe516977562,5,visible,345.447,140.937,2.125,195,0.12,0.2
9549-ee493b6f-71fd-4782-819b-2c998c5b2eb6,5,visible,297.905,103.01,2.125,35,0.26,0.07
0050-524ad716-f72e-4393-b1a9-ff59cd39ef81,5,visible,104.872,219.75,2.125,279,0.45999999999999996,0.01
3486-3e8593fd-05d2-407e-b42f-6e01f6a9bc3f,6,visible,76.129,132.787,2.125,10,0.6799999999999999,0.31
8185-932cff0e-358c-4ef1-a3e4-05d8f2546aba,6,visible,81.421,142.153,2.125,254,0.71,0.23
0976-04707135-9cc7-4931-94f9-bbe516977562,6,visible,344.897,142.99,2.125,195,0.12,0.2
9549-ee493b6f-71fd-4782-819b-2c998c5b2eb6,6,visible,299.124,101.269,2.125,35,0.27,0.07
0050-524ad716-f72e-4393-b1a9-ff59cd39ef81,6,visible,102.931,218.886,2.125,294,0.43999999999999995,0.01
3486-3e8593fd-05d2-407e-b42f-6e01f6a9bc3f,7,visible,76.498,130.694,2.125,10,0.7,0.31
8185-932cff0e-358c-4ef1-a3e4-05d8f2546aba,7,visible,79.378,142.739,2.125,254,0.7,0.23
0976-04707135-9cc7-4931-94f9-bbe516977562,7,visible,344.347,145.043,2.125,195,0.10999999999999999,0.2
9549-ee493b6f-71fd-4782-819b-2c998c5b2eb6,7,visible,300.343,99.528,2.125,35,0.29000000000000004,0.07
0050-524ad716-f72e-4393-b1a9-ff59cd39ef81,7,visible,101.837,217.065,2.125,329,0.44999999999999996,0.01
3486-3e8593fd-05d2-407e-b42f-6e01f6a9bc3f,8,visible,76.867,128.601,2.125,10,0.69,0.31
8185-932cff0e-358c-4ef1-a3e4-05d8f2546aba,8,visible,77.335,143.325,2.125,254,0.6599999999999999,0.23
0976-04707135-9cc7-4931-94f9-bbe516977562,8,visible,343.797,147.096,2.125,195,0.12,0.2
