pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,0,visible,85.469,104.721,2.125,122,0.16000000000000003,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,0,visible,294.577,94.727,2.125,12,0.42000000000000004,0.15
3981-6573b791-38df-4e07-b38d-060eca9d2657,0,visible,34.46,58.802,7.125,174,0.07999999999999996,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,0,visible,215.775,189.325,2.125,190,0.55,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,1,visible,87.271,105.847,2.125,122,0.16000000000000003,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,1,visible,295.019,92.648,2.125,12,0.41000000000000003,0.15
3981-6573b791-38df-4e07-b38d-060eca9d2657,1,visible,31.006,65.034,7.125,209,0.07999999999999996,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,1,visible,215.406,191.418,2.125,190,0.55,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,2,visible,89.073,106.973,2.125,122,0.17000000000000004,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,2,visible,295.461,90.569,2.125,12,0.37,0.15
3981-6573b791-38df-4e07-b38d-060eca9d2657,2,visible,24.354,67.587,7.125,249,0.040000000000000036,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,2,visible,215.037,193.511,2.125,190,0.51,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,3,visible,90.875,108.099,2.125,122,0.17000000000000004,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,3,visible,295.903,88.49,2.125,12,0.35,0.15
3981-6573b791-38df-4e07-b38d-060eca9d2657,3,visible,17.441,65.863,7.125,284,0.020000000000000018,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,3,visible,214.668,195.604,2.125,190,0.51,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,4,visible,96.917,111.875,7.125,122,0.12,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,4,visible,296.345,86.411,2.125,12,0.36,0.15
3981-6573b791-38df-4e07-b38d-060eca9d2657,4,visible,12.767,60.486,7.125,319,0.010000000000000009,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,4,visible,214.299,197.697,2.125,190,0.5700000000000001,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,5,visible,102.959,115.651,7.125,122,0.15000000000000002,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,5,visible,296.787,84.332,2.125,12,0.33999999999999997,0.15
3981-6573b791-38df-4e07-b38d-060eca9d2657,5,visible,8.093,55.109,7.125,319,0.030000000000000027,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,5,visible,213.93,199.79,2.125,190,0.5700000000000001,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,6,visible,109.001,119.427,7.125,122,0.18000000000000005,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,6,visible,297.229,82.253,2.125,12,0.36,0.15
3981-6573b791-38df-4e07-b38d-060eca9d2657,6,visible,3.419,49.732,7.125,319,0.06000000000000005,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,6,visible,213.561,201.883,2.125,190,0.5900000000000001,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,7,visible,115.043,123.203,7.125,122,0.18999999999999995,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,7,visible,297.671,80.174,2.125,12,0.33999999999999997,0.15
3981-6573b791-38df-4e07-b38d-060eca9d2657,7,visible,2.5,44.355,7.125,319,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,7,visible,213.192,203.976,2.125,190,0.6,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,8,visible,121.085,126.979,7.125,122,0.24,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,8,visible,299.225,78.725,2.125,47,0.31999999999999995,0.15
3981-6573b791-38df-4e07-b38d-060eca9d2657,8,visible,2.5,38.978,7.125,319,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,8,visible,212.823,206.069,2.125,190,0.64,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,9,visible,127.127,130.755,7.125,122,0.28,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,9,visible,300.779,77.276,2.125,47,0.30000000000000004,0.15
3981-6573b791-38df-4e07-b38d-060eca9d2657,9,visible,2.5,33.601,7.125,319,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,9,visible,212.454,208.162,2.125,190,0.62,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,10,visible,133.169,134.531,7.125,122,0.28,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,10,visible,302.333,75.827,2.125,47,0.28,0.15
3981-6573b791-38df-4e07-b38d-060eca9d2657,10,visible,2.5,28.224,7.125,319,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,10,visible,212.085,210.255,2.125,190,0.6,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,11,visible,134.971,135.657,2.125,122,0.38,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,11,visible,303.887,74.378,2.125,47,0.22999999999999998,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,11,visible,2.5,22.847,7.125,319,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,11,visible,211.716,212.348,2.125,190,0.61,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,12,visible,136.773,136.783,2.125,122,0.37,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,12,visible,305.991,74.082,2.125,82,0.18000000000000005,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,12,visible,2.5,17.47,7.125,319,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,12,visible,211.347,214.441,2.125,190,0.6,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,13,visible,138.575,137.909,2.125,122,0.37,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,13,visible,308.095,73.786,2.125,82,0.20999999999999996,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,13,visible,2.5,11.363,7.125,329,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,13,visible,210.978,216.534,2.125,190,0.64,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,14,visible,140.377,139.035,2.125,122,0.38,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,14,visible,310.199,73.49,2.125,82,0.21999999999999997,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,14,visible,3.615,4.326,7.125,9,0.06999999999999995,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,14,visible,210.609,218.627,2.125,190,0.69,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,15,visible,142.179,140.161,2.125,122,0.38,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,15,visible,312.303,73.194,2.125,82,0.20999999999999996,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,15,visible,8.564,2.5,7.125,44,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,15,visible,210.24,220.72,2.125,190,0.71,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,16,visible,143.981,141.287,2.125,122,0.4,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,16,visible,314.273,73.99,2.125,112,0.20999999999999996,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,16,visible,15.65,2.5,7.125,84,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,16,visible,209.871,222.813,2.125,190,0.7,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,17,visible,145.783,142.413,2.125,122,0.41000000000000003,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,17,visible,316.243,74.786,2.125,112,0.20999999999999996,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,17,visible,21.882,5.954,7.125,119,0.07999999999999996,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,17,visible,209.502,224.906,2.125,190,0.7,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,18,visible,147.232,143.967,2.125,137,0.45999999999999996,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,18,visible,318.213,75.582,2.125,112,0.20999999999999996,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,18,visible,24.435,12.606,7.125,159,0.06000000000000005,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,18,visible,209.133,226.999,2.125,190,0.6699999999999999,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,19,visible,147.528,146.071,2.125,172,0.44999999999999996,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,19,visible,320.183,76.378,2.125,112,0.19999999999999996,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,19,visible,22.711,19.519,7.125,194,0.10999999999999999,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,19,visible,208.764,229.092,2.125,190,0.62,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,20,visible,145.652,147.069,2.125,242,0.43999999999999995,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,20,visible,321.491,78.053,2.125,142,0.19999999999999996,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,20,visible,16.947,23.707,7.125,234,0.13,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,20,visible,208.395,231.185,2.125,190,0.62,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,21,visible,143.776,148.067,2.125,242,0.43000000000000005,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,21,visible,322.799,79.728,2.125,142,0.25,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,21,visible,9.823,23.831,7.125,269,0.17000000000000004,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,21,visible,208.026,233.278,2.125,190,0.5800000000000001,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,22,visible,141.9,149.065,2.125,242,0.43000000000000005,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,22,visible,324.107,81.403,2.125,142,0.31000000000000005,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,22,visible,4.286,19.347,7.125,309,0.14,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,22,visible,207.657,235.371,2.125,190,0.63,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,23,visible,140.024,150.063,2.125,242,0.41000000000000003,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,23,visible,325.415,83.078,2.125,142,0.29000000000000004,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,23,visible,2.5,12.695,7.125,339,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,23,visible,207.472,237.488,2.125,185,0.6,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,24,visible,138.148,151.061,2.125,242,0.43999999999999995,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,24,visible,326.723,84.753,2.125,142,0.30000000000000004,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,24,visible,2.5,6.043,7.125,339,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,24,visible,207.472,239.613,2.125,180,0.5700000000000001,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,25,visible,136.272,152.059,2.125,242,0.43000000000000005,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,25,visible,327.553,86.709,2.125,157,0.31000000000000005,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,25,visible,2.5,2.5,7.125,339,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,25,visible,207.472,241.738,2.125,180,0.53,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,26,visible,134.396,153.057,2.125,242,0.43999999999999995,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,26,visible,328.383,88.665,2.125,157,0.31999999999999995,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,26,visible,2.5,2.5,7.125,339,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,26,visible,207.472,243.863,2.125,180,0.48,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,27,visible,132.721,154.365,2.125,232,0.45999999999999996,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,27,visible,329.213,90.621,2.125,157,0.32999999999999996,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,27,visible,2.5,2.5,7.125,339,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,27,visible,207.472,245.988,2.125,180,0.48,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,28,visible,132.1,156.397,2.125,197,0.42000000000000004,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,28,visible,330.043,92.577,2.125,157,0.33999999999999997,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,28,visible,2.5,2.5,7.125,339,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,28,visible,207.472,248.113,2.125,180,0.51,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,29,visible,132.93,158.353,2.125,157,0.43000000000000005,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,29,visible,330.873,94.533,2.125,157,0.35,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,29,visible,2.5,2.5,7.125,339,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,29,visible,207.657,250.23,2.125,175,0.53,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,30,visible,134.823,159.318,2.125,117,0.41000000000000003,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,30,visible,331.703,96.489,2.125,157,0.33999999999999997,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,30,visible,2.5,2.5,7.125,339,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,30,visible,208.026,252.323,2.125,170,0.56,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,31,visible,136.927,159.022,2.125,82,0.41000000000000003,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,31,visible,331.629,98.613,2.125,182,0.35,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,31,visible,2.5,2.5,7.125,339,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,31,visible,209.392,253.951,2.125,140,0.5700000000000001,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,32,visible,139.031,158.726,2.125,82,0.43999999999999995,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,32,visible,331.555,100.737,2.125,182,0.38,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,32,visible,2.5,2.5,7.125,339,0,0.02
4020-b0e90402-10a6-4ce8-9211-f40e76b11bcd,32,visible,210.895,255.454,2.125,135,0.5900000000000001,0.01
7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,33,visible,141.135,158.43,2.125,82,0.45999999999999996,0.38
3726-f6766b39-5dec-4469-a304-7c3d01777d13,33,visible,331.481,102.861,2.125,182,0.41000000000000003,0.16
3981-6573b791-38df-4e07-b38d-060eca9d2657,33,visible,2.5,2.5,7.125,339,0,0.02
