pid,tick,latency
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,647,16.5
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,647,27
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,0,20
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,0,29.5
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,1,27.5
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,1,65
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,2,28.5
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,2,38
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,3,27.5
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,3,40.5
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,4,28.5
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,4,52
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,5,19
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,5,28.5
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,6,25.5
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,6,29.5
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,7,29
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,7,32.5
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,8,27
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,8,34.5
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,9,36.5
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,9,47
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,10,15
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,10,27.5
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,11,19
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,11,27.5
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,12,18.5
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,12,27
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,13,15.5
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,13,28
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,14,18
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,14,27.5
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,15,29
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,15,30
6262-edda197c-089e-4363-a4e4-1ffc3c28e1f2,16,18
9310-856b40ca-1593-4210-ab89-c8dc501a6b02,16,27.5
