date,n_players_planned,noise,difficulty,gameid,pid,half,avg_score,n_players
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-21-48-30-775,2,0,high noise,226417259080.csv,4783-3490a07b-5fb1-4f9c-8e0a-cc00b0b52486,first,0.34920833333333334,2
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-21-48-30-775,2,0,high noise,226417259080.csv,4783-3490a07b-5fb1-4f9c-8e0a-cc00b0b52486,second,0.2151785714285713,2
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-21-48-30-775,2,0,high noise,226417259080.csv,9157-e2427518-5622-4e0f-b922-6064fd6949f1,first,0.28413333333333335,2
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-21-48-30-775,2,0,high noise,226417259080.csv,9157-e2427518-5622-4e0f-b922-6064fd6949f1,second,0.5895892857142859,2
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-21-49-55-772,8,2,high noise,295109785161.csv,7734-17699e50-0030-4714-90bf-9b1c114b4f3e,first,0.5620333333333335,2
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-21-49-55-772,8,2,high noise,295109785161.csv,7734-17699e50-0030-4714-90bf-9b1c114b4f3e,second,0.6437916666666663,2
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-21-49-55-772,8,2,high noise,295109785161.csv,9493-b8dc7afe-4b6f-4675-88d8-02f39f0f2bf2,first,0.651516666666667,2
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-21-49-55-772,8,2,high noise,295109785161.csv,9493-b8dc7afe-4b6f-4675-88d8-02f39f0f2bf2,second,0.6634583333333334,2
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-21-56-37-673,2,0,high noise,872347328346.csv,7269-299a3209-785d-4593-9bbc-e928578d6ac5,first,0.21427499999999988,1
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-21-56-37-673,2,0,high noise,872347328346.csv,7269-299a3209-785d-4593-9bbc-e928578d6ac5,second,0.18284523809523762,1
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-22-3-2-576,4,2,high noise,557319858111.csv,0562-8f3b6ed9-d38d-42ae-a183-6a2e56e07643,first,0.7070916666666662,3
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-22-3-2-576,4,2,high noise,557319858111.csv,0562-8f3b6ed9-d38d-42ae-a183-6a2e56e07643,second,0.6843214285714284,3
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-22-3-2-576,4,2,high noise,557319858111.csv,8220-ea56c7ea-d035-4fb6-95a4-6863d763e27c,first,0.6974083333333335,3
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-22-3-2-576,4,2,high noise,557319858111.csv,8220-ea56c7ea-d035-4fb6-95a4-6863d763e27c,second,0.667922619047619,3
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-22-3-2-576,4,2,high noise,557319858111.csv,9039-0d687f8f-c701-42bc-a8cc-bad25570e5f0,first,0.25896666666666673,3
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-22-3-2-576,4,2,high noise,557319858111.csv,9039-0d687f8f-c701-42bc-a8cc-bad25570e5f0,second,0.46600000000000036,3
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-22-36-9-934,1,0,high noise,7144034840.csv,0707-e74252ce-b286-49ba-8095-b221e6f8008b,first,0.6754750000000002,1
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-22-36-9-934,1,0,high noise,7144034840.csv,0707-e74252ce-b286-49ba-8095-b221e6f8008b,second,0.7447261904761912,1
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-22-37-32-517,2,1,high noise,45297243865.csv,1545-89a02016-63d7-4e7f-8fb5-edf03b78d0e1,first,0.5307249999999998,2
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-22-37-32-517,2,1,high noise,45297243865.csv,1545-89a02016-63d7-4e7f-8fb5-edf03b78d0e1,second,0.6715833333333334,2
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-22-37-32-517,2,1,high noise,45297243865.csv,2045-4603dae6-4141-4e83-8bc6-c02188d81c7b,first,0.5022249999999999,2
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-22-37-32-517,2,1,high noise,45297243865.csv,2045-4603dae6-4141-4e83-8bc6-c02188d81c7b,second,0.6591369047619048,2
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-23-15-17-935,8,2,high noise,185532249044.csv,3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,first,0.6742083333333326,1
../../data/experiment3//experiment-2015-01-25-4/games/2015-01-25-23-15-17-935,8,2,high noise,185532249044.csv,3743-6082a2a8-00e9-49c0-aacc-4855afb81b15,second,0.7528095238095238,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-20-35-461,4,3,high noise,290445354068.csv,0713-21b477b6-eb04-4358-af3a-8798e9612d6a,first,0.5254250000000001,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-20-35-461,4,3,high noise,290445354068.csv,0713-21b477b6-eb04-4358-af3a-8798e9612d6a,second,0.5604642857142856,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-25-47-980,2,0,high noise,16890314174.csv,1075-3bea3727-3e24-48eb-abf5-742c7395c667,first,0.5193833333333334,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-25-47-980,2,0,high noise,16890314174.csv,1075-3bea3727-3e24-48eb-abf5-742c7395c667,second,0.6764523809523807,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-26-24-306,2,2,high noise,522467543603.csv,7293-59ad11c2-3df7-4363-ac9e-45d7e16dbd6a,first,0.5612083333333334,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-26-24-306,2,2,high noise,522467543603.csv,7293-59ad11c2-3df7-4363-ac9e-45d7e16dbd6a,second,0.7408154761904762,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-26-24-306,2,2,high noise,522467543603.csv,8125-a4ac7d78-4855-4e02-86c4-3045a7be2a95,first,0.7736083333333331,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-26-24-306,2,2,high noise,522467543603.csv,8125-a4ac7d78-4855-4e02-86c4-3045a7be2a95,second,0.6674880952380949,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-27-17-739,2,0,high noise,623800659785.csv,6923-ec969b5a-890c-4f71-a768-186f82f277ee,first,0.5936166666666667,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-27-17-739,2,0,high noise,623800659785.csv,6923-ec969b5a-890c-4f71-a768-186f82f277ee,second,0.8360416666666666,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-27-17-739,2,0,high noise,623800659785.csv,9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,first,0.5652333333333334,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-27-17-739,2,0,high noise,623800659785.csv,9795-34e55cb4-cc3f-4896-bf3a-1ff7909f6299,second,0.7377916666666665,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-27-42-547,2,1,high noise,284866975387.csv,6390-623e3765-6eff-465e-be80-cc24713ecf05,first,0.7161666666666667,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-27-42-547,2,1,high noise,284866975387.csv,6390-623e3765-6eff-465e-be80-cc24713ecf05,second,0.7045238095238096,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-27-42-547,2,1,high noise,284866975387.csv,7833-87de53f8-ec73-4b1e-b0fd-9ff90c4aea7b,first,0.7627833333333336,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-27-42-547,2,1,high noise,284866975387.csv,7833-87de53f8-ec73-4b1e-b0fd-9ff90c4aea7b,second,0.8616369047619049,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-31-53-786,8,0,high noise,479699917836.csv,5035-bcbed37d-ac8d-4392-8752-751036a4e898,first,0.6510166666666665,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-31-53-786,8,0,high noise,479699917836.csv,5035-bcbed37d-ac8d-4392-8752-751036a4e898,second,0.7309583333333334,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-38-32-364,2,3,high noise,226956507889.csv,7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,first,0.5749249999999999,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-38-32-364,2,3,high noise,226956507889.csv,7751-3d53c07e-57e9-49fb-b7b2-5864ce9c3fee,second,0.6878095238095238,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-38-32-364,2,3,high noise,226956507889.csv,8785-a51530d5-58e6-4984-8750-fdea8299250c,first,0.6007000000000001,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-38-32-364,2,3,high noise,226956507889.csv,8785-a51530d5-58e6-4984-8750-fdea8299250c,second,0.6560714285714285,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-38-53-769,1,0,high noise,332737384829.csv,1100-80d56e83-b65b-4dd6-b6a5-52e1f2a9db6b,first,0.4009083333333334,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-38-53-769,1,0,high noise,332737384829.csv,1100-80d56e83-b65b-4dd6-b6a5-52e1f2a9db6b,second,0.6101666666666666,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-38-8-258,1,1,high noise,671314764535.csv,2754-c833a475-ee25-445e-8b2c-125e996f3b66,first,0.4877500000000001,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-38-8-258,1,1,high noise,671314764535.csv,2754-c833a475-ee25-445e-8b2c-125e996f3b66,second,0.6119464285714286,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-39-40-379,8,0,high noise,460978702176.csv,6184-da0a6d47-63e8-4401-9be0-24974aeb271d,first,0.5305333333333336,3
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-39-40-379,8,0,high noise,460978702176.csv,6184-da0a6d47-63e8-4401-9be0-24974aeb271d,second,0.7316785714285714,3
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-39-40-379,8,0,high noise,460978702176.csv,6375-d1618507-cf0f-47dd-ae4d-8d72aabc2f1e,first,0.5980083333333331,3
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-39-40-379,8,0,high noise,460978702176.csv,6375-d1618507-cf0f-47dd-ae4d-8d72aabc2f1e,second,0.7740892857142857,3
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-39-40-379,8,0,high noise,460978702176.csv,9829-b13fba64-8112-4e24-8f70-facdade70203,first,0.7376583333333332,3
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-39-40-379,8,0,high noise,460978702176.csv,9829-b13fba64-8112-4e24-8f70-facdade70203,second,0.8276249999999999,3
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-45-55-839,4,0,high noise,79617897048.csv,4220-eb3408ec-5632-471f-829c-25f532bffc60,first,0.5244833333333329,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-45-55-839,4,0,high noise,79617897048.csv,4220-eb3408ec-5632-471f-829c-25f532bffc60,second,0.6921130952380948,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-45-55-839,4,0,high noise,79617897048.csv,9046-c91c4593-12c0-4963-a20e-6f82ad89c9ac,first,0.5304333333333334,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-45-55-839,4,0,high noise,79617897048.csv,9046-c91c4593-12c0-4963-a20e-6f82ad89c9ac,second,0.8265773809523811,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-55-56-300,4,1,high noise,686825313605.csv,2212-a36a679e-b554-41c7-aab8-d437b98531b6,first,0.6152166666666664,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-55-56-300,4,1,high noise,686825313605.csv,2212-a36a679e-b554-41c7-aab8-d437b98531b6,second,0.6324940476190477,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-55-56-300,4,1,high noise,686825313605.csv,7922-8a784572-2e05-4f1a-b9e0-065b502a2848,first,0.6949416666666672,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-1-55-56-300,4,1,high noise,686825313605.csv,7922-8a784572-2e05-4f1a-b9e0-065b502a2848,second,0.6932857142857144,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-2-3-11-540,4,1,high noise,124613812891.csv,2341-3424b088-078a-4585-abc3-41710b7b9ad6,first,0.6968000000000001,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-2-3-11-540,4,1,high noise,124613812891.csv,2341-3424b088-078a-4585-abc3-41710b7b9ad6,second,0.5436369047619048,1
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-2-34-37-59,2,2,high noise,684079647297.csv,4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,first,0.6568666666666668,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-2-34-37-59,2,2,high noise,684079647297.csv,4997-caa30d09-0436-4e3b-b0b0-d08e56c138f8,second,0.4798362720403025,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-2-34-37-59,2,2,high noise,684079647297.csv,8890-a8100858-f13c-4114-bd5c-3dbb73a56623,first,0.3686749999999998,2
../../data/experiment3//experiment-2015-01-26-1/games/2015-01-26-2-34-37-59,2,2,high noise,684079647297.csv,8890-a8100858-f13c-4114-bd5c-3dbb73a56623,second,0.42614880952380985,2
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-28-36-889,8,0,high noise,546892127487.csv,0582-75f07b5e-4b9e-42f4-bc03-498378333bba,first,0.5019833333333333,5
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-28-36-889,8,0,high noise,546892127487.csv,0582-75f07b5e-4b9e-42f4-bc03-498378333bba,second,0.7416726190476192,5
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-28-36-889,8,0,high noise,546892127487.csv,0780-b9adc10d-0c44-4f4b-91e1-cabeb06a6504,first,0.47637500000000016,5
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-28-36-889,8,0,high noise,546892127487.csv,0780-b9adc10d-0c44-4f4b-91e1-cabeb06a6504,second,0.6339940476190484,5
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-28-36-889,8,0,high noise,546892127487.csv,1770-5f3f7734-5e7e-42eb-b037-158f88023683,first,0.5467916666666669,5
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-28-36-889,8,0,high noise,546892127487.csv,1770-5f3f7734-5e7e-42eb-b037-158f88023683,second,0.7146250000000003,5
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-28-36-889,8,0,high noise,546892127487.csv,4677-f850e948-ca64-435a-9162-5da3e0a3ca27,first,0.8165250000000001,5
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-28-36-889,8,0,high noise,546892127487.csv,4677-f850e948-ca64-435a-9162-5da3e0a3ca27,second,0.7819166666666664,5
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-28-36-889,8,0,high noise,546892127487.csv,9553-33405ab4-57cf-4192-8761-8b33a8b6edb4,first,0.7418000000000003,5
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-28-36-889,8,0,high noise,546892127487.csv,9553-33405ab4-57cf-4192-8761-8b33a8b6edb4,second,0.7111607142857141,5
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-34-38-16,8,3,high noise,510476996190.csv,0245-f7b9b2f0-2014-4c00-9685-fb0e57d35a89,first,0.5636666666666665,2
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-34-38-16,8,3,high noise,510476996190.csv,0245-f7b9b2f0-2014-4c00-9685-fb0e57d35a89,second,0.6949523809523809,2
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-34-38-16,8,3,high noise,510476996190.csv,4553-12140a34-317f-461a-8272-3a7b6e8bfe19,first,0.4737583333333333,2
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-34-38-16,8,3,high noise,510476996190.csv,4553-12140a34-317f-461a-8272-3a7b6e8bfe19,second,0.73401785714285706,2
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-39-51-585,1,2,high noise,841411664383.csv,4027-394bfec5-e368-4f88-b027-145fae4d0f62,first,0.7568333333333335,1
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-39-51-585,1,2,high noise,841411664383.csv,4027-394bfec5-e368-4f88-b027-145fae4d0f62,second,0.6669226190476186,1
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-45-12-582,8,1,high noise,616531819105.csv,3301-a27ee2c7-c306-42f0-a848-22352bf9a1b2,first,0.6970083333333333,3
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-45-12-582,8,1,high noise,616531819105.csv,3301-a27ee2c7-c306-42f0-a848-22352bf9a1b2,second,0.7464940476190475,3
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-45-12-582,8,1,high noise,616531819105.csv,7582-3b6474c3-fa2e-453a-a098-74eed4ad6ef0,first,0.6367500000000001,3
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-45-12-582,8,1,high noise,616531819105.csv,7582-3b6474c3-fa2e-453a-a098-74eed4ad6ef0,second,0.6547678571428571,3
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-45-12-582,8,1,high noise,616531819105.csv,8997-0e57188c-fd32-40c3-8fab-3993f20605ca,first,0.5050749999999999,3
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-45-12-582,8,1,high noise,616531819105.csv,8997-0e57188c-fd32-40c3-8fab-3993f20605ca,second,0.5295676691729324,3
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-51-24-668,4,3,high noise,265672228997.csv,3726-f6766b39-5dec-4469-a304-7c3d01777d13,first,0.5849083333333335,3
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-51-24-668,4,3,high noise,265672228997.csv,3726-f6766b39-5dec-4469-a304-7c3d01777d13,second,0.6662261904761904,3
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-51-24-668,4,3,high noise,265672228997.csv,3981-6573b791-38df-4e07-b38d-060eca9d2657,first,0.6460666666666667,3
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-51-24-668,4,3,high noise,265672228997.csv,3981-6573b791-38df-4e07-b38d-060eca9d2657,second,0.7774880952380951,3
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-51-24-668,4,3,high noise,265672228997.csv,7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,first,0.8393833333333331,3
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-51-24-668,4,3,high noise,265672228997.csv,7999-8dde1233-2cdd-42b6-a609-b7c9aacf4504,second,0.775565476190476,3
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-55-59-502,1,0,high noise,453133110422.csv,5800-a6d51b62-8803-4ecc-89c2-d0dcdc6a17b5,first,0.5720250000000006,1
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-55-59-502,1,0,high noise,453133110422.csv,5800-a6d51b62-8803-4ecc-89c2-d0dcdc6a17b5,second,0.7540178571428576,1
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-57-5-76,4,0,high noise,102395136142.csv,2002-5002b13a-8c9c-4514-9a1b-a72c61c3ec70,first,0.49613333333333326,2
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-57-5-76,4,0,high noise,102395136142.csv,2002-5002b13a-8c9c-4514-9a1b-a72c61c3ec70,second,0.7896250000000004,2
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-57-5-76,4,0,high noise,102395136142.csv,7886-e34533cc-b18c-44eb-b81a-a459e459f0af,first,0.3994833333333332,2
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-12-57-5-76,4,0,high noise,102395136142.csv,7886-e34533cc-b18c-44eb-b81a-a459e459f0af,second,0.6201964285714281,2
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-13-31-17-14,8,0,high noise,373330916743.csv,5839-d480e111-d42d-43df-aef4-3e865ae604ec,first,0.6294,1
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-13-31-17-14,8,0,high noise,373330916743.csv,5839-d480e111-d42d-43df-aef4-3e865ae604ec,second,0.7574345238095244,1
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-13-57-23-216,1,0,high noise,340366469230.csv,3080-9d1513e2-ac06-4f2d-9a0d-762ab455ee74,first,0.6653583333333333,1
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-13-57-23-216,1,0,high noise,340366469230.csv,3080-9d1513e2-ac06-4f2d-9a0d-762ab455ee74,second,0.7879107142857142,1
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-13-6-41-308,4,0,high noise,563489633612.csv,3085-c2cef146-86e6-42b1-a019-6447b9f55ca2,first,0.5067749999999999,1
../../data/experiment3//experiment-2015-01-26-2/games/2015-01-26-13-6-41-308,4,0,high noise,563489633612.csv,3085-c2cef146-86e6-42b1-a019-6447b9f55ca2,second,0.5283214285714289,1
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-27-37-42,8,2,high noise,390403241617.csv,0122-6f1e7612-180d-4d69-8790-44f256e777ac,first,0.7403999999999998,5
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-27-37-42,8,2,high noise,390403241617.csv,0122-6f1e7612-180d-4d69-8790-44f256e777ac,second,0.6193214285714288,5
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-27-37-42,8,2,high noise,390403241617.csv,0465-2d310b49-34a4-44d5-b531-20d3fe363a0d,first,0.7565416666666667,5
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-27-37-42,8,2,high noise,390403241617.csv,0465-2d310b49-34a4-44d5-b531-20d3fe363a0d,second,0.6535654761904762,5
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-27-37-42,8,2,high noise,390403241617.csv,2876-f97ea980-f940-464b-88b5-badd4640ce57,first,0.6460416666666664,5
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-27-37-42,8,2,high noise,390403241617.csv,2876-f97ea980-f940-464b-88b5-badd4640ce57,second,0.5118690476190477,5
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-27-37-42,8,2,high noise,390403241617.csv,4535-cae10e80-9777-4622-a5d2-6ea5f1bc02fa,first,0.2934666666666673,5
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-27-37-42,8,2,high noise,390403241617.csv,4535-cae10e80-9777-4622-a5d2-6ea5f1bc02fa,second,0.5792797619047617,5
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-27-37-42,8,2,high noise,390403241617.csv,8498-3f2c76b7-d438-4f1c-b9d7-43dec09e62d2,first,0.7871166666666664,5
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-27-37-42,8,2,high noise,390403241617.csv,8498-3f2c76b7-d438-4f1c-b9d7-43dec09e62d2,second,0.6808452380952382,5
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-29-31-323,4,1,high noise,330250806175.csv,0585-2aa68765-bbf4-459c-8126-f5f407b1791c,first,0.6646416666666666,4
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-29-31-323,4,1,high noise,330250806175.csv,0585-2aa68765-bbf4-459c-8126-f5f407b1791c,second,0.6695773809523815,4
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-29-31-323,4,1,high noise,330250806175.csv,2356-f05dfac2-15f6-476c-b6f9-27739f6aba33,first,0.3128500000000005,4
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-29-31-323,4,1,high noise,330250806175.csv,2356-f05dfac2-15f6-476c-b6f9-27739f6aba33,second,0.6494226190476184,4
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-29-31-323,4,1,high noise,330250806175.csv,7612-b6428582-7dff-4dfc-8bcd-f4036695df75,first,0.506225,4
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-29-31-323,4,1,high noise,330250806175.csv,7612-b6428582-7dff-4dfc-8bcd-f4036695df75,second,0.650732142857143,4
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-29-31-323,4,1,high noise,330250806175.csv,8730-e23ab1aa-22f5-451a-aa82-ea8eae30977b,first,0.7379416666666668,4
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-29-31-323,4,1,high noise,330250806175.csv,8730-e23ab1aa-22f5-451a-aa82-ea8eae30977b,second,0.7949464285714286,4
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-30-14-457,4,1,high noise,563063794746.csv,4609-6c3acce1-ce42-4c16-9f96-6357bd331e7a,first,0.4973416666666663,3
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-30-14-457,4,1,high noise,563063794746.csv,4609-6c3acce1-ce42-4c16-9f96-6357bd331e7a,second,0.787625,3
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-30-14-457,4,1,high noise,563063794746.csv,4873-16757d71-6add-4e42-9f4b-edab9fbc130f,first,0.65525,3
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-30-14-457,4,1,high noise,563063794746.csv,4873-16757d71-6add-4e42-9f4b-edab9fbc130f,second,0.6648869047619047,3
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-30-14-457,4,1,high noise,563063794746.csv,7303-e6b5b4e5-b661-4314-8d6e-ca88652d3404,first,0.7405916666666668,3
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-30-14-457,4,1,high noise,563063794746.csv,7303-e6b5b4e5-b661-4314-8d6e-ca88652d3404,second,0.833029761904762,3
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-32-24-628,4,1,high noise,62834353884.csv,1121-5c30591e-ba1e-49b8-aa53-5e5d8c88dd49,first,0.8058333333333334,3
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-32-24-628,4,1,high noise,62834353884.csv,1121-5c30591e-ba1e-49b8-aa53-5e5d8c88dd49,second,0.7994583333333335,3
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-32-24-628,4,1,high noise,62834353884.csv,4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,first,0.5856833333333333,3
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-32-24-628,4,1,high noise,62834353884.csv,4640-2b79e5c5-b166-4e80-8e4f-4726b0968225,second,0.7040238095238093,3
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-32-24-628,4,1,high noise,62834353884.csv,4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,first,0.40846666666666637,3
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-32-24-628,4,1,high noise,62834353884.csv,4791-f9e8da9b-aa8b-4091-bffd-6eb9ffde21ae,second,0.5634047619047619,3
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-40-7-36,4,2,high noise,528503514360.csv,3250-846c3cb8-23c4-453f-adfc-e6968a1ba0aa,first,0.7347833333333325,2
../../data/experiment3//experiment-2015-01-26-3/games/2015-01-26-18-40-7-36,4,2,high noise,528503514360.csv,3250-846c3cb8-23c4-453f-adfc-e6968a1ba0aa,second,0.6022142857142865,2
