pid,tick,latency
2953-6e410c79-2094-4548-a009-faf82961733d,22,59.5
2953-6e410c79-2094-4548-a009-faf82961733d,0,60
2953-6e410c79-2094-4548-a009-faf82961733d,1,83
2953-6e410c79-2094-4548-a009-faf82961733d,2,63
2953-6e410c79-2094-4548-a009-faf82961733d,3,52
2953-6e410c79-2094-4548-a009-faf82961733d,4,55
2953-6e410c79-2094-4548-a009-faf82961733d,5,58
2953-6e410c79-2094-4548-a009-faf82961733d,6,55.5
2953-6e410c79-2094-4548-a009-faf82961733d,7,46
2953-6e410c79-2094-4548-a009-faf82961733d,8,44
2953-6e410c79-2094-4548-a009-faf82961733d,9,48
2953-6e410c79-2094-4548-a009-faf82961733d,10,46
2953-6e410c79-2094-4548-a009-faf82961733d,11,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,12,43.5
2953-6e410c79-2094-4548-a009-faf82961733d,13,49
2953-6e410c79-2094-4548-a009-faf82961733d,14,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,15,51
2953-6e410c79-2094-4548-a009-faf82961733d,16,44.5
2953-6e410c79-2094-4548-a009-faf82961733d,17,51.5
2953-6e410c79-2094-4548-a009-faf82961733d,18,49
2953-6e410c79-2094-4548-a009-faf82961733d,19,50.5
2953-6e410c79-2094-4548-a009-faf82961733d,20,46.5
2953-6e410c79-2094-4548-a009-faf82961733d,21,69
2953-6e410c79-2094-4548-a009-faf82961733d,22,43.5
2953-6e410c79-2094-4548-a009-faf82961733d,23,46.5
2953-6e410c79-2094-4548-a009-faf82961733d,24,106.5
2953-6e410c79-2094-4548-a009-faf82961733d,25,55.5
2953-6e410c79-2094-4548-a009-faf82961733d,26,51.5
2953-6e410c79-2094-4548-a009-faf82961733d,27,49.5
2953-6e410c79-2094-4548-a009-faf82961733d,28,46
2953-6e410c79-2094-4548-a009-faf82961733d,29,47
2953-6e410c79-2094-4548-a009-faf82961733d,30,50
2953-6e410c79-2094-4548-a009-faf82961733d,31,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,32,50.5
2953-6e410c79-2094-4548-a009-faf82961733d,33,48.5
2953-6e410c79-2094-4548-a009-faf82961733d,34,43.5
2953-6e410c79-2094-4548-a009-faf82961733d,35,48
2953-6e410c79-2094-4548-a009-faf82961733d,36,44
2953-6e410c79-2094-4548-a009-faf82961733d,37,49.5
2953-6e410c79-2094-4548-a009-faf82961733d,38,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,39,44.5
2953-6e410c79-2094-4548-a009-faf82961733d,40,49
2953-6e410c79-2094-4548-a009-faf82961733d,41,44.5
2953-6e410c79-2094-4548-a009-faf82961733d,42,100.5
2953-6e410c79-2094-4548-a009-faf82961733d,43,55.5
2953-6e410c79-2094-4548-a009-faf82961733d,44,97
2953-6e410c79-2094-4548-a009-faf82961733d,45,44
2953-6e410c79-2094-4548-a009-faf82961733d,46,50.5
2953-6e410c79-2094-4548-a009-faf82961733d,47,44
2953-6e410c79-2094-4548-a009-faf82961733d,48,77.5
2953-6e410c79-2094-4548-a009-faf82961733d,49,66
2953-6e410c79-2094-4548-a009-faf82961733d,50,54
2953-6e410c79-2094-4548-a009-faf82961733d,51,69.5
2953-6e410c79-2094-4548-a009-faf82961733d,52,118.5
2953-6e410c79-2094-4548-a009-faf82961733d,53,61.5
2953-6e410c79-2094-4548-a009-faf82961733d,54,55
2953-6e410c79-2094-4548-a009-faf82961733d,55,67
2953-6e410c79-2094-4548-a009-faf82961733d,56,54
2953-6e410c79-2094-4548-a009-faf82961733d,57,50
2953-6e410c79-2094-4548-a009-faf82961733d,58,44
2953-6e410c79-2094-4548-a009-faf82961733d,59,49
2953-6e410c79-2094-4548-a009-faf82961733d,60,108
2953-6e410c79-2094-4548-a009-faf82961733d,61,53.5
2953-6e410c79-2094-4548-a009-faf82961733d,62,44.5
2953-6e410c79-2094-4548-a009-faf82961733d,63,46
2953-6e410c79-2094-4548-a009-faf82961733d,64,48.5
2953-6e410c79-2094-4548-a009-faf82961733d,65,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,66,44.5
2953-6e410c79-2094-4548-a009-faf82961733d,67,49
2953-6e410c79-2094-4548-a009-faf82961733d,68,46
2953-6e410c79-2094-4548-a009-faf82961733d,69,48
2953-6e410c79-2094-4548-a009-faf82961733d,70,49
2953-6e410c79-2094-4548-a009-faf82961733d,71,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,72,44.5
2953-6e410c79-2094-4548-a009-faf82961733d,73,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,74,52
2953-6e410c79-2094-4548-a009-faf82961733d,75,46
2953-6e410c79-2094-4548-a009-faf82961733d,76,88.5
2953-6e410c79-2094-4548-a009-faf82961733d,77,47
2953-6e410c79-2094-4548-a009-faf82961733d,78,113.5
2953-6e410c79-2094-4548-a009-faf82961733d,79,61
2953-6e410c79-2094-4548-a009-faf82961733d,80,57
2953-6e410c79-2094-4548-a009-faf82961733d,81,48.5
2953-6e410c79-2094-4548-a009-faf82961733d,82,47
2953-6e410c79-2094-4548-a009-faf82961733d,83,47
2953-6e410c79-2094-4548-a009-faf82961733d,84,107.5
2953-6e410c79-2094-4548-a009-faf82961733d,85,48
2953-6e410c79-2094-4548-a009-faf82961733d,86,46.5
2953-6e410c79-2094-4548-a009-faf82961733d,87,46
2953-6e410c79-2094-4548-a009-faf82961733d,88,46.5
2953-6e410c79-2094-4548-a009-faf82961733d,89,45
2953-6e410c79-2094-4548-a009-faf82961733d,90,46.5
2953-6e410c79-2094-4548-a009-faf82961733d,91,52
2953-6e410c79-2094-4548-a009-faf82961733d,92,55.5
2953-6e410c79-2094-4548-a009-faf82961733d,93,46
2953-6e410c79-2094-4548-a009-faf82961733d,94,44.5
2953-6e410c79-2094-4548-a009-faf82961733d,95,47
2953-6e410c79-2094-4548-a009-faf82961733d,96,49.5
2953-6e410c79-2094-4548-a009-faf82961733d,97,44.5
2953-6e410c79-2094-4548-a009-faf82961733d,98,49.5
2953-6e410c79-2094-4548-a009-faf82961733d,99,48
2953-6e410c79-2094-4548-a009-faf82961733d,100,90
2953-6e410c79-2094-4548-a009-faf82961733d,101,46.5
2953-6e410c79-2094-4548-a009-faf82961733d,102,55
2953-6e410c79-2094-4548-a009-faf82961733d,103,61.5
2953-6e410c79-2094-4548-a009-faf82961733d,104,68
2953-6e410c79-2094-4548-a009-faf82961733d,105,56.5
2953-6e410c79-2094-4548-a009-faf82961733d,106,57
2953-6e410c79-2094-4548-a009-faf82961733d,107,53
2953-6e410c79-2094-4548-a009-faf82961733d,108,97.5
2953-6e410c79-2094-4548-a009-faf82961733d,109,44
2953-6e410c79-2094-4548-a009-faf82961733d,110,48
2953-6e410c79-2094-4548-a009-faf82961733d,111,45
2953-6e410c79-2094-4548-a009-faf82961733d,112,57
2953-6e410c79-2094-4548-a009-faf82961733d,113,47
2953-6e410c79-2094-4548-a009-faf82961733d,114,46
2953-6e410c79-2094-4548-a009-faf82961733d,115,45
2953-6e410c79-2094-4548-a009-faf82961733d,116,82.5
2953-6e410c79-2094-4548-a009-faf82961733d,117,49
2953-6e410c79-2094-4548-a009-faf82961733d,118,44
2953-6e410c79-2094-4548-a009-faf82961733d,119,56.5
2953-6e410c79-2094-4548-a009-faf82961733d,120,55.5
2953-6e410c79-2094-4548-a009-faf82961733d,121,51
2953-6e410c79-2094-4548-a009-faf82961733d,122,47
2953-6e410c79-2094-4548-a009-faf82961733d,123,52
2953-6e410c79-2094-4548-a009-faf82961733d,124,43.5
2953-6e410c79-2094-4548-a009-faf82961733d,125,50
2953-6e410c79-2094-4548-a009-faf82961733d,126,45
2953-6e410c79-2094-4548-a009-faf82961733d,127,48
2953-6e410c79-2094-4548-a009-faf82961733d,128,49.5
2953-6e410c79-2094-4548-a009-faf82961733d,129,46.5
2953-6e410c79-2094-4548-a009-faf82961733d,130,44.5
2953-6e410c79-2094-4548-a009-faf82961733d,131,138.5
2953-6e410c79-2094-4548-a009-faf82961733d,132,75
2953-6e410c79-2094-4548-a009-faf82961733d,133,49.5
2953-6e410c79-2094-4548-a009-faf82961733d,134,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,135,43.5
2953-6e410c79-2094-4548-a009-faf82961733d,136,44.5
2953-6e410c79-2094-4548-a009-faf82961733d,137,48.5
2953-6e410c79-2094-4548-a009-faf82961733d,138,45
2953-6e410c79-2094-4548-a009-faf82961733d,139,47
2953-6e410c79-2094-4548-a009-faf82961733d,140,66.5
2953-6e410c79-2094-4548-a009-faf82961733d,141,60.5
2953-6e410c79-2094-4548-a009-faf82961733d,142,53.5
2953-6e410c79-2094-4548-a009-faf82961733d,143,50
2953-6e410c79-2094-4548-a009-faf82961733d,144,47
2953-6e410c79-2094-4548-a009-faf82961733d,145,46.5
2953-6e410c79-2094-4548-a009-faf82961733d,146,48
2953-6e410c79-2094-4548-a009-faf82961733d,147,51
2953-6e410c79-2094-4548-a009-faf82961733d,148,91
2953-6e410c79-2094-4548-a009-faf82961733d,149,50
2953-6e410c79-2094-4548-a009-faf82961733d,150,47
2953-6e410c79-2094-4548-a009-faf82961733d,151,46.5
2953-6e410c79-2094-4548-a009-faf82961733d,152,45
2953-6e410c79-2094-4548-a009-faf82961733d,153,51.5
2953-6e410c79-2094-4548-a009-faf82961733d,154,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,155,61.5
2953-6e410c79-2094-4548-a009-faf82961733d,156,83
2953-6e410c79-2094-4548-a009-faf82961733d,157,70
2953-6e410c79-2094-4548-a009-faf82961733d,158,83.5
2953-6e410c79-2094-4548-a009-faf82961733d,159,54
2953-6e410c79-2094-4548-a009-faf82961733d,160,48.5
2953-6e410c79-2094-4548-a009-faf82961733d,161,55
2953-6e410c79-2094-4548-a009-faf82961733d,162,50.5
2953-6e410c79-2094-4548-a009-faf82961733d,163,44
2953-6e410c79-2094-4548-a009-faf82961733d,164,69
2953-6e410c79-2094-4548-a009-faf82961733d,165,48
2953-6e410c79-2094-4548-a009-faf82961733d,166,50
2953-6e410c79-2094-4548-a009-faf82961733d,167,49
2953-6e410c79-2094-4548-a009-faf82961733d,168,49
2953-6e410c79-2094-4548-a009-faf82961733d,169,44
2953-6e410c79-2094-4548-a009-faf82961733d,170,48
2953-6e410c79-2094-4548-a009-faf82961733d,171,43
2953-6e410c79-2094-4548-a009-faf82961733d,172,48
2953-6e410c79-2094-4548-a009-faf82961733d,173,51
2953-6e410c79-2094-4548-a009-faf82961733d,174,52
2953-6e410c79-2094-4548-a009-faf82961733d,175,43.5
2953-6e410c79-2094-4548-a009-faf82961733d,176,45
2953-6e410c79-2094-4548-a009-faf82961733d,177,50.5
2953-6e410c79-2094-4548-a009-faf82961733d,178,49.5
2953-6e410c79-2094-4548-a009-faf82961733d,179,44
2953-6e410c79-2094-4548-a009-faf82961733d,180,87
2953-6e410c79-2094-4548-a009-faf82961733d,181,44.5
2953-6e410c79-2094-4548-a009-faf82961733d,182,47
2953-6e410c79-2094-4548-a009-faf82961733d,183,47
2953-6e410c79-2094-4548-a009-faf82961733d,184,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,185,45
2953-6e410c79-2094-4548-a009-faf82961733d,186,44.5
2953-6e410c79-2094-4548-a009-faf82961733d,187,45.5
2953-6e410c79-2094-4548-a009-faf82961733d,188,74.5
2953-6e410c79-2094-4548-a009-faf82961733d,189,47
2953-6e410c79-2094-4548-a009-faf82961733d,190,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,191,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,192,46
2953-6e410c79-2094-4548-a009-faf82961733d,193,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,194,43.5
2953-6e410c79-2094-4548-a009-faf82961733d,195,44
2953-6e410c79-2094-4548-a009-faf82961733d,196,49.5
2953-6e410c79-2094-4548-a009-faf82961733d,197,50.5
2953-6e410c79-2094-4548-a009-faf82961733d,198,48.5
2953-6e410c79-2094-4548-a009-faf82961733d,199,46
2953-6e410c79-2094-4548-a009-faf82961733d,200,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,201,43
2953-6e410c79-2094-4548-a009-faf82961733d,202,46.5
2953-6e410c79-2094-4548-a009-faf82961733d,203,46
2953-6e410c79-2094-4548-a009-faf82961733d,204,80
2953-6e410c79-2094-4548-a009-faf82961733d,205,56.5
2953-6e410c79-2094-4548-a009-faf82961733d,206,56.5
2953-6e410c79-2094-4548-a009-faf82961733d,207,63.5
2953-6e410c79-2094-4548-a009-faf82961733d,208,62
2953-6e410c79-2094-4548-a009-faf82961733d,209,50.5
2953-6e410c79-2094-4548-a009-faf82961733d,210,78
2953-6e410c79-2094-4548-a009-faf82961733d,211,53
2953-6e410c79-2094-4548-a009-faf82961733d,212,71.5
2953-6e410c79-2094-4548-a009-faf82961733d,213,45
2953-6e410c79-2094-4548-a009-faf82961733d,214,52
2953-6e410c79-2094-4548-a009-faf82961733d,215,45.5
2953-6e410c79-2094-4548-a009-faf82961733d,216,53.5
2953-6e410c79-2094-4548-a009-faf82961733d,217,45.5
2953-6e410c79-2094-4548-a009-faf82961733d,218,46.5
2953-6e410c79-2094-4548-a009-faf82961733d,219,126.5
2953-6e410c79-2094-4548-a009-faf82961733d,220,64
2953-6e410c79-2094-4548-a009-faf82961733d,221,56.5
2953-6e410c79-2094-4548-a009-faf82961733d,222,47
2953-6e410c79-2094-4548-a009-faf82961733d,223,54.5
2953-6e410c79-2094-4548-a009-faf82961733d,224,47
2953-6e410c79-2094-4548-a009-faf82961733d,225,53
2953-6e410c79-2094-4548-a009-faf82961733d,226,45.5
2953-6e410c79-2094-4548-a009-faf82961733d,227,45
2953-6e410c79-2094-4548-a009-faf82961733d,228,58
2953-6e410c79-2094-4548-a009-faf82961733d,229,46.5
2953-6e410c79-2094-4548-a009-faf82961733d,230,47
2953-6e410c79-2094-4548-a009-faf82961733d,231,51
2953-6e410c79-2094-4548-a009-faf82961733d,232,48.5
2953-6e410c79-2094-4548-a009-faf82961733d,233,47.5
2953-6e410c79-2094-4548-a009-faf82961733d,234,48
2953-6e410c79-2094-4548-a009-faf82961733d,235,49
