pid,tick,latency
7568-8ef80641-02f1-48f7-a6db-454302c9e347,0,41.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,1,40.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,2,40
7568-8ef80641-02f1-48f7-a6db-454302c9e347,3,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,4,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,5,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,6,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,7,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,8,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,9,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,10,41
7568-8ef80641-02f1-48f7-a6db-454302c9e347,11,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,12,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,13,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,14,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,15,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,16,42.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,17,41
7568-8ef80641-02f1-48f7-a6db-454302c9e347,18,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,19,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,20,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,21,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,22,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,23,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,24,41.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,25,38.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,26,42
7568-8ef80641-02f1-48f7-a6db-454302c9e347,27,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,28,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,29,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,30,40
7568-8ef80641-02f1-48f7-a6db-454302c9e347,31,40
7568-8ef80641-02f1-48f7-a6db-454302c9e347,32,38.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,33,41
7568-8ef80641-02f1-48f7-a6db-454302c9e347,34,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,35,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,36,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,37,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,38,47
7568-8ef80641-02f1-48f7-a6db-454302c9e347,39,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,40,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,41,40
7568-8ef80641-02f1-48f7-a6db-454302c9e347,42,40
7568-8ef80641-02f1-48f7-a6db-454302c9e347,43,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,44,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,45,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,46,61
7568-8ef80641-02f1-48f7-a6db-454302c9e347,47,45.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,48,59.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,49,40
7568-8ef80641-02f1-48f7-a6db-454302c9e347,50,50.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,51,40
7568-8ef80641-02f1-48f7-a6db-454302c9e347,52,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,53,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,54,42.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,55,41
7568-8ef80641-02f1-48f7-a6db-454302c9e347,56,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,57,40
7568-8ef80641-02f1-48f7-a6db-454302c9e347,58,40
7568-8ef80641-02f1-48f7-a6db-454302c9e347,59,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,60,40
7568-8ef80641-02f1-48f7-a6db-454302c9e347,61,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,62,39
7568-8ef80641-02f1-48f7-a6db-454302c9e347,63,40
7568-8ef80641-02f1-48f7-a6db-454302c9e347,64,39.5
7568-8ef80641-02f1-48f7-a6db-454302c9e347,65,39.5
