pid,tick,latency
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,0,42.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,0,44
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,0,49.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,1,24.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,1,45
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,1,47
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,2,27.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,2,41.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,2,44
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,3,24.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,3,45
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,3,46
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,4,26
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,4,43.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,4,44
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,5,30
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,5,42
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,5,46
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,6,32.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,6,43.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,6,43.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,7,23.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,7,42.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,7,46.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,8,25
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,8,39.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,8,43.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,9,27
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,9,45
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,9,45.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,10,25.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,10,48
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,10,66.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,11,26.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,11,44.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,11,47
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,12,23
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,12,40.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,12,47.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,13,25.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,13,42
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,13,70.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,14,23
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,14,46
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,14,48.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,15,24
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,15,44.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,15,44.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,16,35
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,16,43
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,16,45.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,17,24
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,17,42
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,17,47.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,18,31.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,18,43
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,18,43
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,19,24
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,19,40.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,19,45.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,20,32.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,20,45.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,20,48
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,21,28
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,21,44.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,22,39
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,22,43.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,23,44.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,21,224
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,22,161.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,23,98
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,24,39.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,24,45.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,25,44
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,25,44
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,23,177.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,24,115
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,25,51.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,26,28
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,26,42.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,26,45.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,27,30
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,27,42
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,27,49
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,28,27
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,28,44.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,28,45
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,29,24.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,29,44
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,29,49
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,30,25
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,30,42.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,30,46.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,31,24
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,31,44
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,31,47
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,32,28
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,32,42.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,32,44.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,33,23.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,33,45
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,33,46
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,34,25
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,34,40
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,34,45.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,35,23.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,35,40.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,35,47
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,36,24
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,36,43
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,36,42.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,37,28.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,37,42
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,37,44
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,38,25
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,38,43
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,38,48
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,39,33
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,39,41.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,39,43.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,40,27.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,40,40
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,40,43
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,41,30
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,41,41.5
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,41,43.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,42,24.5
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,42,43
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,42,46.5
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,43,30
0286-0f5c30c1-c181-4353-9a74-9c1e157aa124,43,44
8952-9e25767b-33e9-4ca4-9c5c-75ead964ce86,43,51
4729-b0828f3c-c2cf-4ef1-839d-6ca4b9fda5d8,44,23.5
