pid,tick,latency
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,0,19.5
7421-97e7df93-20c8-451e-890a-c499cef70c63,0,23
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,1,16
7421-97e7df93-20c8-451e-890a-c499cef70c63,1,23
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,2,16
7421-97e7df93-20c8-451e-890a-c499cef70c63,2,17.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,3,15
7421-97e7df93-20c8-451e-890a-c499cef70c63,3,20.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,4,14.5
7421-97e7df93-20c8-451e-890a-c499cef70c63,4,17.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,5,14.5
7421-97e7df93-20c8-451e-890a-c499cef70c63,5,18
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,6,14.5
7421-97e7df93-20c8-451e-890a-c499cef70c63,6,17.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,7,14
7421-97e7df93-20c8-451e-890a-c499cef70c63,7,21.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,8,13
7421-97e7df93-20c8-451e-890a-c499cef70c63,8,20
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,9,13
7421-97e7df93-20c8-451e-890a-c499cef70c63,9,17.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,10,12.5
7421-97e7df93-20c8-451e-890a-c499cef70c63,10,18
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,11,14
7421-97e7df93-20c8-451e-890a-c499cef70c63,11,17.5
7421-97e7df93-20c8-451e-890a-c499cef70c63,12,17
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,12,21.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,13,12.5
7421-97e7df93-20c8-451e-890a-c499cef70c63,13,18
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,14,15
7421-97e7df93-20c8-451e-890a-c499cef70c63,14,17.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,15,13
7421-97e7df93-20c8-451e-890a-c499cef70c63,15,20
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,16,14.5
7421-97e7df93-20c8-451e-890a-c499cef70c63,16,18.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,17,13
7421-97e7df93-20c8-451e-890a-c499cef70c63,17,17.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,18,15
7421-97e7df93-20c8-451e-890a-c499cef70c63,18,17.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,19,13.5
7421-97e7df93-20c8-451e-890a-c499cef70c63,19,17.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,20,14
7421-97e7df93-20c8-451e-890a-c499cef70c63,20,18.5
7749-9dea204c-cceb-4a5d-95b0-1628304b2f08,21,13
7421-97e7df93-20c8-451e-890a-c499cef70c63,21,17.5
