pid,tick,latency
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,0,94.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,1,86.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,2,70
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,3,49.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,4,46.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,5,46
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,6,47
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,7,46.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,8,48.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,9,46
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,10,49
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,11,49.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,12,50
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,13,47
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,14,46.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,15,48.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,16,48.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,17,48
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,18,48
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,19,48
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,20,46.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,21,48
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,22,48
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,23,49.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,24,49
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,25,46.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,26,49
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,27,47.5
5405-b8bf308e-09dc-4597-a7a9-38c0f8b337a9,28,48.5
