pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,303.204309198,47.0099676416,2.125,155.0,0.2,,,,False,False
1,0,true,376.065973167,143.754120617,2.125,59.0,0.2,,,,False,False
2,0,true,98.19367463,172.132178617,2.125,60.0,0.2,,,,False,False
3,0,true,60.0816298732,257.552279846,2.125,190.0,0.2,,,,False,False
4,0,true,310.322771349,29.4545279011,2.125,184.0,0.2,,,,False,False
0,1,true,307.615681681,52.60509211,7.125,141.746640294,0.2,,412,185,False,False
1,1,true,383.161196695,143.103407091,7.125,84.7599771225,0.2,,417,140,False,False
2,1,true,105.197655796,173.439799675,7.125,100.575193266,0.2,,451,238,False,False
3,1,true,53.351217393,259.890478479,7.125,250.842367885,0.2,,21.5668042299,270.932635498,False,False
4,1,true,310.322771349,22.3295279011,7.125,0.0,0.2,,310.322771349,2.5,False,False
0,2,true,312.027054164,58.2002165784,7.125,141.746640294,0.2,,412,185,False,False
1,2,true,390.256420222,142.452693565,7.125,84.7599771225,0.2,,417,140,False,False
2,2,true,112.201636961,174.747420733,7.125,100.575193266,0.2,,451,238,False,False
3,2,true,46.6208049129,262.228677112,7.125,250.842367885,0.2,,21.5668042299,270.932635498,False,False
4,2,true,310.322771349,15.2045279011,7.125,0.0,0.2,,310.322771349,2.5,False,False
0,3,true,316.438426647,63.7953410469,7.125,141.746640294,0.2,,412,185,False,False
1,3,true,397.35164375,141.801980039,7.125,84.7599771225,0.2,,417,140,False,False
2,3,true,119.205618127,176.055041791,7.125,100.575193266,0.2,,451,238,False,False
3,3,true,39.8903924328,264.566875745,7.125,250.842367885,0.2,,21.5668042299,270.932635498,False,False
4,3,true,310.322771349,8.07952790106,7.125,0.0,0.2,,310.322771349,2.5,False,False
0,4,true,320.84979913,69.3904655153,7.125,141.746640294,0.2,,412,185,False,False
1,4,true,404.446867278,141.151266513,7.125,84.7599771225,0.2,,417,140,False,False
2,4,true,126.209599293,177.362662849,7.125,100.575193266,0.2,,451,238,False,False
3,4,true,33.1599799527,266.905074378,7.125,250.842367885,0.2,,21.5668042299,270.932635498,False,False
4,4,true,310.322771349,2.5,7.125,0.0,0.2,,310.322771349,2.5,False,False
0,5,true,325.261171613,74.9855899837,7.125,141.746640294,0.2,,412,185,False,False
1,5,true,411.542090805,140.500552988,7.125,84.7599771225,0.2,,417,140,False,False
2,5,true,133.213580458,178.670283907,7.125,100.575193266,0.2,,451,238,False,False
3,5,true,26.4295674725,269.243273011,7.125,250.842367885,0.2,,21.5668042299,270.932635498,False,False
4,5,true,303.213251957,2.96942412615,7.125,266.222383534,0.2,,10.0906925962,22.3235877046,False,False
0,6,true,329.672544096,80.5807144521,7.125,141.746640294,0.2,,412,185,False,False
1,6,true,413.658210103,140.306480533,2.125,84.7599771225,0.2,,417,140,False,False
2,6,true,140.217561624,179.977904964,7.125,100.575193266,0.2,,451,238,False,False
3,6,true,24.4222514697,269.940630498,2.125,250.842367885,0.2,,21.5668042299,270.932635498,False,False
4,6,true,296.103732564,3.4388482523,7.125,266.222383534,0.2,,10.0906925962,22.3235877046,False,False
0,7,true,334.083916579,86.1758389205,7.125,141.746640294,0.2,,412,185,False,False
1,7,true,415.774329401,140.112408078,2.125,84.7599771225,0.2,,417,140,False,False
2,7,true,147.22154279,181.285526022,7.125,100.575193266,0.2,,451,238,False,False
3,7,true,22.4149354668,270.637987985,2.125,250.842367885,0.2,,21.5668042299,270.932635498,False,False
4,7,true,288.994213172,3.90827237846,7.125,266.222383534,0.2,,10.0906925962,22.3235877046,False,False
0,8,true,338.495289062,91.7709633889,7.125,141.746640294,0.2,,412,185,False,False
1,8,true,411.084603847,134.748445062,7.125,318.836721392,0.2,,323,34,False,False
2,8,true,154.225523955,182.59314708,7.125,100.575193266,0.2,,451,238,False,False
3,8,true,22.218078491,263.51570799,7.125,358.416770612,0.2,,15.268874547,12.0936996443,False,False
4,8,true,281.88469378,4.37769650461,7.125,266.222383534,0.2,,10.0906925962,22.3235877046,False,False
0,9,true,342.906661545,97.3660878573,7.125,141.746640294,0.2,,412,185,False,False
1,9,true,406.394878294,129.384482046,7.125,318.836721392,0.2,,323,34,False,False
2,9,true,161.229505121,183.900768138,7.125,100.575193266,0.2,,451,238,False,False
