pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y
0,0,true,348.208683034,102.137103742,2.125,26.0,0.2,,,
1,0,true,110.446746469,271.368688904,2.125,222.0,0.2,,,
2,0,true,88.7336333009,108.435710587,2.125,224.0,0.2,,,
3,0,true,459.435216224,243.190176723,2.125,335.0,0.2,,,
4,0,true,341.9863859,257.16878669,2.125,112.0,0.2,,,
0,1,true,341.335940015,100.258000661,7.125,285.291726527,0.2,,99,34
1,1,true,107.992661756,264.679661081,7.125,339.852815699,0.2,,34,63
2,1,true,95.6396532392,106.68285189,7.125,75.7581598836,0.2,,382,34
3,1,true,459.973370951,236.085529336,7.125,4.33170348971,0.2,,477.126791398,9.62834600393
4,1,true,349.010134306,258.365692424,7.125,99.6707861655,0.2,,458.301272516,276.989820503
0,2,true,334.463196996,98.37889758,7.125,285.291726527,0.2,,99,34
1,2,true,105.538577042,257.990633258,7.125,339.852815699,0.2,,34,63
2,2,true,102.545673177,104.929993193,7.125,75.7581598836,0.2,,382,34
3,2,true,460.511525679,228.98088195,7.125,4.33170348971,0.2,,477.126791398,9.62834600393
4,2,true,356.033882711,259.562598157,7.125,99.6707861655,0.2,,458.301272516,276.989820503
0,3,true,327.590453976,96.499794499,7.125,285.291726527,0.2,,99,34
1,3,true,103.084492329,251.301605434,7.125,339.852815699,0.2,,34,63
2,3,true,109.451693116,103.177134496,7.125,75.7581598836,0.2,,382,34
3,3,true,461.049680406,221.876234563,7.125,4.33170348971,0.2,,477.126791398,9.62834600393
4,3,true,363.057631117,260.75950389,7.125,99.6707861655,0.2,,458.301272516,276.989820503
0,4,true,320.717710957,94.6206914179,7.125,285.291726527,0.2,,99,34
1,4,true,100.630407616,244.612577611,7.125,339.852815699,0.2,,34,63
2,4,true,116.357713054,101.424275799,7.125,75.7581598836,0.2,,382,34
3,4,true,461.587835133,214.771587176,7.125,4.33170348971,0.2,,477.126791398,9.62834600393
4,4,true,370.081379523,261.956409623,7.125,99.6707861655,0.2,,458.301272516,276.989820503
0,5,true,313.844967937,92.7415883369,7.125,285.291726527,0.2,,99,34
1,5,true,98.1763229032,237.923549788,7.125,339.852815699,0.2,,34,63
2,5,true,123.263732992,99.6714171018,7.125,75.7581598836,0.2,,382,34
3,5,true,462.125989861,207.666939789,7.125,4.33170348971,0.2,,477.126791398,9.62834600393
4,5,true,377.105127928,263.153315356,7.125,99.6707861655,0.2,,458.301272516,276.989820503
0,6,true,306.972224918,90.8624852559,7.125,285.291726527,0.2,,99,34
1,6,true,95.7222381901,231.234521965,7.125,339.852815699,0.2,,34,63
2,6,true,130.169752931,97.9185584047,7.125,75.7581598836,0.2,,382,34
3,6,true,462.664144588,200.562292403,7.125,4.33170348971,0.2,,477.126791398,9.62834600393
4,6,true,384.128876334,264.350221089,7.125,99.6707861655,0.2,,458.301272516,276.989820503
0,7,true,300.099481898,88.9833821749,7.125,285.291726527,0.2,,99,34
1,7,true,93.268153477,224.545494141,7.125,339.852815699,0.2,,34,63
2,7,true,137.075772869,96.1656997076,7.125,75.7581598836,0.2,,382,34
3,7,true,463.202299315,193.457645016,7.125,4.33170348971,0.2,,477.126791398,9.62834600393
4,7,true,391.152624739,265.547126823,7.125,99.6707861655,0.2,,458.301272516,276.989820503
0,8,true,293.226738879,87.1042790939,7.125,285.291726527,0.2,,99,34
1,8,true,90.8140687639,217.856466318,7.125,339.852815699,0.2,,34,63
2,8,true,143.981792807,94.4128410105,7.125,75.7581598836,0.2,,382,34
3,8,true,463.740454043,186.352997629,7.125,4.33170348971,0.2,,477.126791398,9.62834600393
4,8,true,398.176373145,266.744032556,7.125,99.6707861655,0.2,,458.301272516,276.989820503
0,9,true,286.35399586,85.2251760129,7.125,285.291726527,0.2,,99,34
1,9,true,88.3599840508,211.167438495,7.125,339.852815699,0.2,,34,63
2,9,true,150.887812745,92.6599823134,7.125,75.7581598836,0.2,,382,34
3,9,true,464.27860877,179.248350243,7.125,4.33170348971,0.2,,477.126791398,9.62834600393
4,9,true,405.200121551,267.940938289,7.125,99.6707861655,0.2,,458.301272516,276.989820503
0,10,true,279.48125284,83.3460729318,7.125,285.291726527,0.2,,99,34
1,10,true,85.9058993376,204.478410671,7.125,339.852815699,0.2,,34,63
2,10,true,157.793832684,90.9071236163,7.125,75.7581598836,0.2,,382,34
3,10,true,464.816763497,172.143702856,7.125,4.33170348971,0.2,,477.126791398,9.62834600393
4,10,true,412.223869956,269.137844022,7.125,99.6707861655,0.2,,458.301272516,276.989820503
0,11,true,272.608509821,81.4669698508,7.125,285.291726527,0.2,,99,34
1,11,true,83.4518146245,197.789382848,7.125,339.852815699,0.2,,34,63
2,11,true,164.699852622,89.1542649192,7.125,75.7581598836,0.2,,382,34
3,11,true,465.354918225,165.039055469,7.125,4.33170348971,0.2,,477.126791398,9.62834600393
4,11,true,419.247618362,270.334749755,7.125,99.6707861655,0.2,,458.301272516,276.989820503
