pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,455.072849809,273.509331086,2.125,185.0,0.2,,,,False,False
1,0,true,172.856125736,264.565556466,2.125,187.0,0.2,,,,False,False
2,0,true,431.013856423,257.164757608,2.125,58.0,0.2,,,,False,False
3,0,true,162.816750784,84.2077100122,2.125,129.0,0.2,,,,False,False
4,0,true,358.192110475,252.98328487,2.125,326.0,0.2,,,,False,False
0,1,true,460.986132981,269.534572335,7.125,56.0920081378,0.2,,474.354504736,260.5486924,False,False
1,1,true,179.979430491,264.410139733,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,1,true,438.133850212,257.431803375,7.125,92.1479550788,0.2,,471.483998357,258.682649395,False,False
3,1,true,169.913689023,83.5759722185,7.125,84.9131924997,0.2,,446,59,False,False
4,1,true,351.198742042,251.620044994,7.125,281.030523295,0.2,,71,197,False,False
0,2,true,466.899416154,265.559813585,7.125,56.0920081378,0.2,,474.354504736,260.5486924,False,False
1,2,true,187.102735247,264.254723,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,2,true,445.253844001,257.698849142,7.125,92.1479550788,0.2,,471.483998357,258.682649395,False,False
3,2,true,177.010627261,82.9442344247,7.125,84.9131924997,0.2,,446,59,False,False
4,2,true,344.205373609,250.256805117,7.125,281.030523295,0.2,,71,197,False,False
0,3,true,472.812699326,261.585054835,7.125,56.0920081378,0.2,,474.354504736,260.5486924,False,False
1,3,true,194.226040002,264.099306267,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,3,true,452.37383779,257.965894909,7.125,92.1479550788,0.2,,471.483998357,258.682649395,False,False
3,3,true,184.107565499,82.312496631,7.125,84.9131924997,0.2,,446,59,False,False
4,3,true,337.212005176,248.893565241,7.125,281.030523295,0.2,,71,197,False,False
0,4,true,472.36555746,254.474099262,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,4,true,201.349344758,263.943889534,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,4,true,459.49383158,258.232940676,7.125,92.1479550788,0.2,,471.483998357,258.682649395,False,False
3,4,true,191.204503738,81.6807588372,7.125,84.9131924997,0.2,,446,59,False,False
4,4,true,330.218636743,247.530325364,7.125,281.030523295,0.2,,71,197,False,False
0,5,true,471.918415594,247.36314369,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,5,true,208.472649513,263.788472801,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,5,true,466.613825369,258.499986444,7.125,92.1479550788,0.2,,471.483998357,258.682649395,False,False
3,5,true,198.301441976,81.0490210434,7.125,84.9131924997,0.2,,446,59,False,False
4,5,true,323.22526831,246.167085488,7.125,281.030523295,0.2,,71,197,False,False
0,6,true,471.471273728,240.252188118,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,6,true,215.595954268,263.633056068,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,6,true,468.737332288,258.579631672,2.125,92.1479550788,0.2,,471.483998357,258.682649395,False,False
3,6,true,205.398380215,80.4172832497,7.125,84.9131924997,0.2,,446,59,False,False
4,6,true,316.231899877,244.803845612,7.125,281.030523295,0.2,,71,197,False,False
0,7,true,471.024131862,233.141232545,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,7,true,222.719259024,263.477639335,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,7,true,470.860839208,258.659276901,2.125,92.1479550788,0.2,,471.483998357,258.682649395,False,False
3,7,true,212.495318453,79.7855454559,7.125,84.9131924997,0.2,,446,59,False,False
4,7,true,309.238531444,243.440605735,7.125,281.030523295,0.2,,71,197,False,False
0,8,true,470.576989995,226.030276973,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,8,true,229.842563779,263.322222602,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,8,true,471.038209991,251.53648499,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,8,true,219.592256691,79.1538076622,7.125,84.9131924997,0.2,,446,59,False,False
4,8,true,302.245163011,242.077365859,7.125,281.030523295,0.2,,71,197,False,False
0,9,true,470.129848129,218.919321401,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,9,true,236.965868535,263.166805869,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,9,true,471.215580775,244.41369308,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,9,true,226.68919493,78.5220698684,7.125,84.9131924997,0.2,,446,59,False,False
4,9,true,295.251794578,240.714125983,7.125,281.030523295,0.2,,71,197,False,False
0,10,true,469.682706263,211.808365828,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,10,true,244.08917329,263.011389136,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,10,true,471.392951558,237.290901169,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,10,true,233.786133168,77.8903320747,7.125,84.9131924997,0.2,,446,59,False,False
4,10,true,288.258426145,239.350886106,7.125,281.030523295,0.2,,71,197,False,False
0,11,true,469.235564397,204.697410256,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,11,true,251.212478046,262.855972403,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,11,true,471.570322341,230.168109258,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,11,true,240.883071407,77.2585942809,7.125,84.9131924997,0.2,,446,59,False,False
4,11,true,281.265057712,237.98764623,7.125,281.030523295,0.2,,71,197,False,False
0,12,true,468.788422531,197.586454684,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,12,true,258.335782801,262.70055567,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,12,true,471.747693124,223.045317347,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,12,true,247.980009645,76.6268564871,7.125,84.9131924997,0.2,,446,59,False,False
4,12,true,274.271689279,236.624406353,7.125,281.030523295,0.2,,71,197,False,False
0,13,true,468.341280665,190.475499111,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,13,true,265.459087557,262.545138937,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,13,true,471.925063908,215.922525436,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,13,true,255.076947884,75.9951186934,7.125,84.9131924997,0.2,,446,59,False,False
4,13,true,267.278320846,235.261166477,7.125,281.030523295,0.2,,71,197,False,False
0,14,true,467.894138799,183.364543539,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,14,true,272.582392312,262.389722204,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,14,true,472.102434691,208.799733525,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,14,true,262.173886122,75.3633808996,7.125,84.9131924997,0.2,,446,59,False,False
4,14,true,260.284952413,233.897926601,7.125,281.030523295,0.2,,71,197,False,False
0,15,true,467.446996932,176.253587967,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,15,true,279.705697068,262.234305471,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,15,true,472.279805474,201.676941614,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,15,true,269.27082436,74.7316431059,7.125,84.9131924997,0.2,,446,59,False,False
4,15,true,253.29158398,232.534686724,7.125,281.030523295,0.2,,71,197,False,False
0,16,true,466.999855066,169.142632394,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,16,true,286.829001823,262.078888737,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,16,true,472.457176258,194.554149704,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,16,true,276.367762599,74.0999053121,7.125,84.9131924997,0.2,,446,59,False,False
4,16,true,246.298215547,231.171446848,7.125,281.030523295,0.2,,71,197,False,False
0,17,true,466.5527132,162.031676822,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,17,true,293.952306578,261.923472004,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,17,true,472.634547041,187.431357793,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,17,true,283.464700837,73.4681675184,7.125,84.9131924997,0.2,,446,59,False,False
4,17,true,239.304847114,229.808206971,7.125,281.030523295,0.2,,71,197,False,False
0,18,true,466.105571334,154.92072125,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,18,true,301.075611334,261.768055271,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,18,true,472.811917824,180.308565882,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,18,true,290.561639076,72.8364297246,7.125,84.9131924997,0.2,,446,59,False,False
4,18,true,232.311478681,228.444967095,7.125,281.030523295,0.2,,71,197,False,False
0,19,true,465.658429468,147.809765677,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,19,true,308.198916089,261.612638538,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,19,true,472.989288608,173.185773971,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,19,true,297.658577314,72.2046919308,7.125,84.9131924997,0.2,,446,59,False,False
4,19,true,225.318110248,227.081727219,7.125,281.030523295,0.2,,71,197,False,False
0,20,true,465.211287602,140.698810105,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,20,true,315.322220845,261.457221805,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,20,true,473.166659391,166.06298206,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,20,true,304.755515552,71.5729541371,7.125,84.9131924997,0.2,,446,59,False,False
4,20,true,218.324741815,225.718487342,7.125,281.030523295,0.2,,71,197,False,False
0,21,true,464.764145735,133.587854533,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,21,true,322.4455256,261.301805072,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,21,true,473.344030174,158.940190149,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,21,true,311.852453791,70.9412163433,7.125,84.9131924997,0.2,,446,59,False,False
4,21,true,211.331373382,224.355247466,7.125,281.030523295,0.2,,71,197,False,False
0,22,true,464.317003869,126.47689896,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,22,true,329.568830356,261.146388339,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,22,true,473.521400957,151.817398239,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,22,true,318.949392029,70.3094785496,7.125,84.9131924997,0.2,,446,59,False,False
4,22,true,204.338004949,222.992007589,7.125,281.030523295,0.2,,71,197,False,False
0,23,true,463.869862003,119.365943388,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,23,true,336.692135111,260.990971606,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,23,true,473.698771741,144.694606328,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,23,true,326.046330268,69.6777407558,7.125,84.9131924997,0.2,,446,59,False,False
4,23,true,197.344636516,221.628767713,7.125,281.030523295,0.2,,71,197,False,False
0,24,true,463.422720137,112.254987816,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,24,true,343.815439867,260.835554873,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,24,true,473.876142524,137.571814417,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,24,true,333.143268506,69.046002962,7.125,84.9131924997,0.2,,446,59,False,False
4,24,true,190.351268083,220.265527837,7.125,281.030523295,0.2,,71,197,False,False
0,25,true,462.975578271,105.144032243,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,25,true,350.938744622,260.68013814,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,25,true,474.053513307,130.449022506,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,25,true,340.240206745,68.4142651683,7.125,84.9131924997,0.2,,446,59,False,False
4,25,true,183.35789965,218.90228796,7.125,281.030523295,0.2,,71,197,False,False
0,26,true,462.528436405,98.0330766712,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,26,true,358.062049378,260.524721407,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,26,true,474.230884091,123.326230595,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,26,true,347.337144983,67.7825273745,7.125,84.9131924997,0.2,,446,59,False,False
4,26,true,176.364531217,217.539048084,7.125,281.030523295,0.2,,71,197,False,False
0,27,true,462.081294539,90.9221210988,7.125,356.401938495,0.2,,457.963407209,25.4348203849,False,False
1,27,true,365.185354133,260.369304674,7.125,88.7501152048,0.2,,468.823155372,258.108128291,False,False
2,27,true,474.408254874,116.203438684,7.125,1.42647680604,0.2,,477.064674316,9.52790532377,False,False
3,27,true,354.434083221,67.1507895808,7.125,84.9131924997,0.2,,446,59,False,False
