pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,398.361343002,105.251336185,2.125,94.0,0.2,,,,False,False
1,0,true,34.6178803388,267.004271714,2.125,56.0,0.2,,,,False,False
2,0,true,56.2752845173,43.204397491,2.125,281.0,0.2,,,,False,False
3,0,true,97.1238743981,10.42772148,2.125,61.0,0.2,,,,False,False
4,0,true,243.412968644,21.095953249,2.125,101.0,0.2,,,,False,False
0,1,true,391.77876356,107.978105866,7.125,247.498692426,0.2,,61,245,False,False
1,1,true,34.4933734329,259.880359654,7.125,358.998725145,0.2,,31,60,False,False
2,1,true,61.4545262468,48.0973597949,7.125,133.371936472,0.2,,254,230,False,False
3,1,true,104.248844007,10.4069112459,7.125,89.8326539958,0.2,,462.831317328,9.359582538,False,False
4,1,true,250.514994815,20.5242459123,7.125,85.3976604146,0.2,,462.564360428,3.45444425921,False,False
0,2,true,385.196184118,110.704875546,7.125,247.498692426,0.2,,61,245,False,False
1,2,true,34.368866527,252.756447595,7.125,358.998725145,0.2,,31,60,False,False
2,2,true,66.6337679763,52.9903220988,7.125,133.371936472,0.2,,254,230,False,False
3,2,true,111.373813617,10.3861010118,7.125,89.8326539958,0.2,,462.831317328,9.359582538,False,False
4,2,true,257.617020985,19.9525385756,7.125,85.3976604146,0.2,,462.564360428,3.45444425921,False,False
0,3,true,378.613604676,113.431645227,7.125,247.498692426,0.2,,61,245,False,False
1,3,true,34.2443596211,245.632535536,7.125,358.998725145,0.2,,31,60,False,False
2,3,true,71.8130097058,57.8832844027,7.125,133.371936472,0.2,,254,230,False,False
3,3,true,118.498783226,10.3652907777,7.125,89.8326539958,0.2,,462.831317328,9.359582538,False,False
4,3,true,264.719047155,19.3808312389,7.125,85.3976604146,0.2,,462.564360428,3.45444425921,False,False
0,4,true,372.031025234,116.158414907,7.125,247.498692426,0.2,,61,245,False,False
1,4,true,34.1198527153,238.508623476,7.125,358.998725145,0.2,,31,60,False,False
2,4,true,76.9922514353,62.7762467066,7.125,133.371936472,0.2,,254,230,False,False
3,4,true,125.623752835,10.3444805436,7.125,89.8326539958,0.2,,462.831317328,9.359582538,False,False
4,4,true,271.821073325,18.8091239022,7.125,85.3976604146,0.2,,462.564360428,3.45444425921,False,False
0,5,true,365.448445792,118.885184588,7.125,247.498692426,0.2,,61,245,False,False
1,5,true,33.9953458094,231.384711417,7.125,358.998725145,0.2,,31,60,False,False
2,5,true,82.1714931648,67.6692090105,7.125,133.371936472,0.2,,254,230,False,False
