pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,310.599633338,274.255363247,2.125,210.0,0.2,,,,False,False
1,0,true,118.995699104,256.470653901,2.125,295.0,0.2,,,,False,False
2,0,true,284.427736801,22.5833526798,2.125,189.0,0.2,,,,False,False
3,0,true,482.5,276.365295138,2.125,166.0,0.2,,,,False,False
4,0,true,114.439541314,253.061212422,2.125,54.0,0.2,,,,False,False
0,1,true,303.477607499,274.049516352,7.125,271.655550821,0.2,,6.67861749023,265.471177595,False,False
1,1,true,126.109562263,256.868869865,7.125,93.2039283059,0.2,,461.581593108,275.647740796,False,False
2,1,true,277.307704335,22.3173401063,7.125,272.139640819,0.2,,7.08736401405,12.2215984834,False,False
3,1,true,475.533980328,274.868567063,7.125,282.126284401,0.2,,34,180,False,False
4,1,true,110.970309389,246.837864862,7.125,330.862330426,0.2,,28,98,False,False
0,2,true,296.35558166,273.843669458,7.125,271.655550821,0.2,,6.67861749023,265.471177595,False,False
1,2,true,133.223425422,257.267085828,7.125,93.2039283059,0.2,,461.581593108,275.647740796,False,False
2,2,true,270.18767187,22.0513275329,7.125,272.139640819,0.2,,7.08736401405,12.2215984834,False,False
3,2,true,468.567960656,273.371838988,7.125,282.126284401,0.2,,34,180,False,False
4,2,true,107.501077464,240.614517302,7.125,330.862330426,0.2,,28,98,False,False
0,3,true,289.23355582,273.637822564,7.125,271.655550821,0.2,,6.67861749023,265.471177595,False,False
1,3,true,140.337288581,257.665301792,7.125,93.2039283059,0.2,,461.581593108,275.647740796,False,False
2,3,true,263.067639404,21.7853149595,7.125,272.139640819,0.2,,7.08736401405,12.2215984834,False,False
3,3,true,461.601940984,271.875110913,7.125,282.126284401,0.2,,34,180,False,False
4,3,true,104.031845539,234.391169743,7.125,330.862330426,0.2,,28,98,False,False
0,4,true,282.111529981,273.43197567,7.125,271.655550821,0.2,,6.67861749023,265.471177595,False,False
1,4,true,147.451151741,258.063517756,7.125,93.2039283059,0.2,,461.581593108,275.647740796,False,False
2,4,true,255.947606939,21.5193023861,7.125,272.139640819,0.2,,7.08736401405,12.2215984834,False,False
3,4,true,454.635921312,270.378382838,7.125,282.126284401,0.2,,34,180,False,False
4,4,true,100.562613613,228.167822183,7.125,330.862330426,0.2,,28,98,False,False
0,5,true,274.989504142,273.226128776,7.125,271.655550821,0.2,,6.67861749023,265.471177595,False,False
1,5,true,154.5650149,258.46173372,7.125,93.2039283059,0.2,,461.581593108,275.647740796,False,False
2,5,true,248.827574473,21.2532898127,7.125,272.139640819,0.2,,7.08736401405,12.2215984834,False,False
3,5,true,447.66990164,268.881654763,7.125,282.126284401,0.2,,34,180,False,False
4,5,true,97.0933816881,221.944474623,7.125,330.862330426,0.2,,28,98,False,False
0,6,true,267.867478302,273.020281881,7.125,271.655550821,0.2,,6.67861749023,265.471177595,False,False
1,6,true,161.678878059,258.859949684,7.125,93.2039283059,0.2,,461.581593108,275.647740796,False,False
2,6,true,241.707542007,20.9872772392,7.125,272.139640819,0.2,,7.08736401405,12.2215984834,False,False
3,6,true,440.703881968,267.384926688,7.125,282.126284401,0.2,,34,180,False,False
4,6,true,93.6241497629,215.721127064,7.125,330.862330426,0.2,,28,98,False,False
0,7,true,260.745452463,272.814434987,7.125,271.655550821,0.2,,6.67861749023,265.471177595,False,False
1,7,true,168.792741218,259.258165647,7.125,93.2039283059,0.2,,461.581593108,275.647740796,False,False
2,7,true,234.587509542,20.7212646658,7.125,272.139640819,0.2,,7.08736401405,12.2215984834,False,False
3,7,true,433.737862297,265.888198614,7.125,282.126284401,0.2,,34,180,False,False
4,7,true,90.1549178377,209.497779504,7.125,330.862330426,0.2,,28,98,False,False
0,8,true,253.623426624,272.608588093,7.125,271.655550821,0.2,,6.67861749023,265.471177595,False,False
1,8,true,175.906604377,259.656381611,7.125,93.2039283059,0.2,,461.581593108,275.647740796,False,False
2,8,true,227.467477076,20.4552520924,7.125,272.139640819,0.2,,7.08736401405,12.2215984834,False,False
3,8,true,426.771842625,264.391470539,7.125,282.126284401,0.2,,34,180,False,False
4,8,true,86.6856859124,203.274431944,7.125,330.862330426,0.2,,28,98,False,False
0,9,true,246.501400784,272.402741199,7.125,271.655550821,0.2,,6.67861749023,265.471177595,False,False
1,9,true,183.020467536,260.054597575,7.125,93.2039283059,0.2,,461.581593108,275.647740796,False,False
2,9,true,220.347444611,20.189239519,7.125,272.139640819,0.2,,7.08736401405,12.2215984834,False,False
3,9,true,419.805822953,262.894742464,7.125,282.126284401,0.2,,34,180,False,False
4,9,true,83.2164539872,197.051084384,7.125,330.862330426,0.2,,28,98,False,False
0,10,true,239.379374945,272.196894305,7.125,271.655550821,0.2,,6.67861749023,265.471177595,False,False
1,10,true,190.134330695,260.452813539,7.125,93.2039283059,0.2,,461.581593108,275.647740796,False,False
2,10,true,213.227412145,19.9232269456,7.125,272.139640819,0.2,,7.08736401405,12.2215984834,False,False
3,10,true,412.839803281,261.398014389,7.125,282.126284401,0.2,,34,180,False,False
4,10,true,79.7472220619,190.827736825,7.125,330.862330426,0.2,,28,98,False,False
0,11,true,232.257349106,271.991047411,7.125,271.655550821,0.2,,6.67861749023,265.471177595,False,False
1,11,true,197.248193854,260.851029502,7.125,93.2039283059,0.2,,461.581593108,275.647740796,False,False
2,11,true,206.10737968,19.6572143721,7.125,272.139640819,0.2,,7.08736401405,12.2215984834,False,False
3,11,true,405.873783609,259.901286314,7.125,282.126284401,0.2,,34,180,False,False
4,11,true,76.2779901367,184.604389265,7.125,330.862330426,0.2,,28,98,False,False
0,12,true,225.135323266,271.785200516,7.125,271.655550821,0.2,,6.67861749023,265.471177595,False,False
