pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,185.194959477,10.9832539579,2.125,213.0,0.2,,,,False,False
1,0,true,441.782078549,23.0753473371,2.125,143.0,0.2,,,,False,False
2,0,true,203.690739879,27.3331509175,2.125,129.0,0.2,,,,False,False
3,0,true,103.937595526,82.3868933519,2.125,44.0,0.2,,,,False,False
4,0,true,249.209202676,55.4346478221,2.125,207.0,0.2,,,,False,False
0,1,true,192.319783382,11.0333471195,7.125,90.4028281242,0.2,,459.089720182,12.9089513059,False,False
1,1,true,448.891945001,23.5394852867,7.125,93.7350160895,0.2,,480.920543084,25.6303386017,False,False
2,1,true,210.794165351,26.7791007647,7.125,85.5400960966,0.2,,476.189936175,6.0788670596,False,False
3,1,true,110.98587873,81.3441427237,7.125,81.5844815687,0.2,,431,34,False,False
4,1,true,245.198898258,61.3238823632,7.125,214.253106454,0.2,,146,207,False,False
0,2,true,199.444607287,11.0834402811,7.125,90.4028281242,0.2,,459.089720182,12.9089513059,False,False
1,2,true,456.001811453,24.0036232362,7.125,93.7350160895,0.2,,480.920543084,25.6303386017,False,False
2,2,true,217.897590822,26.225050612,7.125,85.5400960966,0.2,,476.189936175,6.0788670596,False,False
3,2,true,118.034161934,80.3013920956,7.125,81.5844815687,0.2,,431,34,False,False
4,2,true,241.188593841,67.2131169043,7.125,214.253106454,0.2,,146,207,False,False
0,3,true,206.569431191,11.1335334426,7.125,90.4028281242,0.2,,459.089720182,12.9089513059,False,False
1,3,true,463.111677905,24.4677611857,7.125,93.7350160895,0.2,,480.920543084,25.6303386017,False,False
2,3,true,225.001016293,25.6710004592,7.125,85.5400960966,0.2,,476.189936175,6.0788670596,False,False
3,3,true,125.082445138,79.2586414674,7.125,81.5844815687,0.2,,431,34,False,False
4,3,true,237.178289424,73.1023514454,7.125,214.253106454,0.2,,146,207,False,False
0,4,true,213.694255096,11.1836266042,7.125,90.4028281242,0.2,,459.089720182,12.9089513059,False,False
1,4,true,470.221544357,24.9318991352,7.125,93.7350160895,0.2,,480.920543084,25.6303386017,False,False
2,4,true,232.104441765,25.1169503064,7.125,85.5400960966,0.2,,476.189936175,6.0788670596,False,False
3,4,true,132.130728343,78.2158908392,7.125,81.5844815687,0.2,,431,34,False,False
4,4,true,233.167985006,78.9915859865,7.125,214.253106454,0.2,,146,207,False,False
0,5,true,220.819079001,11.2337197657,7.125,90.4028281242,0.2,,459.089720182,12.9089513059,False,False
1,5,true,477.331410809,25.3960370848,7.125,93.7350160895,0.2,,480.920543084,25.6303386017,False,False
2,5,true,239.207867236,24.5629001537,7.125,85.5400960966,0.2,,476.189936175,6.0788670596,False,False
3,5,true,139.179011547,77.173140211,7.125,81.5844815687,0.2,,431,34,False,False
4,5,true,229.157680589,84.8808205276,7.125,214.253106454,0.2,,146,207,False,False
0,6,true,227.943902906,11.2838129273,7.125,90.4028281242,0.2,,459.089720182,12.9089513059,False,False
1,6,true,479.451897294,25.5344641925,2.125,93.7350160895,0.2,,480.920543084,25.6303386017,False,False
