pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,283.619728794,211.405620882,2.125,188.0,0.2,,,,False,False
1,0,true,411.259753627,48.2643400472,2.125,336.0,0.2,,,,False,False
2,0,true,161.420418197,78.4560543275,2.125,354.0,0.2,,,,False,False
3,0,true,109.358495041,258.629258361,2.125,193.0,0.2,,,,False,False
4,0,true,471.029066708,108.741947937,2.125,194.0,0.2,,,,False,False
0,1,true,276.648878866,209.931552942,7.125,281.939968682,0.2,,102,173,False,False
1,1,true,404.607130675,50.8154638887,7.125,249.019360446,0.2,,159,145,False,False
2,1,true,166.461310167,83.4914324802,7.125,134.968647281,0.2,,194,111,False,False
3,1,true,116.478005498,258.908893575,7.125,92.2492678761,0.2,,478.766649725,273.138616716,False,False
4,1,true,471.122956247,101.617566577,7.125,0.75503579906,0.2,,472.33395622,9.72633301135,False,False
0,2,true,269.678028939,208.457485002,7.125,281.939968682,0.2,,102,173,False,False
1,2,true,397.954507722,53.3665877301,7.125,249.019360446,0.2,,159,145,False,False
2,2,true,171.502202138,88.5268106328,7.125,134.968647281,0.2,,194,111,False,False
3,2,true,123.597515954,259.188528789,7.125,92.2492678761,0.2,,478.766649725,273.138616716,False,False
4,2,true,471.216845787,94.4931852178,7.125,0.75503579906,0.2,,472.33395622,9.72633301135,False,False
0,3,true,262.707179012,206.983417062,7.125,281.939968682,0.2,,102,173,False,False
1,3,true,391.30188477,55.9177115715,7.125,249.019360446,0.2,,159,145,False,False
2,3,true,176.543094109,93.5621887854,7.125,134.968647281,0.2,,194,111,False,False
3,3,true,130.717026411,259.468164004,7.125,92.2492678761,0.2,,478.766649725,273.138616716,False,False
4,3,true,471.310735327,87.3688038584,7.125,0.75503579906,0.2,,472.33395622,9.72633301135,False,False
0,4,true,255.736329085,205.509349121,7.125,281.939968682,0.2,,102,173,False,False
1,4,true,384.649261818,58.4688354129,7.125,249.019360446,0.2,,159,145,False,False
2,4,true,181.583986079,98.5975669381,7.125,134.968647281,0.2,,194,111,False,False
3,4,true,137.836536868,259.747799218,7.125,92.2492678761,0.2,,478.766649725,273.138616716,False,False
4,4,true,471.404624867,80.244422499,7.125,0.75503579906,0.2,,472.33395622,9.72633301135,False,False
0,5,true,248.765479158,204.035281181,7.125,281.939968682,0.2,,102,173,False,False
1,5,true,377.996638865,61.0199592544,7.125,249.019360446,0.2,,159,145,False,False
2,5,true,186.62487805,103.632945091,7.125,134.968647281,0.2,,194,111,False,False
3,5,true,144.956047325,260.027434433,7.125,92.2492678761,0.2,,478.766649725,273.138616716,False,False
4,5,true,471.498514406,73.1200411395,7.125,0.75503579906,0.2,,472.33395622,9.72633301135,False,False
0,6,true,241.79462923,202.561213241,7.125,281.939968682,0.2,,102,173,False,False
1,6,true,371.344015913,63.5710830958,7.125,249.019360446,0.2,,159,145,False,False
2,6,true,191.665770021,108.668323243,7.125,134.968647281,0.2,,194,111,False,False
3,6,true,152.075557782,260.307069647,7.125,92.2492678761,0.2,,478.766649725,273.138616716,False,False
4,6,true,471.592403946,65.9956597801,7.125,0.75503579906,0.2,,472.33395622,9.72633301135,False,False
0,7,true,234.823779303,201.087145301,7.125,281.939968682,0.2,,102,173,False,False
1,7,true,364.691392961,66.1222069372,7.125,249.019360446,0.2,,159,145,False,False
2,7,true,193.169193942,110.170102692,2.125,134.968647281,0.2,,194,111,False,False
3,7,true,159.195068239,260.586704861,7.125,92.2492678761,0.2,,478.766649725,273.138616716,False,False
4,7,true,471.686293486,58.8712784207,7.125,0.75503579906,0.2,,472.33395622,9.72633301135,False,False
0,8,true,227.852929376,199.61307736,7.125,281.939968682,0.2,,102,173,False,False
1,8,true,358.038770009,68.6733307786,7.125,249.019360446,0.2,,159,145,False,False
2,8,true,186.055757041,109.76434358,7.125,273.264683413,0.2,,85,104,False,False
3,8,true,166.314578696,260.866340076,7.125,92.2492678761,0.2,,478.766649725,273.138616716,False,False
4,8,true,471.780183026,51.7468970613,7.125,0.75503579906,0.2,,472.33395622,9.72633301135,False,False
0,9,true,220.882079449,198.13900942,7.125,281.939968682,0.2,,102,173,False,False
1,9,true,351.386147056,71.22445462,7.125,249.019360446,0.2,,159,145,False,False
2,9,true,178.94232014,109.358584467,7.125,273.264683413,0.2,,85,104,False,False
3,9,true,173.434089153,261.14597529,7.125,92.2492678761,0.2,,478.766649725,273.138616716,False,False
4,9,true,471.874072566,44.6225157019,7.125,0.75503579906,0.2,,472.33395622,9.72633301135,False,False
0,10,true,213.911229522,196.66494148,7.125,281.939968682,0.2,,102,173,False,False
1,10,true,344.733524104,73.7755784615,7.125,249.019360446,0.2,,159,145,False,False
2,10,true,171.828883239,108.952825354,7.125,273.264683413,0.2,,85,104,False,False
3,10,true,180.55359961,261.425610505,7.125,92.2492678761,0.2,,478.766649725,273.138616716,False,False
