pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,132.626888274,21.5093644299,2.125,356.0,0.2,,,,False,False
1,0,true,70.378360796,213.366349187,2.125,182.0,0.2,,,,False,False
2,0,true,263.888821298,56.1244271679,2.125,189.0,0.2,,,,False,False
3,0,true,9.53936906473,221.543400251,2.125,239.0,0.2,,,,False,False
4,0,true,219.133568436,25.2336488551,2.125,238.0,0.2,,,,False,False
0,1,true,135.154466363,28.1709688919,7.125,159.222011466,0.2,,181,149,False,False
1,1,true,77.4780938457,213.965862009,7.125,94.8266969913,0.2,,445,245,False,False
2,1,true,270.943327934,55.1246466296,7.125,81.9336319435,0.2,,420,34,False,False
3,1,true,9.76318662546,214.421916508,7.125,1.80012794174,0.2,,15.6656902886,26.6145624281,False,False
4,1,true,212.024722319,24.7541367322,7.125,273.858919699,0.2,,13.0794265801,11.3347041662,False,False
0,2,true,137.682044451,34.8325733539,7.125,159.222011466,0.2,,181,149,False,False
1,2,true,84.5778268953,214.565374832,7.125,94.8266969913,0.2,,445,245,False,False
2,2,true,277.997834569,54.1248660913,7.125,81.9336319435,0.2,,420,34,False,False
3,2,true,9.9870041862,207.300432766,7.125,1.80012794174,0.2,,15.6656902886,26.6145624281,False,False
4,2,true,204.915876201,24.2746246093,7.125,273.858919699,0.2,,13.0794265801,11.3347041662,False,False
0,3,true,140.209622539,41.4941778159,7.125,159.222011466,0.2,,181,149,False,False
1,3,true,91.6775599449,215.164887654,7.125,94.8266969913,0.2,,445,245,False,False
2,3,true,285.052341205,53.1250855531,7.125,81.9336319435,0.2,,420,34,False,False
3,3,true,10.2108217469,200.178949023,7.125,1.80012794174,0.2,,15.6656902886,26.6145624281,False,False
4,3,true,197.807030083,23.7951124865,7.125,273.858919699,0.2,,13.0794265801,11.3347041662,False,False
0,4,true,142.737200627,48.1557822779,7.125,159.222011466,0.2,,181,149,False,False
1,4,true,98.7772929946,215.764400476,7.125,94.8266969913,0.2,,445,245,False,False
2,4,true,292.106847841,52.1253050148,7.125,81.9336319435,0.2,,420,34,False,False
3,4,true,10.4346393077,193.05746528,7.125,1.80012794174,0.2,,15.6656902886,26.6145624281,False,False
4,4,true,190.698183966,23.3156003636,7.125,273.858919699,0.2,,13.0794265801,11.3347041662,False,False
0,5,true,145.264778715,54.8173867399,7.125,159.222011466,0.2,,181,149,False,False
1,5,true,105.877026044,216.363913298,7.125,94.8266969913,0.2,,445,245,False,False
2,5,true,299.161354477,51.1255244766,7.125,81.9336319435,0.2,,420,34,False,False
3,5,true,10.6584568684,185.935981537,7.125,1.80012794174,0.2,,15.6656902886,26.6145624281,False,False
4,5,true,183.589337848,22.8360882407,7.125,273.858919699,0.2,,13.0794265801,11.3347041662,False,False
0,6,true,147.792356803,61.4789912019,7.125,159.222011466,0.2,,181,149,False,False
1,6,true,112.976759094,216.96342612,7.125,94.8266969913,0.2,,445,245,False,False
2,6,true,306.215861113,50.1257439383,7.125,81.9336319435,0.2,,420,34,False,False
3,6,true,10.8822744292,178.814497794,7.125,1.80012794174,0.2,,15.6656902886,26.6145624281,False,False
4,6,true,176.480491731,22.3565761178,7.125,273.858919699,0.2,,13.0794265801,11.3347041662,False,False
0,7,true,150.319934892,68.140595664,7.125,159.222011466,0.2,,181,149,False,False
1,7,true,120.076492143,217.562938942,7.125,94.8266969913,0.2,,445,245,False,False
