pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y
0,0,true,134.129475426,9.15280031392,2.125,208.0,0.2,,,
1,0,true,433.537870319,142.005617325,2.125,137.0,0.2,,,
2,0,true,159.324892064,177.67823895,2.125,181.0,0.2,,,
3,0,true,16.0621740511,267.768827469,2.125,202.0,0.2,,,
4,0,true,202.431309757,265.247888624,2.125,263.0,0.2,,,
0,1,true,139.916339477,13.3094611684,7.125,125.689402482,0.2,,333,152
1,1,true,427.958508665,146.436909295,7.125,231.542371152,0.2,,358,202
2,1,true,154.714704149,172.245763236,7.125,319.680905046,0.2,,34,30
3,1,true,15.8536430374,260.646879715,7.125,358.322855665,0.2,,8.65125241336,14.6640457483
4,1,true,209.55466303,265.401065451,7.125,91.2318683391,0.2,,463.777705411,270.867743511
0,2,true,145.703203528,17.4661220229,7.125,125.689402482,0.2,,333,152
1,2,true,422.37914701,150.868201265,7.125,231.542371152,0.2,,358,202
2,2,true,150.104516234,166.813287522,7.125,319.680905046,0.2,,34,30
3,2,true,15.6451120236,253.52493196,7.125,358.322855665,0.2,,8.65125241336,14.6640457483
4,2,true,216.678016304,265.554242278,7.125,91.2318683391,0.2,,463.777705411,270.867743511
0,3,true,151.490067578,21.6227828773,7.125,125.689402482,0.2,,333,152
1,3,true,416.799785355,155.299493235,7.125,231.542371152,0.2,,358,202
2,3,true,145.494328319,161.380811807,7.125,319.680905046,0.2,,34,30
3,3,true,15.4365810099,246.402984206,7.125,358.322855665,0.2,,8.65125241336,14.6640457483
4,3,true,223.801369577,265.707419106,7.125,91.2318683391,0.2,,463.777705411,270.867743511
0,4,true,157.276931629,25.7794437318,7.125,125.689402482,0.2,,333,152
1,4,true,411.2204237,159.730785206,7.125,231.542371152,0.2,,358,202
2,4,true,140.884140404,155.948336093,7.125,319.680905046,0.2,,34,30
3,4,true,15.2280499962,239.281036452,7.125,358.322855665,0.2,,8.65125241336,14.6640457483
4,4,true,230.924722851,265.860595933,7.125,91.2318683391,0.2,,463.777705411,270.867743511
0,5,true,163.06379568,29.9361045863,7.125,125.689402482,0.2,,333,152
1,5,true,405.641062046,164.162077176,7.125,231.542371152,0.2,,358,202
2,5,true,136.273952489,150.515860379,7.125,319.680905046,0.2,,34,30
3,5,true,15.0195189824,232.159088697,7.125,358.322855665,0.2,,8.65125241336,14.6640457483
4,5,true,238.048076124,266.01377276,7.125,91.2318683391,0.2,,463.777705411,270.867743511
0,6,true,168.85065973,34.0927654407,7.125,125.689402482,0.2,,333,152
1,6,true,400.061700391,168.593369146,7.125,231.542371152,0.2,,358,202
2,6,true,131.663764573,145.083384664,7.125,319.680905046,0.2,,34,30
3,6,true,14.8109879687,225.037140943,7.125,358.322855665,0.2,,8.65125241336,14.6640457483
4,6,true,245.171429398,266.166949587,7.125,91.2318683391,0.2,,463.777705411,270.867743511
0,7,true,174.637523781,38.2494262952,7.125,125.689402482,0.2,,333,152
1,7,true,394.482338736,173.024661117,7.125,231.542371152,0.2,,358,202
2,7,true,127.053576658,139.65090895,7.125,319.680905046,0.2,,34,30
3,7,true,14.6024569549,217.915193188,7.125,358.322855665,0.2,,8.65125241336,14.6640457483
4,7,true,252.294782671,266.320126415,7.125,91.2318683391,0.2,,463.777705411,270.867743511
0,8,true,180.424387832,42.4060871497,7.125,125.689402482,0.2,,333,152
1,8,true,388.902977082,177.455953087,7.125,231.542371152,0.2,,358,202
2,8,true,122.443388743,134.218433236,7.125,319.680905046,0.2,,34,30
3,8,true,14.3939259412,210.793245434,7.125,358.322855665,0.2,,8.65125241336,14.6640457483
4,8,true,259.418135945,266.473303242,7.125,91.2318683391,0.2,,463.777705411,270.867743511
0,9,true,186.211251882,46.5627480041,7.125,125.689402482,0.2,,333,152
1,9,true,383.323615427,181.887245057,7.125,231.542371152,0.2,,358,202
2,9,true,117.833200828,128.785957521,7.125,319.680905046,0.2,,34,30
3,9,true,14.1853949274,203.67129768,7.125,358.322855665,0.2,,8.65125241336,14.6640457483
4,9,true,266.541489219,266.626480069,7.125,91.2318683391,0.2,,463.777705411,270.867743511
0,10,true,191.998115933,50.7194088586,7.125,125.689402482,0.2,,333,152
1,10,true,377.744253772,186.318537027,7.125,231.542371152,0.2,,358,202
2,10,true,113.223012913,123.353481807,7.125,319.680905046,0.2,,34,30
