pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,165.987178268,239.195291046,2.125,173.0,0.2,,,,False,False
1,0,true,282.834681602,2.75676533875,2.125,96.0,0.2,,,,False,False
2,0,true,471.125822148,4.8255662447,2.125,50.0,0.2,,,,False,False
3,0,true,107.403359239,15.2274854694,2.125,75.0,0.2,,,,False,False
4,0,true,222.581081658,263.812171141,2.125,215.0,0.2,,,,False,False
0,1,true,159.317644459,236.688710953,7.125,290.597494493,0.2,,75,205,False,False
1,1,true,275.784433256,3.78614537185,7.125,261.693156495,0.2,,62,35,False,False
2,1,true,467.554449472,10.9908660924,7.125,210.082421834,0.2,,332,245,False,False
3,1,true,100.310117969,14.5555083188,7.125,275.411756052,0.2,,26.221549898,7.53673890513,False,False
4,1,true,215.460353909,264.058872006,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,2,true,152.648110649,234.18213086,7.125,290.597494493,0.2,,75,205,False,False
1,2,true,268.734184909,4.81552540495,7.125,261.693156495,0.2,,62,35,False,False
2,2,true,463.983076796,17.1561659401,7.125,210.082421834,0.2,,332,245,False,False
3,2,true,93.2168766996,13.8835311681,7.125,275.411756052,0.2,,26.221549898,7.53673890513,False,False
4,2,true,208.339626159,264.305572871,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,3,true,145.978576839,231.675550767,7.125,290.597494493,0.2,,75,205,False,False
1,3,true,261.683936563,5.84490543804,7.125,261.693156495,0.2,,62,35,False,False
2,3,true,460.411704121,23.3214657878,7.125,210.082421834,0.2,,332,245,False,False
3,3,true,86.12363543,13.2115540175,7.125,275.411756052,0.2,,26.221549898,7.53673890513,False,False
4,3,true,201.218898409,264.552273736,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,4,true,139.30904303,229.168970674,7.125,290.597494493,0.2,,75,205,False,False
1,4,true,254.633688216,6.87428547114,7.125,261.693156495,0.2,,62,35,False,False
2,4,true,456.840331445,29.4867656354,7.125,210.082421834,0.2,,332,245,False,False
3,4,true,79.0303941604,12.5395768669,7.125,275.411756052,0.2,,26.221549898,7.53673890513,False,False
4,4,true,194.09817066,264.798974602,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,5,true,132.63950922,226.662390581,7.125,290.597494493,0.2,,75,205,False,False
1,5,true,247.58343987,7.90366550424,7.125,261.693156495,0.2,,62,35,False,False
2,5,true,453.268958769,35.6520654831,7.125,210.082421834,0.2,,332,245,False,False
3,5,true,71.9371528907,11.8675997163,7.125,275.411756052,0.2,,26.221549898,7.53673890513,False,False
4,5,true,186.97744291,265.045675467,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,6,true,125.969975411,224.155810488,7.125,290.597494493,0.2,,75,205,False,False
1,6,true,240.533191523,8.93304553733,7.125,261.693156495,0.2,,62,35,False,False
2,6,true,449.697586094,41.8173653308,7.125,210.082421834,0.2,,332,245,False,False
3,6,true,64.8439116211,11.1956225656,7.125,275.411756052,0.2,,26.221549898,7.53673890513,False,False
4,6,true,179.856715161,265.292376332,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,7,true,119.300441601,221.649230395,7.125,290.597494493,0.2,,75,205,False,False
1,7,true,233.482943177,9.96242557043,7.125,261.693156495,0.2,,62,35,False,False
2,7,true,446.126213418,47.9826651785,7.125,210.082421834,0.2,,332,245,False,False
3,7,true,57.7506703515,10.523645415,7.125,275.411756052,0.2,,26.221549898,7.53673890513,False,False
4,7,true,172.735987411,265.539077197,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,8,true,112.630907791,219.142650302,7.125,290.597494493,0.2,,75,205,False,False
1,8,true,226.43269483,10.9918056035,7.125,261.693156495,0.2,,62,35,False,False
2,8,true,442.554840743,54.1479650262,7.125,210.082421834,0.2,,332,245,False,False
3,8,true,50.6574290819,9.85166826436,7.125,275.411756052,0.2,,26.221549898,7.53673890513,False,False
4,8,true,165.615259662,265.785778062,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,9,true,105.961373982,216.636070209,7.125,290.597494493,0.2,,75,205,False,False
1,9,true,219.382446484,12.0211856366,7.125,261.693156495,0.2,,62,35,False,False
2,9,true,438.983468067,60.3132648739,7.125,210.082421834,0.2,,332,245,False,False
3,9,true,43.5641878123,9.17969111373,7.125,275.411756052,0.2,,26.221549898,7.53673890513,False,False
4,9,true,158.494531912,266.032478927,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,10,true,99.291840172,214.129490116,7.125,290.597494493,0.2,,75,205,False,False
1,10,true,212.332198137,13.0505656697,7.125,261.693156495,0.2,,62,35,False,False
2,10,true,435.412095391,66.4785647216,7.125,210.082421834,0.2,,332,245,False,False
3,10,true,36.4709465426,8.5077139631,7.125,275.411756052,0.2,,26.221549898,7.53673890513,False,False
4,10,true,151.373804163,266.279179792,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,11,true,92.6223063624,211.622910023,7.125,290.597494493,0.2,,75,205,False,False
1,11,true,205.281949791,14.0799457028,7.125,261.693156495,0.2,,62,35,False,False
2,11,true,431.840722716,72.6438645692,7.125,210.082421834,0.2,,332,245,False,False
3,11,true,29.377705273,7.83573681247,7.125,275.411756052,0.2,,26.221549898,7.53673890513,False,False
4,11,true,144.253076413,266.525880657,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,12,true,85.9527725528,209.116329931,7.125,290.597494493,0.2,,75,205,False,False
1,12,true,198.231701444,15.1093257359,7.125,261.693156495,0.2,,62,35,False,False
2,12,true,428.26935004,78.8091644169,7.125,210.082421834,0.2,,332,245,False,False
3,12,true,27.2621771751,7.63532257456,2.125,275.411756052,0.2,,26.221549898,7.53673890513,False,False
4,12,true,137.132348664,266.772581522,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,13,true,79.2832387432,206.609749838,7.125,290.597494493,0.2,,75,205,False,False
1,13,true,191.181453098,16.138705769,7.125,261.693156495,0.2,,62,35,False,False
2,13,true,424.697977365,84.9744642646,7.125,210.082421834,0.2,,332,245,False,False
3,13,true,26.7690405806,14.7432365653,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,13,true,130.011620914,267.019282387,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,14,true,77.2940795368,205.862173319,2.125,290.597494493,0.2,,75,205,False,False
1,14,true,184.131204751,17.1680858021,7.125,261.693156495,0.2,,62,35,False,False
2,14,true,421.126604689,91.1397641123,7.125,210.082421834,0.2,,332,245,False,False
3,14,true,26.2759039862,21.851150556,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,14,true,122.890893164,267.265983252,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,15,true,75.3049203304,205.1145968,2.125,290.597494493,0.2,,75,205,False,False
1,15,true,177.080956405,18.1974658352,7.125,261.693156495,0.2,,62,35,False,False
2,15,true,417.555232013,97.30506396,7.125,210.082421834,0.2,,332,245,False,False
3,15,true,25.7827673918,28.9590645467,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,15,true,115.770165415,267.512684118,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,16,true,81.3082439476,201.27718484,7.125,57.4126933218,0.2,,343,34,False,False
1,16,true,170.030708058,19.2268458683,7.125,261.693156495,0.2,,62,35,False,False
2,16,true,413.983859338,103.470363808,7.125,210.082421834,0.2,,332,245,False,False
3,16,true,25.2896307974,36.0669785374,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,16,true,108.649437665,267.759384983,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,17,true,87.3115675649,197.439772881,7.125,57.4126933218,0.2,,343,34,False,False
1,17,true,162.980459711,20.2562259014,7.125,261.693156495,0.2,,62,35,False,False
2,17,true,410.412486662,109.635663655,7.125,210.082421834,0.2,,332,245,False,False
3,17,true,24.7964942029,43.1748925281,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,17,true,101.528709916,268.006085848,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,18,true,93.3148911821,193.602360921,7.125,57.4126933218,0.2,,343,34,False,False
1,18,true,155.930211365,21.2856059345,7.125,261.693156495,0.2,,62,35,False,False
2,18,true,406.841113986,115.800963503,7.125,210.082421834,0.2,,332,245,False,False
3,18,true,24.3033576085,50.2828065188,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,18,true,94.4079821663,268.252786713,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,19,true,99.3182147993,189.764948962,7.125,57.4126933218,0.2,,343,34,False,False
1,19,true,148.879963018,22.3149859676,7.125,261.693156495,0.2,,62,35,False,False
2,19,true,403.269741311,121.966263351,7.125,210.082421834,0.2,,332,245,False,False
3,19,true,23.8102210141,57.3907205095,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,19,true,87.2872544168,268.499487578,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,20,true,105.321538417,185.927537002,7.125,57.4126933218,0.2,,343,34,False,False
1,20,true,141.829714672,23.3443660007,7.125,261.693156495,0.2,,62,35,False,False
2,20,true,399.698368635,128.131563198,7.125,210.082421834,0.2,,332,245,False,False
3,20,true,23.3170844197,64.4986345002,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,20,true,80.1665266672,268.746188443,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,21,true,111.324862034,182.090125043,7.125,57.4126933218,0.2,,343,34,False,False
1,21,true,134.779466325,24.3737460338,7.125,261.693156495,0.2,,62,35,False,False
2,21,true,396.12699596,134.296863046,7.125,210.082421834,0.2,,332,245,False,False
3,21,true,22.8239478252,71.6065484909,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,21,true,73.0457989177,268.992889308,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,22,true,117.328185651,178.252713083,7.125,57.4126933218,0.2,,343,34,False,False
1,22,true,127.729217979,25.4031260669,7.125,261.693156495,0.2,,62,35,False,False
2,22,true,392.555623284,140.462162894,7.125,210.082421834,0.2,,332,245,False,False
3,22,true,22.3308112308,78.7144624816,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,22,true,65.9250711681,269.239590173,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,23,true,123.331509268,174.415301124,7.125,57.4126933218,0.2,,343,34,False,False
1,23,true,120.678969632,26.4325061,7.125,261.693156495,0.2,,62,35,False,False
2,23,true,388.984250608,146.627462741,7.125,210.082421834,0.2,,332,245,False,False
3,23,true,21.8376746364,85.8223764723,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,23,true,58.8043434186,269.486291038,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,24,true,129.334832885,170.577889164,7.125,57.4126933218,0.2,,343,34,False,False
1,24,true,113.628721286,27.4618861331,7.125,261.693156495,0.2,,62,35,False,False
2,24,true,385.412877933,152.792762589,7.125,210.082421834,0.2,,332,245,False,False
3,24,true,21.344538042,92.930290463,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,24,true,51.683615669,269.732991903,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,25,true,135.338156503,166.740477205,7.125,57.4126933218,0.2,,343,34,False,False
1,25,true,106.578472939,28.4912661662,7.125,261.693156495,0.2,,62,35,False,False
2,25,true,381.841505257,158.958062437,7.125,210.082421834,0.2,,332,245,False,False
3,25,true,20.8514014475,100.038204454,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,25,true,44.5628879195,269.979692768,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,26,true,141.34148012,162.903065245,7.125,57.4126933218,0.2,,343,34,False,False
1,26,true,99.5282245929,29.5206461993,7.125,261.693156495,0.2,,62,35,False,False
2,26,true,378.270132582,165.123362285,7.125,210.082421834,0.2,,332,245,False,False
3,26,true,20.3582648531,107.146118444,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,26,true,37.4421601699,270.226393633,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,27,true,147.344803737,159.065653286,7.125,57.4126933218,0.2,,343,34,False,False
1,27,true,92.4779762464,30.5500262324,7.125,261.693156495,0.2,,62,35,False,False
2,27,true,374.698759906,171.288662132,7.125,210.082421834,0.2,,332,245,False,False
3,27,true,19.8651282587,114.254032435,7.125,183.968737192,0.2,,8.92783079868,271.900758546,False,False
4,27,true,30.3214324204,270.473094499,7.125,268.015755198,0.2,,5.81062995948,271.322282444,False,False
0,28,true,153.348127354,155.228241326,7.125,57.4126933218,0.2,,343,34,False,False
1,28,true,85.4277278999,31.5794062655,7.125,261.693156495,0.2,,62,35,False,False
2,28,true,371.12738723,177.45396198,7.125,210.082421834,0.2,,332,245,False,False
