x_pos,y_pos
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
229.19519894611224,77.04325176745388
230.81410893414238,78.41975293006008
232.43301892217252,79.79625409266629
234.05192891020266,81.17275525527249
235.6708388982328,82.5492564178787
237.28974888626294,83.9257575804849
238.90865887429308,85.3022587430911
240.52756886232322,86.6787599056973
242.14647885035336,88.05526106830351
243.7653888383835,89.4317622309097
245.38429882641364,90.8082633935159
247.00320881444378,92.1847645561221
248.62211880247392,93.56126571872831
250.2410287905041,94.9377668813345
251.85993877853423,96.31426804394069
253.47884876656437,97.69076920654688
255.0977587545945,99.06727036915306
256.7166687426247,100.44377153175925
258.33557873065485,101.82027269436544
259.954488718685,103.19677385697165
261.5733987067152,104.57327501957785
263.19230869474535,105.94977618218405
264.8112186827755,107.32627734479026
266.4301286708057,108.70277850739646
268.04903865883585,110.07927967000266
269.667948646866,111.45578083260887
271.2868586348962,112.83228199521507
272.90576862292636,114.20878315782127
274.5246786109565,115.58528432042748
276.1435885989867,116.96178548303368
277.76249858701686,118.33828664563988
279.38140857504703,119.71478780824609
281.0003185630772,121.09128897085229
282.61922855110737,122.4677901334585
284.23813853913754,123.8442912960647
285.8570485271677,125.2207924586709
287.4759585151979,126.5972936212771
289.09486850322804,127.9737947838833
290.7137784912582,129.3502959464895
292.3326884792884,130.72679710909568
293.95159846731855,132.10329827170187
295.5705084553487,133.4797994343081
297.1894184433789,134.8563005969143
298.80832843140905,136.23280175952053
300.4272384194392,137.60930292212674
302.0461484074694,138.98580408473296
303.66505839549956,140.36230524733918
305.2839683835297,141.7388064099454
306.9028783715599,143.11530757255161
308.52178835959006,144.49180873515783
310.14069834762023,145.86830989776405
311.75960833565034,147.24481106037027
313.3785183236805,148.62131222297648
314.9974283117107,149.9978133855827
316.5731928887216,151.4235030424988
318.14895746573256,152.84919269941489
319.7247220427435,154.27488235633098
321.30048661975445,155.70057201324704
322.8762511967654,157.12626167016313
324.45201577377634,158.55195132707922
326.0277803507873,159.97764098399531
327.6035449277982,161.4033306409114
329.17930950480917,162.82902029782747
330.7550740818201,164.25470995474353
332.33083865883106,165.6803996116596
333.906603235842,167.10608926857566
335.48236781285294,168.53177892549172
337.0581323898639,169.95746858240778
338.63389696687483,171.38315823932385
340.2096615438858,172.8088478962399
341.7854261208967,174.23453755315597
343.36119069790766,175.66022721007204
344.9369552749186,177.0859168669881
346.51271985192955,178.51160652390416
348.0884844289405,179.93729618082023
349.66424900595143,181.3629858377363
351.2400135829624,182.78867549465235
352.8157781599733,184.21436515156842
354.39154273698426,185.64005480848448
355.9673073139952,187.06574446540054
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
