pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y,in_close,in_far
0,0,true,82.755673507,11.0040983481,2.125,290.0,0.2,,,,False,False
1,0,true,42.3055567106,17.2616325887,2.125,88.0,0.2,,,,False,False
2,0,true,216.286290772,12.0433049588,2.125,263.0,0.2,,,,False,False
3,0,true,328.067282839,241.83792236,2.125,356.0,0.2,,,,False,False
4,0,true,365.577127873,137.889401796,2.125,69.0,0.2,,,,False,False
0,1,true,75.7473925399,12.2884748063,7.125,259.614899699,0.2,,19.4966232993,22.5973029069,False,False
1,1,true,49.4304658171,17.225643368,7.125,89.7105909866,0.2,,482.091961804,15.0401909192,False,False
2,1,true,223.411288047,12.0370730351,7.125,89.9498858991,0.2,,477.273806123,11.815030588,False,False
3,1,true,328.283028728,234.716189515,7.125,1.73518858335,0.2,,334,46,False,False
4,1,true,368.426366049,131.358898997,7.125,23.5714943985,0.2,,376,114,False,False
0,2,true,68.7391115728,13.5728512645,7.125,259.614899699,0.2,,19.4966232993,22.5973029069,False,False
1,2,true,56.5553749236,17.1896541473,7.125,89.7105909866,0.2,,482.091961804,15.0401909192,False,False
2,2,true,230.536285321,12.0308411115,7.125,89.9498858991,0.2,,477.273806123,11.815030588,False,False
3,2,true,328.498774617,227.594456671,7.125,1.73518858335,0.2,,334,46,False,False
4,2,true,371.275604226,124.828396197,7.125,23.5714943985,0.2,,376,114,False,False
0,3,true,61.7308306058,14.8572277228,7.125,259.614899699,0.2,,19.4966232993,22.5973029069,False,False
1,3,true,63.6802840301,17.1536649267,7.125,89.7105909866,0.2,,482.091961804,15.0401909192,False,False
2,3,true,237.661282596,12.0246091878,7.125,89.9498858991,0.2,,477.273806123,11.815030588,False,False
3,3,true,328.714520506,220.472723826,7.125,1.73518858335,0.2,,334,46,False,False
4,3,true,374.124842402,118.297893398,7.125,23.5714943985,0.2,,376,114,False,False
0,4,true,54.7225496387,16.141604181,7.125,259.614899699,0.2,,19.4966232993,22.5973029069,False,False
1,4,true,70.8051931366,17.117675706,7.125,89.7105909866,0.2,,482.091961804,15.0401909192,False,False
2,4,true,244.78627987,12.0183772642,7.125,89.9498858991,0.2,,477.273806123,11.815030588,False,False
3,4,true,328.930266395,213.350990981,7.125,1.73518858335,0.2,,334,46,False,False
