x_pos,y_pos
,
307.81186172422895,46.594671117622795
308.97185648423243,48.375130933727746
310.1318512442359,50.1555907498327
311.2918460042394,51.93605056593765
312.4518407642429,53.7165103820426
313.6118355242464,55.49697019814755
314.77183028424986,57.2774300142525
315.93182504425334,59.05788983035745
317.09181980425683,60.838349646462405
318.2518145642603,62.618809462567356
319.4118093242638,64.3992692786723
320.5718040842673,66.17972909477726
321.73179884427077,67.96018891088221
322.89179360427426,69.74064872698716
324.05178836427774,71.52110854309211
325.2117831242812,73.30156835919706
326.3717778842847,75.08202817530201
327.5317726442882,76.86248799140697
328.6917674042917,78.64294780751192
329.85176216429517,80.42340762361687
331.01175692429865,82.20386743972182
332.17175168430214,83.98432725582677
333.3317464443056,85.76478707193172
334.4917412043091,87.54524688803667
335.6517359643126,89.32570670414162
336.8117307243161,91.10616652024657
337.97172548431956,92.88662633635153
339.13172024432305,94.66708615245648
340.29171500432653,96.44754596856143
341.45170976433,98.22800578466638
342.6117045243335,100.00846560077133
343.771699284337,101.78892541687628
344.9316940443405,103.56938523298123
346.09168880434396,105.34984504908618
347.25168356434745,107.13030486519114
348.41167832435093,108.91076468129609
349.5716730843544,110.69122449740104
350.7316678443579,112.47168431350599
351.8916626043614,114.25214412961094
353.05165736436487,116.03260394571589
354.21165212436836,117.81306376182084
355.37164688437184,119.5935235779258
356.5316416443753,121.37398339403074
357.6916364043788,123.1544432101357
358.8516311643823,124.93490302624065
360.0116259243858,126.7153628423456
361.17162068438927,128.49582265845055
362.33161544439275,130.2762824745555
363.49161020439624,132.05674229066045
364.6516049643997,133.8372021067654
365.8115997244032,135.61766192287035
366.9715944844067,137.3981217389753
368.1315892444102,139.17858155508026
369.29158400441366,140.9590413711852
370.45157876441715,142.73950118729016
371.61157352442063,144.5199610033951
372.7715682844241,146.30042081950006
373.9315630444276,148.080880635605
375.0915578044311,149.86134045170996
376.2515525644346,151.64180026781492
377.41154732443806,153.42226008391987
378.57154208444155,155.20271990002482
379.73153684444503,156.98317971612977
380.8915316044485,158.76363953223472
382.051526364452,160.54409934833967
383.2115211244555,162.32455916444462
384.371515884459,164.10501898054957
385.53151064446246,165.88547879665452
386.69150540446594,167.66593861275948
387.8515001644694,169.44639842886443
389.0114949244729,171.22685824496938
390.1714896844764,173.00731806107433
391.3314844444799,174.78777787717928
392.49147920448337,176.56823769328423
393.65147396448685,178.34869750938918
394.81146872449034,180.12915732549413
395.9714634844938,181.90961714159909
397.1314582444973,183.69007695770404
398.2914530045008,185.470536773809
399.4514477645043,187.25099658991394
400.61144252450777,189.0314564060189
401.77143728451125,190.81191622212384
402.93143204451474,192.5923760382288
404.0914268045182,194.37283585433374
405.2514215645217,196.1532956704387
406.4114163245252,197.93375548654365
407.5714110845287,199.7142153026486
408.73140584453216,201.49467511875355
409.89140060453565,203.2751349348585
411.05139536453913,205.05559475096345
412.2113901245426,206.8360545670684
413.3713848845461,208.61651438317335
414.5313796445496,210.3969741992783
415.6913744045531,212.17743401538326
416.85136916455656,213.9578938314882
418.01136392456,215.7383536475932
419.1713586845635,217.51881346369814
420.3313534445669,219.29927327980312
421.4913482045704,221.07973309590807
422.6513429645738,222.86019291201305
423.8113377245773,224.640652728118
424.9713324845807,226.42111254422298
422.84665951375086,226.4583921234183
420.721986542921,226.4956717026136
418.59731357209114,226.53295128180892
416.4726406012613,226.57023086100423
414.3479676304314,226.60751044019955
412.22329465960155,226.64479001939486
410.0986216887717,226.68206959859018
407.9739487179418,226.7193491777855
405.84927574711196,226.7566287569808
403.7246027762821,226.79390833617612
401.59992980545223,226.83118791537143
399.47525683462237,226.86846749456674
397.3505838637925,226.90574707376206
395.22591089296264,226.94302665295737
393.1012379221328,226.98030623215269
