pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y
0,0,true,27.8046009249,2.5,2.125,347.0,0.2,,,
1,0,true,42.2718109244,19.898345396,2.125,225.0,0.2,,,
2,0,true,105.499771546,256.782170558,2.125,41.0,0.2,,,
3,0,true,378.16009583,91.5007248072,2.125,139.0,0.2,,,
4,0,true,445.978401903,77.9868350153,2.125,311.0,0.2,,,
0,1,true,20.9456605583,4.42887585079,7.125,254.292919132,0.2,,10.6627190191,7.32065162811
1,1,true,49.3958837098,19.7834021534,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,1,true,98.3747743001,256.788435702,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,1,true,372.165603606,95.3519178663,7.125,237.281069615,0.2,,298,143
4,1,true,439.328004045,80.5437537321,7.125,248.969443681,0.2,,48,231
0,2,true,14.0867201917,6.35775170159,7.125,254.292919132,0.2,,10.6627190191,7.32065162811
1,2,true,56.5199564951,19.6684589108,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,2,true,91.2497770547,256.794700846,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,2,true,366.171111382,99.2031109254,7.125,237.281069615,0.2,,298,143
4,2,true,432.677606186,83.100672449,7.125,248.969443681,0.2,,48,231
0,3,true,12.0410713105,6.93303046411,2.125,254.292919132,0.2,,10.6627190191,7.32065162811
1,3,true,63.6440292805,19.5535156682,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,3,true,84.1247798092,256.800965989,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,3,true,360.176619158,103.054303984,7.125,237.281069615,0.2,,298,143
4,3,true,426.027208328,85.6575911658,7.125,248.969443681,0.2,,48,231
0,4,true,12.2645935233,14.0545234832,7.125,178.202248273,0.2,,19.947714966,258.841361511
1,4,true,70.7681020658,19.4385724255,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,4,true,76.9997825637,256.807231133,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,4,true,354.182126934,106.905497044,7.125,237.281069615,0.2,,298,143
4,4,true,419.376810469,88.2145098827,7.125,248.969443681,0.2,,48,231
0,5,true,12.4881157362,21.1760165022,7.125,178.202248273,0.2,,19.947714966,258.841361511
1,5,true,77.8921748512,19.3236291829,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,5,true,69.8747853182,256.813496277,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,5,true,348.187634711,110.756690103,7.125,237.281069615,0.2,,298,143
4,5,true,412.726412611,90.7714285995,7.125,248.969443681,0.2,,48,231
0,6,true,12.7116379491,28.2975095213,7.125,178.202248273,0.2,,19.947714966,258.841361511
1,6,true,85.0162476365,19.2086859403,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,6,true,62.7497880728,256.81976142,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,6,true,342.193142487,114.607883162,7.125,237.281069615,0.2,,298,143
4,6,true,406.076014752,93.3283473164,7.125,248.969443681,0.2,,48,231
0,7,true,12.935160162,35.4190025403,7.125,178.202248273,0.2,,19.947714966,258.841361511
1,7,true,92.1403204219,19.0937426977,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,7,true,55.6247908273,256.826026564,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,7,true,336.198650263,118.459076221,7.125,237.281069615,0.2,,298,143
4,7,true,399.425616894,95.8852660332,7.125,248.969443681,0.2,,48,231
0,8,true,13.1586823748,42.5404955593,7.125,178.202248273,0.2,,19.947714966,258.841361511
1,8,true,99.2643932072,18.9787994551,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,8,true,48.4997935818,256.832291708,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,8,true,330.204158039,122.31026928,7.125,237.281069615,0.2,,298,143
4,8,true,392.775219036,98.4421847501,7.125,248.969443681,0.2,,48,231
0,9,true,13.3822045877,49.6619885784,7.125,178.202248273,0.2,,19.947714966,258.841361511
1,9,true,106.388465993,18.8638562124,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,9,true,41.3747963364,256.838556851,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,9,true,324.209665815,126.161462339,7.125,237.281069615,0.2,,298,143
4,9,true,386.124821177,100.999103467,7.125,248.969443681,0.2,,48,231
0,10,true,13.6057268006,56.7834815974,7.125,178.202248273,0.2,,19.947714966,258.841361511
1,10,true,113.512538778,18.7489129698,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,10,true,34.2497990909,256.844821995,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,10,true,318.215173591,130.012655398,7.125,237.281069615,0.2,,298,143
4,10,true,379.474423319,103.556022184,7.125,248.969443681,0.2,,48,231
0,11,true,13.6057268006,56.7834815974,0,178.202248273,1.0,,13.6057268006,56.7834815974
1,11,true,120.636611563,18.6339697272,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,11,true,27.1248018454,256.851087138,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,11,true,312.220681368,133.863848457,7.125,237.281069615,0.2,,298,143
4,11,true,372.82402546,106.112940901,7.125,248.969443681,0.2,,48,231
0,12,true,13.6057268006,56.7834815974,0,178.202248273,1.0,,13.6057268006,56.7834815974
1,12,true,127.760684349,18.5190264846,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,12,true,19.9998045999,256.857352282,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,12,true,306.226189144,137.715041516,7.125,237.281069615,0.2,,298,143
4,12,true,366.173627602,108.669859617,7.125,248.969443681,0.2,,48,231
0,13,true,13.6057268006,56.7834815974,0,178.202248273,1.0,,13.6057268006,56.7834815974
1,13,true,134.884757134,18.4040832419,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,13,true,12.8748073545,256.863617426,7.125,269.94961876,0.2,,8.65462802698,256.867328309
3,13,true,300.23169692,141.566234575,7.125,237.281069615,0.2,,298,143
4,13,true,359.523229743,111.226778334,7.125,248.969443681,0.2,,48,231
0,14,true,13.6057268006,56.7834815974,0,178.202248273,1.0,,13.6057268006,56.7834815974
1,14,true,142.008829919,18.2891399993,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,14,true,10.749808176,256.865485977,2.125,269.94961876,0.2,,8.65462802698,256.867328309
3,14,true,298.443865906,142.714836014,2.125,237.281069615,0.2,,298,143
4,14,true,352.872831885,113.783697051,7.125,248.969443681,0.2,,48,231
0,15,true,13.9968977351,63.8977356202,7.125,176.852811515,0.2,,25.3942368426,271.181964666
1,15,true,149.132902705,18.1741967567,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,15,true,11.0775896097,249.748029667,7.125,2.63678927637,0.2,,21.8731544369,15.3327971098
3,15,true,300.371763795,135.8556207,7.125,15.6989116875,0.2,,329,34
4,15,true,346.222434026,116.340615768,7.125,248.969443681,0.2,,48,231
0,16,true,14.3880686697,71.0119896429,7.125,176.852811515,0.2,,25.3942368426,271.181964666
1,16,true,156.25697549,18.0592535141,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,16,true,11.4053710434,242.630573356,7.125,2.63678927637,0.2,,21.8731544369,15.3327971098
3,16,true,302.299661685,128.996405386,7.125,15.6989116875,0.2,,329,34
4,16,true,339.572036168,118.897534485,7.125,248.969443681,0.2,,48,231
0,17,true,14.3880686697,71.0119896429,0,176.852811515,1.0,,14.3880686697,71.0119896429
1,17,true,163.381048275,17.9443102715,7.125,89.0756423325,0.2,,478.06991064,12.8669676689
2,17,true,11.733152477,235.513117046,7.125,2.63678927637,0.2,,21.8731544369,15.3327971098
3,17,true,304.227559575,122.137190071,7.125,15.6989116875,0.2,,329,34
4,17,true,332.92163831,121.454453202,7.125,248.969443681,0.2,,48,231
0,18,true,14.3880686697,71.0119896429,0,176.852811515,1.0,,14.3880686697,71.0119896429
