pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y
0,0,true,455.179978148,12.2856133914,2.125,215.0,0.2,,,
1,0,true,478.668932881,265.748445309,2.125,64.0,0.2,,,
2,0,true,447.723762239,12.7095868205,2.125,10.0,0.2,,,
3,0,true,324.04874662,252.632267291,2.125,216.0,0.2,,,
4,0,true,305.581828221,7.13642027887,2.125,154.0,0.2,,,
0,1,true,461.139003183,16.1914610115,7.125,123.242868869,0.2,,477.410682383,26.85674587
1,1,true,471.546589342,265.553900934,7.125,271.564625564,0.2,,3.39571149108,252.766519959
2,1,true,440.600152807,12.5688258108,7.125,271.132005122,0.2,,7.50496813363,4.01095692828
3,1,true,317.768857102,249.266466846,7.125,298.189746718,0.2,,43,102
4,1,true,312.322290169,9.44548886324,7.125,108.909834356,0.2,,384,34
0,2,true,467.098028218,20.0973086316,7.125,123.242868869,0.2,,477.410682383,26.85674587
1,2,true,464.424245803,265.359356558,7.125,271.564625564,0.2,,3.39571149108,252.766519959
2,2,true,433.476543375,12.4280648011,7.125,271.132005122,0.2,,7.50496813363,4.01095692828
3,2,true,311.488967583,245.900666401,7.125,298.189746718,0.2,,43,102
4,2,true,319.062752117,11.7545574476,7.125,108.909834356,0.2,,384,34
0,3,true,473.057053253,24.0031562516,7.125,123.242868869,0.2,,477.410682383,26.85674587
1,3,true,457.301902264,265.164812182,7.125,271.564625564,0.2,,3.39571149108,252.766519959
2,3,true,426.352933943,12.2873037915,7.125,271.132005122,0.2,,7.50496813363,4.01095692828
3,3,true,305.209078065,242.534865955,7.125,298.189746718,0.2,,43,102
4,3,true,325.803214065,14.063626032,7.125,108.909834356,0.2,,384,34
0,4,true,474.834306334,25.1680581734,2.125,123.242868869,0.2,,477.410682383,26.85674587
1,4,true,450.179558726,264.970267806,7.125,271.564625564,0.2,,3.39571149108,252.766519959
2,4,true,419.229324511,12.1465427818,7.125,271.132005122,0.2,,7.50496813363,4.01095692828
3,4,true,298.929188547,239.16906551,7.125,298.189746718,0.2,,43,102
4,4,true,332.543676013,16.3726946163,7.125,108.909834356,0.2,,384,34
0,5,true,476.611559414,26.3329600952,2.125,123.242868869,0.2,,477.410682383,26.85674587
