pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y
0,0,true,421.815119121,18.1789662108,2.125,184.0,0.2,,,
1,0,true,440.179751301,23.7973919592,2.125,40.0,0.2,,,
2,0,true,475.672741653,57.8157063469,2.125,254.0,0.2,,,
3,0,true,251.908751172,150.553037975,2.125,125.0,0.2,,,
4,0,true,292.34345376,75.8277020598,2.125,84.0,0.2,,,
0,1,true,414.69032092,18.2325907725,7.125,269.568773324,0.2,,47,21
1,1,true,446.978901281,21.6673251635,7.125,72.6050465134,0.2,,481.441684372,10.8706770281
2,1,true,475.809076462,64.9394018639,7.125,178.903594955,0.2,,479.717747092,269.173225384
3,1,true,258.875068295,149.057694954,7.125,77.8851074752,0.2,,343,131
4,1,true,286.062636829,79.1917715718,7.125,241.826044618,0.2,,180,136
0,2,true,407.565522719,18.2862153341,7.125,269.568773324,0.2,,47,21
1,2,true,453.77805126,19.5372583678,7.125,72.6050465134,0.2,,481.441684372,10.8706770281
2,2,true,475.945411272,72.063097381,7.125,178.903594955,0.2,,479.717747092,269.173225384
3,2,true,265.841385417,147.562351933,7.125,77.8851074752,0.2,,343,131
4,2,true,279.781819898,82.5558410838,7.125,241.826044618,0.2,,180,136
0,3,true,400.440724518,18.3398398958,7.125,269.568773324,0.2,,47,21
1,3,true,460.57720124,17.4071915721,7.125,72.6050465134,0.2,,481.441684372,10.8706770281
2,3,true,476.081746081,79.1867928981,7.125,178.903594955,0.2,,479.717747092,269.173225384
3,3,true,272.807702539,146.067008911,7.125,77.8851074752,0.2,,343,131
4,3,true,273.501002968,85.9199105958,7.125,241.826044618,0.2,,180,136
0,4,true,393.315926317,18.3934644575,7.125,269.568773324,0.2,,47,21
1,4,true,467.37635122,15.2771247764,7.125,72.6050465134,0.2,,481.441684372,10.8706770281
2,4,true,476.218080891,86.3104884151,7.125,178.903594955,0.2,,479.717747092,269.173225384
3,4,true,279.774019662,144.57166589,7.125,77.8851074752,0.2,,343,131
4,4,true,267.220186037,89.2839801078,7.125,241.826044618,0.2,,180,136
0,5,true,386.191128116,18.4470890191,7.125,269.568773324,0.2,,47,21
1,5,true,474.175501199,13.1470579807,7.125,72.6050465134,0.2,,481.441684372,10.8706770281
