pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y
0,0,true,358.44354412,147.869197356,2.125,188.0,0.2,,,
1,0,true,128.001926523,228.234440424,2.125,249.0,0.2,,,
2,0,true,222.028575832,146.14613954,2.125,343.0,0.2,,,
3,0,true,402.610798237,268.092879728,2.125,210.0,0.2,,,
4,0,true,80.692108839,17.804233261,2.125,45.0,0.2,,,
0,1,true,365.314412789,149.755142403,7.125,105.348773507,0.2,,450,173
1,1,true,133.172540162,223.332361314,7.125,46.5271240798,0.2,,316,50
2,1,true,222.907239147,139.075526004,7.125,7.08381561721,0.2,,230,82
3,1,true,395.487219638,268.235192572,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,1,true,73.6058687365,17.0620565916,7.125,275.979069226,0.2,,6.48393092266,10.0320469484
0,2,true,372.185281459,151.641087451,7.125,105.348773507,0.2,,450,173
1,2,true,138.343153801,218.430282205,7.125,46.5271240798,0.2,,316,50
2,2,true,223.785902462,132.004912468,7.125,7.08381561721,0.2,,230,82
3,2,true,388.363641039,268.377505415,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,2,true,66.5196286339,16.3198799221,7.125,275.979069226,0.2,,6.48393092266,10.0320469484
0,3,true,379.056150129,153.527032498,7.125,105.348773507,0.2,,450,173
1,3,true,143.51376744,213.528203096,7.125,46.5271240798,0.2,,316,50
2,3,true,224.664565777,124.934298932,7.125,7.08381561721,0.2,,230,82
3,3,true,381.24006244,268.519818258,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,3,true,59.4333885313,15.5777032526,7.125,275.979069226,0.2,,6.48393092266,10.0320469484
0,4,true,385.927018799,155.412977546,7.125,105.348773507,0.2,,450,173
1,4,true,148.684381079,208.626123986,7.125,46.5271240798,0.2,,316,50
2,4,true,225.543229093,117.863685396,7.125,7.08381561721,0.2,,230,82
3,4,true,374.116483841,268.662131102,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,4,true,52.3471484288,14.8355265832,7.125,275.979069226,0.2,,6.48393092266,10.0320469484
0,5,true,392.797887469,157.298922593,7.125,105.348773507,0.2,,450,173
1,5,true,153.854994718,203.724044877,7.125,46.5271240798,0.2,,316,50
2,5,true,226.421892408,110.793071859,7.125,7.08381561721,0.2,,230,82
3,5,true,366.992905242,268.804443945,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,5,true,45.2609083262,14.0933499137,7.125,275.979069226,0.2,,6.48393092266,10.0320469484
0,6,true,399.668756139,159.184867641,7.125,105.348773507,0.2,,450,173
1,6,true,159.025608357,198.821965767,7.125,46.5271240798,0.2,,316,50
2,6,true,227.300555723,103.722458323,7.125,7.08381561721,0.2,,230,82
3,6,true,359.869326643,268.946756789,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,6,true,38.1746682236,13.3511732442,7.125,275.979069226,0.2,,6.48393092266,10.0320469484
0,7,true,406.539624808,161.070812688,7.125,105.348773507,0.2,,450,173
1,7,true,164.196221997,193.919886658,7.125,46.5271240798,0.2,,316,50
2,7,true,228.179219038,96.6518447869,7.125,7.08381561721,0.2,,230,82
3,7,true,352.745748044,269.089069632,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,7,true,31.088428121,12.6089965747,7.125,275.979069226,0.2,,6.48393092266,10.0320469484
0,8,true,413.410493478,162.956757736,7.125,105.348773507,0.2,,450,173
1,8,true,169.366835636,189.017807548,7.125,46.5271240798,0.2,,316,50
2,8,true,229.057882353,89.5812312507,7.125,7.08381561721,0.2,,230,82
3,8,true,345.622169445,269.231382475,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,8,true,24.0021880185,11.8668199053,7.125,275.979069226,0.2,,6.48393092266,10.0320469484
0,9,true,420.281362148,164.842702783,7.125,105.348773507,0.2,,450,173
1,9,true,174.537449275,184.115728439,7.125,46.5271240798,0.2,,316,50
2,9,true,229.936545669,82.5106177145,7.125,7.08381561721,0.2,,230,82
3,9,true,338.498590847,269.373695319,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,9,true,16.9159479159,11.1246432358,7.125,275.979069226,0.2,,6.48393092266,10.0320469484
0,10,true,427.152230818,166.728647831,7.125,105.348773507,0.2,,450,173
1,10,true,179.708062914,179.213649329,7.125,46.5271240798,0.2,,316,50
2,10,true,236.183797853,85.9366161305,7.125,118.74040116,0.2,,446,201
3,10,true,331.375012248,269.516008162,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,10,true,9.82970781332,10.3824665663,7.125,275.979069226,0.2,,6.48393092266,10.0320469484
0,11,true,434.023099488,168.614592878,7.125,105.348773507,0.2,,450,173
1,11,true,184.878676553,174.31157022,7.125,46.5271240798,0.2,,316,50
2,11,true,242.431050037,89.3626145465,7.125,118.74040116,0.2,,446,201
3,11,true,324.251433649,269.658321005,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,11,true,7.71626778273,10.1611156298,2.125,275.979069226,0.2,,6.48393092266,10.0320469484
0,12,true,440.893968157,170.500537926,7.125,105.348773507,0.2,,450,173
1,12,true,190.049290192,169.40949111,7.125,46.5271240798,0.2,,316,50
2,12,true,248.678302221,92.7886129625,7.125,118.74040116,0.2,,446,201
3,12,true,317.12785505,269.800633849,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,12,true,7.70391830267,17.2861049274,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,13,true,447.764836827,172.386482973,7.125,105.348773507,0.2,,450,173
1,13,true,195.219903831,164.507412001,7.125,46.5271240798,0.2,,316,50
2,13,true,254.925554406,96.2146113785,7.125,118.74040116,0.2,,446,201
3,13,true,310.004276451,269.942946692,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,13,true,7.6915688226,24.4110942249,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,14,true,449.814043273,172.948957812,2.125,105.348773507,0.2,,450,173
1,14,true,200.39051747,159.605332892,7.125,46.5271240798,0.2,,316,50
2,14,true,261.17280659,99.6406097945,7.125,118.74040116,0.2,,446,201
3,14,true,302.880697852,270.085259536,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,14,true,7.67921934254,31.5360835225,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,15,true,443.000012094,175.030929017,7.125,253.00989867,0.2,,214,245
1,15,true,205.561131109,154.703253782,7.125,46.5271240798,0.2,,316,50
2,15,true,267.420058774,103.06660821,7.125,118.74040116,0.2,,446,201
3,15,true,295.757119253,270.227572379,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,15,true,7.66686986248,38.6610728201,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,16,true,436.185980916,177.112900223,7.125,253.00989867,0.2,,214,245
1,16,true,210.731744748,149.801174673,7.125,46.5271240798,0.2,,316,50
2,16,true,273.667310958,106.492606626,7.125,118.74040116,0.2,,446,201
3,16,true,288.633540654,270.369885222,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,16,true,7.65452038242,45.7860621176,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,17,true,429.371949737,179.194871428,7.125,253.00989867,0.2,,214,245
1,17,true,215.902358387,144.899095563,7.125,46.5271240798,0.2,,316,50
2,17,true,279.914563143,109.918605042,7.125,118.74040116,0.2,,446,201
3,17,true,281.509962055,270.512198066,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,17,true,7.64217090235,52.9110514152,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,18,true,422.557918559,181.276842633,7.125,253.00989867,0.2,,214,245
1,18,true,221.072972026,139.997016454,7.125,46.5271240798,0.2,,316,50
2,18,true,286.161815327,113.344603458,7.125,118.74040116,0.2,,446,201
3,18,true,274.386383457,270.654510909,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,18,true,7.62982142229,60.0360407127,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,19,true,415.743887381,183.358813839,7.125,253.00989867,0.2,,214,245
1,19,true,226.243585666,135.094937344,7.125,46.5271240798,0.2,,316,50
2,19,true,286.161815327,113.344603458,0,118.74040116,1.0,,286.161815327,113.344603458
3,19,true,267.262804858,270.796823753,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,19,true,7.61747194223,67.1610300103,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,20,true,409.4753684,179.971883844,7.125,298.382700731,0.2,,286.161815327,113.344603458
1,20,true,231.414199305,130.192858235,7.125,46.5271240798,0.2,,316,50
2,20,true,286.161815327,113.344603458,0,118.74040116,1.0,,286.161815327,113.344603458
3,20,true,260.139226259,270.939136596,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,20,true,7.60512246216,74.2860193079,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,21,true,403.20684942,176.584953849,7.125,298.382700731,0.2,,286.161815327,113.344603458
1,21,true,236.584812944,125.290779125,7.125,46.5271240798,0.2,,316,50
2,21,true,286.161815327,113.344603458,0,118.74040116,1.0,,286.161815327,113.344603458
3,21,true,253.01564766,271.081449439,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,21,true,7.5927729821,81.4110086054,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,22,true,396.938330439,173.198023853,7.125,298.382700731,0.2,,286.161815327,113.344603458
1,22,true,241.755426583,120.388700016,7.125,46.5271240798,0.2,,316,50
2,22,true,286.161815327,113.344603458,0,118.74040116,1.0,,286.161815327,113.344603458
3,22,true,245.892069061,271.223762283,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,22,true,7.58042350204,88.535997903,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,23,true,390.669811459,169.811093858,7.125,298.382700731,0.2,,286.161815327,113.344603458
1,23,true,246.926040222,115.486620906,7.125,46.5271240798,0.2,,316,50
2,23,true,286.161815327,113.344603458,0,118.74040116,1.0,,286.161815327,113.344603458
3,23,true,238.768490462,271.366075126,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,23,true,7.56807402197,95.6609872005,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,24,true,384.401292478,166.424163863,7.125,298.382700731,0.2,,286.161815327,113.344603458
1,24,true,252.096653861,110.584541797,7.125,46.5271240798,0.2,,316,50
2,24,true,286.161815327,113.344603458,0,118.74040116,1.0,,286.161815327,113.344603458
3,24,true,231.644911863,271.508387969,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,24,true,7.55572454191,102.785976498,7.125,180.099308553,0.2,,7.28574095148,258.552064018
0,25,true,378.132773498,163.037233868,7.125,298.382700731,0.2,,286.161815327,113.344603458
1,25,true,257.2672675,105.682462687,7.125,46.5271240798,0.2,,316,50
2,25,true,286.161815327,113.344603458,0,118.74040116,1.0,,286.161815327,113.344603458
3,25,true,224.521333264,271.650700813,7.125,268.855513325,0.2,,20.4706450817,275.72716789
4,25,true,7.54337506185,109.910965796,7.125,180.099308553,0.2,,7.28574095148,258.552064018
