pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y
0,0,true,188.691549114,11.38100925,2.125,160.0,0.2,,,
1,0,true,465.985814833,84.981910844,2.125,32.0,0.2,,,
2,0,true,429.931579909,270.57324626,2.125,222.0,0.2,,,
3,0,true,85.9343276291,227.007663956,2.125,156.0,0.2,,,
4,0,true,371.198217939,129.090544616,2.125,126.0,0.2,,,
0,1,true,181.596318363,12.0316440035,7.125,264.760613229,0.2,,19.634835297,26.8835597896
1,1,true,465.703722267,77.8624973299,7.125,357.730955931,0.2,,463.252248162,15.9925298181
2,1,true,436.269764342,267.318550716,7.125,62.8192309519,0.2,,461.20200514,254.515696229
3,1,true,92.2862252255,223.77981298,7.125,63.0616372844,0.2,,450,42
4,1,true,364.383856823,127.009653561,7.125,286.981019111,0.2,,86,42
0,2,true,174.501087611,12.682278757,7.125,264.760613229,0.2,,19.634835297,26.8835597896
1,2,true,465.421629702,70.7430838159,7.125,357.730955931,0.2,,463.252248162,15.9925298181
2,2,true,442.607948776,264.063855172,7.125,62.8192309519,0.2,,461.20200514,254.515696229
3,2,true,98.6381228219,220.551962003,7.125,63.0616372844,0.2,,450,42
4,2,true,357.569495707,124.928762505,7.125,286.981019111,0.2,,86,42
0,3,true,167.40585686,13.3329135104,7.125,264.760613229,0.2,,19.634835297,26.8835597896
1,3,true,465.139537136,63.6236703018,7.125,357.730955931,0.2,,463.252248162,15.9925298181
2,3,true,448.94613321,260.809159629,7.125,62.8192309519,0.2,,461.20200514,254.515696229
3,3,true,104.990020418,217.324111027,7.125,63.0616372844,0.2,,450,42
4,3,true,350.755134592,122.84787145,7.125,286.981019111,0.2,,86,42
0,4,true,160.310626108,13.9835482639,7.125,264.760613229,0.2,,19.634835297,26.8835597896
1,4,true,464.85744457,56.5042567877,7.125,357.730955931,0.2,,463.252248162,15.9925298181
2,4,true,455.284317644,257.554464085,7.125,62.8192309519,0.2,,461.20200514,254.515696229
3,4,true,111.341918015,214.096260051,7.125,63.0616372844,0.2,,450,42
4,4,true,343.940773476,120.766980394,7.125,286.981019111,0.2,,86,42
0,5,true,153.215395357,14.6341830174,7.125,264.760613229,0.2,,19.634835297,26.8835597896
1,5,true,464.575352005,49.3848432736,7.125,357.730955931,0.2,,463.252248162,15.9925298181
2,5,true,457.174653352,256.583765414,2.125,62.8192309519,0.2,,461.20200514,254.515696229
3,5,true,117.693815611,210.868409074,7.125,63.0616372844,0.2,,450,42
4,5,true,337.12641236,118.686089338,7.125,286.981019111,0.2,,86,42
