pid,tick,latency
5618-468c5987-ad56-4ca1-a399-46cfaf7becb3,1640,16.5
6066-b362d434-da4b-4e7c-91b2-b73f7a899c9f,1640,20
3627-47f212f2-dc80-46e4-8f04-9a336ec46192,1640,42
1348-87304e42-1ca9-4731-b585-16f4934a24fa,0,11
5751-abf41fa8-c334-4637-b3c0-957edc49e9c0,0,14
5618-468c5987-ad56-4ca1-a399-46cfaf7becb3,0,17
6066-b362d434-da4b-4e7c-91b2-b73f7a899c9f,0,19.5
3627-47f212f2-dc80-46e4-8f04-9a336ec46192,0,42
1348-87304e42-1ca9-4731-b585-16f4934a24fa,1,12
5751-abf41fa8-c334-4637-b3c0-957edc49e9c0,1,15
5618-468c5987-ad56-4ca1-a399-46cfaf7becb3,1,16.5
6066-b362d434-da4b-4e7c-91b2-b73f7a899c9f,1,20
3627-47f212f2-dc80-46e4-8f04-9a336ec46192,1,47.5
5751-abf41fa8-c334-4637-b3c0-957edc49e9c0,2,12
1348-87304e42-1ca9-4731-b585-16f4934a24fa,2,14.5
5618-468c5987-ad56-4ca1-a399-46cfaf7becb3,2,17.5
6066-b362d434-da4b-4e7c-91b2-b73f7a899c9f,2,21
3627-47f212f2-dc80-46e4-8f04-9a336ec46192,2,45.5
1348-87304e42-1ca9-4731-b585-16f4934a24fa,3,11
5751-abf41fa8-c334-4637-b3c0-957edc49e9c0,3,14
6066-b362d434-da4b-4e7c-91b2-b73f7a899c9f,3,20
5618-468c5987-ad56-4ca1-a399-46cfaf7becb3,3,20.5
3627-47f212f2-dc80-46e4-8f04-9a336ec46192,3,44.5
5751-abf41fa8-c334-4637-b3c0-957edc49e9c0,4,13
1348-87304e42-1ca9-4731-b585-16f4934a24fa,4,14
5618-468c5987-ad56-4ca1-a399-46cfaf7becb3,4,17.5
6066-b362d434-da4b-4e7c-91b2-b73f7a899c9f,4,19.5
3627-47f212f2-dc80-46e4-8f04-9a336ec46192,4,42
5751-abf41fa8-c334-4637-b3c0-957edc49e9c0,5,10
1348-87304e42-1ca9-4731-b585-16f4934a24fa,5,16
5618-468c5987-ad56-4ca1-a399-46cfaf7becb3,5,19.5
6066-b362d434-da4b-4e7c-91b2-b73f7a899c9f,5,20
3627-47f212f2-dc80-46e4-8f04-9a336ec46192,5,44
1348-87304e42-1ca9-4731-b585-16f4934a24fa,6,12.5
5751-abf41fa8-c334-4637-b3c0-957edc49e9c0,6,14.5
5618-468c5987-ad56-4ca1-a399-46cfaf7becb3,6,19
6066-b362d434-da4b-4e7c-91b2-b73f7a899c9f,6,20
