pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,goal_x,goal_y
0,0,true,292.219988282,13.1659987545,2.125,31.0,0.0,0.0,,
1,0,true,65.4341412555,12.7321667799,2.125,340.0,0.0,0.0,,
2,0,true,265.096421129,223.543284064,2.125,343.0,0.0,0.0,,
0,1,true,292.219988282,6.04099875452,7.125,0.0,0.0,0.0,292.219988282,2.5
1,1,true,65.4341412555,5.60716677992,7.125,5.68434188608e-14,0.0,0.0,65.4341412555,2.5
2,1,true,265.096421129,230.668284064,7.125,180.0,0.0,0.0,265.096421129,277.5
0,2,true,285.095351887,5.96901793736,7.125,270.578844517,0.1,0.0015625,5.69575349897,3.14621965113
1,2,true,58.3098697405,5.70905093072,7.125,269.180669362,0.1,0.0015625,4.70587298799,6.47564126588
2,2,true,265.096421129,237.793284064,7.125,180.0,0.0,0.0,265.096421129,277.5
0,3,true,277.970371449,5.95232197908,7.125,270.134260887,0.1,0.003125,4.15724295073,5.31069599725
1,3,true,51.1863588678,5.85471439977,7.125,268.828563721,0.1,0.003125,7.36568221186,6.75077139918
2,3,true,265.096421129,244.918284064,7.125,180.0,0.0,0.0,265.096421129,277.5
0,4,true,270.845387201,5.93734005659,7.125,270.120477412,0.1,0.0046875,6.85120927337,5.38223141696
1,4,true,44.0621372062,5.96002687556,7.125,269.153097527,0.1,0.0046875,5.66921712167,6.52756304428
2,4,true,265.096421129,252.043284064,7.125,180.0,0.0,0.0,265.096421129,277.5
0,5,true,263.720643854,5.87686490452,7.125,270.486317556,0.1,0.00625,3.14861891643,3.66511746806
1,5,true,36.9420014164,5.69679440294,7.125,272.117269167,0.1,0.00625,5.18751740076,4.52282643507
2,5,true,265.096421129,259.168284064,7.125,180.0,0.0,0.0,265.096421129,277.5
0,6,true,256.595707178,5.90690435204,7.125,269.758436679,0.1,0.0078125,7.46081427967,6.95728204394
1,6,true,29.842458433,5.09503496069,7.125,274.844827754,0.1,0.0078125,5.82641799265,3.05942800199
2,6,true,265.096421129,266.293284064,7.125,180.0,0.0,0.0,265.096421129,277.5
0,7,true,249.470843991,5.95105817768,7.125,269.644934168,0.1,0.009375,4.30053753122,7.47041464519
1,7,true,22.7484027105,4.43171120439,7.125,275.34186213,0.1,0.009375,3.27250052159,2.61063323399
2,7,true,265.096421129,273.418284064,7.125,180.0,0.0,0.0,265.096421129,277.5
0,8,true,242.345883607,5.9272984977,7.125,270.191064128,0.1,0.0109375,3.11888121609,5.12954570839
1,8,true,15.6306065457,4.11139455443,7.125,272.576698939,0.1,0.0109375,4.65528898302,3.61748086648
2,8,true,257.97216476,273.521221837,7.125,269.172195773,0.1,0.0015625,7.3048554185,277.143092406
0,9,true,235.220900665,5.94288937635,7.125,269.874625648,0.1,0.0125,7.26793204271,6.44169577386
1,9,true,8.53903566187,3.42201265724,7.125,275.552359679,0.1,0.0125,5.26681838858,3.10391566732
2,9,true,250.847189261,273.50253636,7.125,270.15025968,0.1,0.003125,6.59891860358,272.861987416
0,10,true,228.095901241,5.94575508302,7.125,269.976955382,0.1,0.0140625,6.99483160997,6.03468292302
1,10,true,8.47315865993,10.5467081048,7.125,180.52975831,0.1,0.0140625,6.03944314854,273.756649575
2,10,true,243.722868896,273.600945336,7.125,269.208617783,0.1,0.0046875,5.92805191164,276.885629814
0,11,true,220.97093958,5.96912873545,7.125,269.812040135,0.1,0.015625,4.08032256302,6.68064497061
1,11,true,8.3413751845,17.6704892718,7.125,181.059798952,0.1,0.015625,3.55497433686,276.407573749
2,11,true,236.597931525,273.571071269,7.125,270.240233398,0.1,0.00625,7.19351777698,272.609204179
0,12,true,213.84595527,5.98408171123,7.125,269.879755364,0.1,0.0171875,7.25862525808,6.4176399072
1,12,true,8.21368552989,24.7943449941,7.125,181.026872979,0.1,0.0171875,3.70989029276,276.062841017
2,12,true,229.472934821,273.564217781,7.125,270.055112421,0.1,0.0078125,4.75914660363,273.348067051
0,13,true,206.721727972,5.87915125447,7.125,270.843830128,0.1,0.01875,3.35821007406,2.88387528587
1,13,true,8.16803563598,31.9191987531,7.125,180.367096723,0.1,0.01875,6.61809873305,273.827181982
2,13,true,222.348018797,273.59881041,7.125,269.721821835,0.1,0.009375,2.72529595357,274.665114537
0,14,true,199.596800724,5.91134916525,7.125,269.741079203,0.1,0.0203125,4.71783055598,6.79201720244
1,14,true,8.03344895698,39.0429275117,7.125,181.082344889,0.1,0.0203125,3.55560001094,276.05733006
2,14,true,215.223033337,273.613204892,7.125,269.884246507,0.1,0.0109375,6.5940639805,274.03469431
0,15,true,192.472652474,5.80118239552,7.125,270.885942805,0.1,0.021875,4.06922515055,2.88773979621
1,15,true,7.96610271486,46.1676092228,7.125,180.54157374,0.1,0.021875,5.80117674262,275.199073973
2,15,true,208.098156859,273.655159352,7.125,269.662620723,0.1,0.0125,5.63621686217,274.847345808
0,16,true,185.347665991,5.81506121995,7.125,269.888393184,0.1,0.0234375,4.81249185379,6.16672728852
1,16,true,7.84547842333,53.2915880815,7.125,180.97004814,0.1,0.0234375,4.12857873918,272.808854761
2,16,true,200.973320408,273.703434959,7.125,269.611788113,0.1,0.0140625,7.46230480685,275.014603544
0,17,true,178.222746747,5.78113830085,7.125,270.272792623,0.1,0.025,5.12303408737,4.95698193521
1,17,true,7.8031578057,60.4164623938,7.125,180.340323794,0.1,0.025,6.52242528179,276.033784897
2,17,true,193.848381128,273.674019667,7.125,270.236544123,0.1,0.015625,5.79994182505,272.897662207
0,18,true,171.097941417,5.72846947665,7.125,270.423540887,0.1,0.0265625,4.91586327737,4.4999987672
1,18,true,7.71920365666,67.5409677591,7.125,180.675133997,0.1,0.0265625,5.27499705492,274.960889783
2,18,true,186.724032705,273.770376075,7.125,269.225125079,0.1,0.0171875,3.22348285633,276.252210597
0,19,true,163.97354206,5.6359557005,7.125,270.743971631,0.1,0.028125,2.5401361752,3.53966473963
1,19,true,7.5411291643,74.6637421115,7.125,181.432137453,0.1,0.028125,2.50652834107,276.041969529
2,19,true,179.599066643,273.748385016,7.125,270.176841661,0.1,0.01875,5.78177839917,273.211901601
0,20,true,156.848546998,5.62756674089,7.125,270.067459943,0.1,0.0296875,4.96445838922,5.44873861908
1,20,true,7.39358201867,81.7872142172,7.125,181.186587096,0.1,0.0296875,3.40118490778,274.537330335
2,20,true,172.474067086,273.75089924,7.125,269.979781836,0.1,0.0203125,2.68406605877,273.81081364
0,21,true,149.723638445,5.59146822688,7.125,270.290287909,0.1,0.03125,5.88902577716,4.86272683439
1,21,true,7.24364470799,88.9106364146,7.125,181.205811829,0.1,0.03125,3.34922142567,273.932103922
2,21,true,165.349649249,273.841978764,7.125,269.267562886,0.1,0.021875,4.53652889761,275.897835498
0,22,true,142.598741277,5.62974814074,7.125,269.692170097,0.1,0.0328125,4.04803256762,6.37413912206
1,22,true,7.14800476367,96.034994491,7.125,180.769112945,0.1,0.0328125,4.76296639587,273.69995946
2,22,true,158.224922276,273.904353084,7.125,269.498409691,0.1,0.0234375,5.46098315744,275.241744242
0,23,true,135.473780931,5.65351927931,7.125,269.808843728,0.1,0.034375,6.98777940695,6.08218953128
1,23,true,7.03663633049,103.159124057,7.125,180.895607165,0.1,0.034375,4.35335179593,274.806207002
2,23,true,151.100000024,273.871067822,7.125,270.267664835,0.1,0.025,5.52834468985,273.191005575
0,24,true,128.349105671,5.58549394205,7.125,270.547034939,0.1,0.0359375,3.53398858889,4.39377781115
1,24,true,6.99501554655,110.284002492,7.125,180.334695975,0.1,0.0359375,6.02134426333,276.962495088
2,24,true,143.97503321,273.849321576,7.125,270.174872997,0.1,0.0265625,4.41882644642,273.42337942
0,25,true,121.225328832,5.45347674834,7.125,271.061678722,0.1,0.0375,2.73122954336,3.25755472389
1,25,true,6.87695808537,117.40802435,7.125,180.949404045,0.1,0.0375,4.27066723748,274.681209665
2,25,true,136.851508037,273.994284,7.125,268.834202351,0.1,0.028125,3.99730049386,276.697842644
0,26,true,114.10109864,5.34874292895,7.125,270.842248694,0.1,0.0390625,6.18027675659,3.76219118046
1,26,true,6.78402998325,124.532418315,7.125,180.747303721,0.1,0.0390625,4.79512747095,277.012935318
2,26,true,129.726536706,274.014496329,7.125,269.837462081,0.1,0.0296875,6.64652980918,274.363653318
0,27,true,106.976116389,5.33283956319,7.125,270.127887227,0.1,0.040625,3.78620272735,5.10251380493
1,27,true,6.73708789099,131.657263677,7.125,180.377488172,0.1,0.040625,5.7850723572,276.153666239
2,27,true,122.601765838,274.071637128,7.125,269.540496603,0.1,0.03125,4.54391921797,275.018463319
0,28,true,99.8511399163,5.31452917844,7.125,270.147243358,0.1,0.0421875,3.52563833259,5.06698351952
1,28,true,6.66364740554,138.781885176,7.125,180.59058307,0.1,0.0421875,5.26604284433,274.366548621
2,28,true,115.476808253,274.047052334,7.125,270.197699324,0.1,0.0328125,4.71928606593,273.664881531
0,29,true,92.7267490295,5.22136538706,7.125,270.749199181,0.1,0.04375,5.71572561794,4.0835450511
1,29,true,6.63456742012,145.906825832,7.125,180.233847728,0.1,0.04375,6.11660339027,272.81414445
2,29,true,108.352386547,274.13782872,7.125,269.270000771,0.1,0.034375,4.30746243461,275.463525397
0,30,true,85.6021917128,5.14194221129,7.125,270.638695721,0.1,0.0453125,7.15882545659,4.2674708597
1,30,true,6.66670683539,153.031753344,7.125,179.741549601,0.1,0.0453125,7.20856023361,273.154230771
2,30,true,101.229300353,274.302959203,7.125,268.671982185,0.1,0.0359375,5.25058104106,276.527979626
0,31,true,78.477222046,5.12115164916,7.125,270.167187811,0.1,0.046875,4.18677787602,4.90437316905
1,31,true,6.56578837305,160.156038604,7.125,180.811564256,0.1,0.046875,4.96658476379,273.050968209
2,31,true,94.1072964805,274.509564731,7.125,268.338346062,0.1,0.0375,6.99278014296,277.03671031
0,32,true,71.3524391534,5.1767729893,7.125,269.552715732,0.1,0.0484375,6.74467148619,5.68114914712
1,32,true,6.57792641425,167.281028265,7.125,179.902391738,0.1,0.0484375,6.7632489926,276.064763066
2,32,true,86.9823961552,274.471877141,7.125,270.303066653,0.1,0.0390625,6.76164169173,274.047544625
0,33,true,64.2293258243,5.01281720314,7.125,271.318568958,0.1,0.05,6.28502041235,3.67908801644
1,33,true,6.60288178777,174.405984562,7.125,179.799320631,0.1,0.05,6.9585531535,275.952969417
2,33,true,79.8574119103,274.486860768,7.125,269.879508881,0.1,0.040625,2.66994046818,274.649183694
0,34,true,57.1043263802,5.01563178685,7.125,269.977366488,0.1,0.0515625,5.70332422241,5.03593669001
1,34,true,6.54808450604,181.53077384,7.125,180.440657393,0.1,0.0515625,5.82518990957,275.522145443
2,34,true,72.7367511327,274.735487176,7.125,268.00026156,0.1,0.0421875,3.05457150563,277.168524015
0,35,true,49.9802278028,4.90229838448,7.125,270.911410455,0.1,0.053125,5.54334703302,4.19537626176
1,35,true,6.61221896159,188.655485187,7.125,179.484254983,0.1,0.053125,7.36918115889,272.746588934
2,35,true,65.6119323553,274.684669957,7.125,270.408650785,0.1,0.04375,6.91962825229,274.266051639
0,36,true,42.8557491072,4.81611070451,7.125,270.693096245,0.1,0.0546875,6.81335400617,4.3800913764
1,36,true,6.60131229551,195.780476839,7.125,180.08770613,0.1,0.0546875,6.47711178994,276.916871624
2,36,true,58.4937802574,274.996977034,7.125,267.487773715,0.1,0.0453125,5.74935670874,277.311124936
0,37,true,35.7427649567,4.40249074093,7.125,273.328001308,0.1,0.05625,3.30872419509,2.51645156597
1,37,true,6.56566864535,202.905387682,7.125,180.286630069,0.1,0.05625,6.2155787026,272.88586438
2,37,true,51.370189429,275.138676398,7.125,268.860447608,0.1,0.046875,3.28932140364,276.095080068
0,38,true,28.6428237814,4.99953371031,7.125,265.193234753,0.1,0.0578125,5.10923474421,6.97850276541
1,38,true,6.44068174456,210.029291337,7.125,181.005135332,0.1,0.0578125,5.30018960365,275.034152477
2,38,true,44.2454453414,275.199064198,7.125,269.514384909,0.1,0.0484375,5.98331347601,275.523365809
0,39,true,21.5233704545,5.28061968595,7.125,267.739056766,0.1,0.059375,6.1787350613,5.8864473545
1,39,true,6.3702819326,217.153943529,7.125,180.566130209,0.1,0.059375,5.81638603087,273.209713299
2,39,true,37.1332233174,275.625588384,7.125,266.568048386,0.1,0.05,6.94011247551,277.436287203
0,40,true,14.3985355116,5.23212188494,7.125,270.389998705,0.1,0.0609375,7.42291427633,5.18463976172
1,40,true,5.93727824381,224.265774011,7.125,183.484151668,0.1,0.0609375,2.8731622029,274.592074744
2,40,true,30.01658611,275.970696858,7.125,267.223719464,0.1,0.0515625,5.93371540771,277.138552199
0,41,true,7.48642724086,3.50342750662,7.125,284.041449434,0.1,0.0625,5.85214166134,3.0946983341
1,41,true,6.07085135511,231.389521847,7.125,178.925807173,0.1,0.0625,6.84824168379,272.849458037
2,41,true,22.9083929903,275.481600168,7.125,273.936172803,0.1,0.053125,4.44368424772,274.211090519
0,42,true,7.46987174414,10.6284082726,7.125,180.13313136,0.1,0.0640625,6.85129696326,276.84412447
1,42,true,5.93157848171,238.513160529,7.125,181.120035943,0.1,0.0640625,5.2645866171,272.628986038
2,42,true,15.8374935538,274.605240562,7.125,277.065148191,0.1,0.0546875,4.21715936122,273.165028947
0,43,true,7.3961559083,17.7530269273,7.125,180.592797422,0.1,0.065625,4.75477563152,273.041825866
1,43,true,6.2070220712,245.632834386,7.125,177.784464732,0.1,0.065625,7.25819583405,272.803604169
2,43,true,8.71394424942,274.749012284,7.125,268.843779367,0.1,0.05625,3.47363698081,274.854775292
0,44,true,7.36435420207,24.8779559552,7.125,180.25573468,0.1,0.0671875,6.25601987779,273.191783613
1,44,true,6.08220535543,252.756741024,7.125,181.003766576,0.1,0.0671875,5.71188683482,273.892648589
2,44,true,8.66577555233,267.624175109,7.125,359.61264785,0.1,0.0578125,6.90348420725,6.95615525464
0,45,true,7.33576950288,32.0028986156,7.125,180.229864844,0.1,0.06875,6.35352737965,276.833839789
1,45,true,5.97597334361,259.880949033,7.125,180.854297749,0.1,0.06875,5.77411175265,273.418337043
2,45,true,8.52931327832,260.500482032,7.125,358.902569761,0.1,0.059375,3.65894165776,6.25415025816
0,46,true,7.33707739793,39.1278984956,7.125,179.989482545,0.1,0.0703125,7.38039243504,275.094563645
1,46,true,4.79885789514,266.908041193,7.125,189.509386706,0.1,0.0703125,3.19631894375,276.474807915
2,46,true,8.3742431477,253.377169723,7.125,358.752903074,0.1,0.0609375,2.97151161203,5.1969180053
0,47,true,7.33582551292,46.2528983856,7.125,180.01006705,0.1,0.071875,7.29576869039,274.232987865
1,47,true,3.53277058673,273.919649277,7.125,190.235614025,0.1,0.071875,3.24493625991,275.513679546
2,47,true,8.27448919025,246.252868062,7.125,359.197801054,0.1,0.0625,4.91978440246,6.66408881245
0,48,true,7.33163767985,53.3778971549,7.125,180.033676516,0.1,0.0734375,7.20182251687,274.239822819
1,48,true,10.6577520253,273.903385822,7.125,89.8692171062,0.1,0.0734375,480.837595808,272.83015516
2,48,true,8.12881078181,239.129357495,7.125,358.828443561,0.1,0.0640625,3.31984334936,3.97625081725
0,49,true,7.23136841069,60.5021915813,7.125,180.80634324,0.1,0.075,4.23475395429,273.416515667
1,49,true,17.7825497645,273.957071716,7.125,90.43171989,0.1,0.075,481.57496499,277.451782872
2,49,true,8.01392383148,232.005283802,7.125,359.076095067,0.1,0.065625,4.3505615847,4.84229846833
0,50,true,7.12140447096,67.6263429645,7.125,180.88431155,0.1,0.0765625,3.92466917711,274.7308376
1,50,true,24.9074237266,273.999451245,7.125,90.3407975462,0.1,0.0765625,477.748605932,276.693000143
2,50,true,7.87815305979,224.881577512,7.125,358.908131501,0.1,0.0671875,3.72129801375,6.7770910531
0,51,true,7.02624152501,74.7507074284,7.125,180.765276813,0.1,0.078125,4.34416782306,275.543887808
1,51,true,32.0323537276,274.03103416,7.125,90.2539752469,0.1,0.078125,481.922401663,276.025276761
2,51,true,7.72569377862,217.758208845,7.125,358.773903145,0.1,0.06875,3.14993817315,3.96476932124
0,52,true,7.01017317132,81.8756893096,7.125,180.129213983,0.1,0.0796875,6.5714534414,276.41149467
1,52,true,39.1573492805,274.038994818,7.125,90.0640157474,0.1,0.0796875,479.694621686,274.531200958
2,52,true,7.55358215856,210.635287914,7.125,358.615827549,0.1,0.0703125,2.5368675669,3.0161779567
0,53,true,6.88101567437,88.9995185707,7.125,181.03867857,0.1,0.08125,3.48561069087,276.276958492
1,53,true,46.2823027653,274.064740471,7.125,90.2070344519,0.1,0.08125,482.270995421,275.640163192
2,53,true,7.55146847423,203.510288228,7.125,359.98300278,0.1,0.071875,7.4919256868,2.79803704474
0,54,true,6.71420837183,96.1225656942,7.125,181.341505643,0.1,0.0828125,2.56267089663,273.402556559
1,54,true,53.4073017221,274.060884745,7.125,89.9689941246,0.1,0.0828125,481.062944696,273.829456898
2,54,true,7.47674559845,196.385680064,7.125,359.399104014,0.1,0.0734375,5.49360196616,7.29872153225
0,55,true,6.70949130338,103.247564133,7.125,180.03793237,0.1,0.084375,6.59681528089,273.441508432
