pid,tick,latency
4027-394bfec5-e368-4f88-b027-145fae4d0f62,0,117
4027-394bfec5-e368-4f88-b027-145fae4d0f62,1,108.5
4027-394bfec5-e368-4f88-b027-145fae4d0f62,2,93.5
4027-394bfec5-e368-4f88-b027-145fae4d0f62,3,43.5
4027-394bfec5-e368-4f88-b027-145fae4d0f62,4,44
4027-394bfec5-e368-4f88-b027-145fae4d0f62,5,44
4027-394bfec5-e368-4f88-b027-145fae4d0f62,6,44
4027-394bfec5-e368-4f88-b027-145fae4d0f62,7,44
4027-394bfec5-e368-4f88-b027-145fae4d0f62,8,44.5
4027-394bfec5-e368-4f88-b027-145fae4d0f62,9,43.5
4027-394bfec5-e368-4f88-b027-145fae4d0f62,10,41.5
4027-394bfec5-e368-4f88-b027-145fae4d0f62,11,44
4027-394bfec5-e368-4f88-b027-145fae4d0f62,12,44.5
4027-394bfec5-e368-4f88-b027-145fae4d0f62,13,45
4027-394bfec5-e368-4f88-b027-145fae4d0f62,14,43.5
4027-394bfec5-e368-4f88-b027-145fae4d0f62,15,41.5
4027-394bfec5-e368-4f88-b027-145fae4d0f62,16,42
4027-394bfec5-e368-4f88-b027-145fae4d0f62,17,43
4027-394bfec5-e368-4f88-b027-145fae4d0f62,18,43.5
4027-394bfec5-e368-4f88-b027-145fae4d0f62,19,45
4027-394bfec5-e368-4f88-b027-145fae4d0f62,20,44.5
4027-394bfec5-e368-4f88-b027-145fae4d0f62,21,42
4027-394bfec5-e368-4f88-b027-145fae4d0f62,22,45
