pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,0,visible,223.893,253.035,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,1,visible,225.786,252.07,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,2,visible,227.679,251.105,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,3,visible,229.572,250.14,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,4,visible,231.465,249.175,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,5,visible,233.358,248.21,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,6,visible,235.251,247.245,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,7,visible,237.144,246.28,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,8,visible,239.037,245.315,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,9,visible,240.93,244.35,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,10,visible,242.823,243.385,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,11,visible,244.716,242.42,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,12,visible,246.609,241.455,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,13,visible,248.502,240.49,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,14,visible,250.395,239.525,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,15,visible,252.288,238.56,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,16,visible,254.181,237.595,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,17,visible,256.074,236.63,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,18,visible,257.967,235.665,2.125,63,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,19,visible,259.86,234.7,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,20,visible,261.753,233.735,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,21,visible,263.646,232.77,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,22,visible,265.539,231.805,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,23,visible,267.432,230.84,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,24,visible,269.325,229.875,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,25,visible,271.218,228.91,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,26,visible,273.111,227.945,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,27,visible,275.004,226.98,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,28,visible,276.897,226.015,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,29,visible,278.79,225.05,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,30,visible,280.683,224.085,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,31,visible,282.576,223.12,2.125,63,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,32,visible,283.406,221.164,2.125,23,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,33,visible,282.964,219.085,2.125,348,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,34,visible,281.289,217.777,2.125,308,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,35,visible,279.167,217.666,2.125,273,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,36,visible,277.47,218.945,2.125,233,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,37,visible,276.813,220.966,2.125,198,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,38,visible,277.072,223.075,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,39,visible,277.331,225.184,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,40,visible,277.59,227.293,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,41,visible,277.849,229.402,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,42,visible,278.108,231.511,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,43,visible,278.367,233.62,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,44,visible,278.626,235.729,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,45,visible,278.885,237.838,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,46,visible,279.144,239.947,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,47,visible,279.403,242.056,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,48,visible,279.662,244.165,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,49,visible,279.921,246.274,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,50,visible,280.18,248.383,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,51,visible,280.439,250.492,2.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,52,visible,281.307,257.564,7.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,53,visible,282.175,264.636,7.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,54,visible,283.043,271.708,7.125,173,0.58,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,55,visible,283.911,277.5,7.125,173,0,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,56,visible,284.779,277.5,7.125,173,0,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,57,visible,285.647,277.5,7.125,173,0,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,58,visible,285.906,277.5,2.125,173,0,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,59,visible,286.165,277.5,2.125,173,0,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,60,visible,286.424,277.5,2.125,173,0,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,61,visible,286.683,277.5,2.125,173,0,0.01
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,62,visible,286.942,277.5,2.125,173,0,0.01
1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,62,visible,243.471,270.524,2.125,314,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,63,visible,287.201,277.5,2.125,173,0,0.01
1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,63,visible,241.942,269.048,2.125,314,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,64,visible,287.46,277.5,2.125,173,0,0.01
1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,64,visible,240.413,267.572,2.125,314,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,65,visible,287.719,277.5,2.125,173,0,0.01
1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,65,visible,238.884,266.096,2.125,314,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,66,visible,287.978,277.5,2.125,173,0,0.01
1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,66,visible,237.355,264.62,2.125,314,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,67,visible,288.237,277.5,2.125,173,0,0.01
1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,67,visible,235.826,263.144,2.125,314,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,68,visible,288.496,277.5,2.125,173,0,0.01
1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,68,visible,234.297,261.668,2.125,314,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,69,visible,288.755,277.5,2.125,173,0,0.01
1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,69,visible,232.768,260.192,2.125,314,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,70,visible,289.014,277.5,2.125,173,0,0.01
1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,70,visible,231.239,258.716,2.125,314,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,71,visible,289.273,277.5,2.125,173,0,0.01
1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,71,visible,229.71,257.24,2.125,314,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,72,visible,289.532,277.5,2.125,173,0,0.01
1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,72,visible,228.181,255.764,2.125,314,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,73,visible,289.791,277.5,2.125,173,0,0.01
1239-ace381bb-85bd-48d6-bdce-3fa72ea3ccb8,73,visible,226.652,254.288,2.125,314,0.58,0
2809-aec10459-b5bf-477f-b1a1-3e37005e3c25,74,visible,290.05,277.5,2.125,173,0,0.01
