pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,0,visible,83.148,83.12,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,1,visible,83.296,85.24,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,2,visible,83.444,87.36,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,3,visible,83.592,89.48,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,4,visible,83.74,91.6,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,5,visible,83.888,93.72,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,6,visible,84.036,95.84,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,7,visible,84.184,97.96,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,8,visible,84.332,100.08,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,9,visible,84.48,102.2,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,10,visible,84.628,104.32,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,11,visible,84.776,106.44,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,12,visible,84.924,108.56,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,13,visible,85.072,110.68,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,14,visible,85.22,112.8,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,15,visible,85.368,114.92,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,16,visible,85.516,117.04,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,17,visible,85.664,119.16,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,18,visible,85.812,121.28,2.125,176,0.58,0
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,19,visible,85.96,123.4,2.125,176,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,20,visible,86.108,125.52,2.125,176,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,21,visible,86.256,127.64,2.125,176,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,22,visible,86.404,129.76,2.125,176,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,23,visible,85.31,131.581,2.125,211,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,24,visible,84.216,133.402,2.125,211,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,25,visible,83.122,135.223,2.125,211,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,26,visible,82.028,137.044,2.125,211,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,27,visible,80.934,138.865,2.125,211,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,28,visible,79.84,140.686,2.125,211,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,29,visible,79.803,142.811,2.125,181,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,30,visible,81.279,144.34,2.125,136,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,31,visible,82.755,145.869,2.125,136,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,32,visible,84.231,147.398,2.125,136,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,33,visible,85.707,148.927,2.125,136,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,34,visible,87.183,150.456,2.125,136,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,35,visible,88.659,151.985,2.125,136,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,36,visible,90.135,153.514,2.125,136,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,37,visible,91.611,155.043,2.125,136,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,38,visible,93.087,156.572,2.125,136,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,39,visible,94.563,158.101,2.125,136,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,40,visible,96.384,159.195,2.125,121,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,41,visible,98.497,159.417,2.125,96,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,42,visible,100.61,159.639,2.125,96,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,43,visible,102.723,159.861,2.125,96,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,44,visible,104.732,159.169,2.125,71,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,45,visible,106.494,157.981,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,46,visible,108.256,156.793,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,47,visible,110.018,155.605,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,48,visible,111.78,154.417,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,49,visible,113.542,153.229,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,50,visible,115.304,152.041,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,51,visible,117.066,150.853,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,52,visible,118.828,149.665,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,53,visible,120.59,148.477,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,54,visible,122.352,147.289,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,55,visible,124.114,146.101,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,56,visible,125.876,144.913,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,57,visible,127.638,143.725,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,58,visible,129.4,142.537,2.125,56,0.58,0.01
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,59,visible,131.162,141.349,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,60,visible,132.924,140.161,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,61,visible,134.686,138.973,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,62,visible,136.448,137.785,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,63,visible,138.21,136.597,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,64,visible,139.972,135.409,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,65,visible,141.734,134.221,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,66,visible,143.496,133.033,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,67,visible,145.258,131.845,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,68,visible,147.02,130.657,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,69,visible,148.782,129.469,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,70,visible,150.544,128.281,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,71,visible,152.306,127.093,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,72,visible,154.068,125.905,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,73,visible,155.83,124.717,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,74,visible,157.592,123.529,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,75,visible,159.354,122.341,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,76,visible,161.116,121.153,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,77,visible,162.878,119.965,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,78,visible,164.64,118.777,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,79,visible,166.402,117.589,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,80,visible,168.164,116.401,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,81,visible,169.926,115.213,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,82,visible,171.688,114.025,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,83,visible,173.45,112.837,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,84,visible,175.212,111.649,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,85,visible,176.974,110.461,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,86,visible,178.736,109.273,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,87,visible,180.498,108.085,2.125,56,0.58,0.02
2768-e28ea5f5-8010-4125-8cf8-57be61f76b32,88,visible,182.26,106.897,2.125,56,0.58,0.02
